2019-06-08 17:30:59,46.0,76.93 M
2019-06-08 17:31:01,42.9,90.32 M
2019-06-08 17:31:03,38.0,91.20 M
2019-06-08 17:31:06,59.0,64.08 M
2019-06-08 17:31:08,52.9,79.54 M
2019-06-08 17:31:10,38.0,91.82 M
2019-06-08 17:31:12,42.9,94.78 M
2019-06-08 17:31:14,32.0,96.48 M
2019-06-08 17:31:16,55.0,59.79 M
2019-06-08 17:31:18,49.9,74.73 M
2019-06-08 17:31:20,38.0,87.77 M
2019-06-08 17:31:22,47.0,92.55 M
2019-06-08 17:31:24,58.9,60.25 M
2019-06-08 17:31:26,50.9,68.53 M
2019-06-08 17:31:28,51.0,84.73 M
2019-06-08 17:31:30,35.0,89.77 M
2019-06-08 17:31:32,37.0,92.79 M
2019-06-08 17:31:35,63.9,60.55 M
2019-06-08 17:31:37,44.0,77.16 M
2019-06-08 17:31:39,44.9,90.57 M
2019-06-08 17:31:42,59.9,59.94 M
2019-06-08 17:31:44,40.0,80.79 M
2019-06-08 17:31:46,40.0,90.34 M
2019-06-08 17:31:48,33.0,93.34 M
2019-06-08 17:31:50,32.0,94.75 M
2019-06-08 17:31:52,52.9,56.41 M
2019-06-08 17:31:54,46.9,80.54 M
2019-06-08 17:31:56,34.0,89.94 M
2019-06-08 17:31:58,34.0,90.66 M
2019-06-08 17:32:00,37.0,94.33 M
2019-06-08 17:32:02,54.9,56.93 M
2019-06-08 17:32:04,57.9,76.77 M
2019-06-08 17:32:06,54.9,90.23 M
2019-06-08 17:32:08,48.9,92.96 M
2019-06-08 17:32:10,25.0,94.64 M
2019-06-08 17:32:13,60.9,64.98 M
2019-06-08 17:32:15,44.9,78.41 M
2019-06-08 17:32:17,59.0,58.52 M
2019-06-08 17:32:19,45.0,70.38 M
2019-06-08 17:32:21,57.0,58.36 M
2019-06-08 17:32:23,38.0,70.50 M
