2019-06-15 14:06:51,9.77 G,59.09 G,425.28 K,1.84 M
2019-06-15 14:06:55,9.77 G,59.10 G,454.09 K,2.11 M
2019-06-15 14:06:57,9.77 G,59.10 G,447.37 K,2.07 M
2019-06-15 14:06:59,9.77 G,59.10 G,449.71 K,2.10 M
2019-06-15 14:07:01,9.77 G,59.11 G,452.33 K,2.11 M
2019-06-15 14:07:05,9.78 G,59.11 G,496.82 K,2.13 M
2019-06-15 14:07:07,9.78 G,59.12 G,499.51 K,2.15 M
2019-06-15 14:07:09,9.78 G,59.12 G,498.72 K,2.13 M
2019-06-15 14:07:11,9.78 G,59.13 G,501.61 K,2.16 M
2019-06-15 14:07:13,9.78 G,59.13 G,512.44 K,2.20 M
2019-06-15 14:07:15,9.78 G,59.13 G,495.02 K,2.13 M
2019-06-15 14:07:17,9.78 G,59.14 G,502.07 K,2.16 M
2019-06-15 14:07:19,9.78 G,59.14 G,492.47 K,2.12 M
2019-06-15 14:07:21,9.78 G,59.15 G,506.41 K,2.18 M
2019-06-15 14:07:23,9.78 G,59.15 G,512.64 K,2.20 M
2019-06-15 14:07:25,9.78 G,59.15 G,500.04 K,2.15 M
2019-06-15 14:07:27,9.79 G,59.16 G,507.33 K,2.17 M
2019-06-15 14:07:29,9.79 G,59.16 G,498.12 K,2.13 M
2019-06-15 14:07:34,9.79 G,59.17 G,463.52 K,2.14 M
2019-06-15 14:07:36,9.79 G,59.17 G,463.45 K,2.16 M
2019-06-15 14:07:38,9.79 G,59.18 G,468.64 K,2.17 M
2019-06-15 14:07:40,9.79 G,59.18 G,478.00 K,2.20 M
2019-06-15 14:07:42,9.79 G,59.18 G,471.75 K,2.19 M
2019-06-15 14:07:44,9.79 G,59.19 G,477.49 K,2.20 M
2019-06-15 14:07:46,9.79 G,59.19 G,465.17 K,2.17 M
2019-06-15 14:07:48,9.79 G,59.20 G,476.74 K,2.20 M
2019-06-15 14:07:50,9.79 G,59.20 G,470.41 K,2.17 M
2019-06-15 14:07:52,9.80 G,59.21 G,479.94 K,2.21 M
2019-06-15 14:07:54,9.80 G,59.21 G,475.90 K,2.19 M
2019-06-15 14:07:56,9.80 G,59.21 G,474.32 K,2.19 M
2019-06-15 14:07:58,9.80 G,59.22 G,477.28 K,2.20 M
2019-06-15 14:08:00,9.80 G,59.22 G,367.46 K,1.70 M
2019-06-15 14:08:04,9.80 G,59.23 G,496.39 K,2.23 M
2019-06-15 14:08:06,9.80 G,59.23 G,498.11 K,2.24 M
2019-06-15 14:08:08,9.80 G,59.24 G,504.65 K,2.27 M
2019-06-15 14:08:10,9.80 G,59.24 G,456.73 K,2.06 M
2019-06-15 14:08:12,9.80 G,59.24 G,452.14 K,1.94 M
2019-06-15 14:08:14,9.80 G,59.25 G,465.81 K,1.99 M
2019-06-15 14:08:16,9.81 G,59.25 G,480.10 K,2.05 M
2019-06-15 14:08:18,9.81 G,59.25 G,469.83 K,2.01 M
2019-06-15 14:08:20,9.81 G,59.26 G,466.03 K,2.00 M
2019-06-15 14:08:22,9.81 G,59.26 G,461.95 K,1.98 M
2019-06-15 14:08:24,9.81 G,59.27 G,468.59 K,2.02 M
2019-06-15 14:08:26,9.81 G,59.27 G,471.63 K,2.02 M
2019-06-15 14:08:28,9.81 G,59.27 G,471.06 K,2.00 M
2019-06-15 14:08:30,9.81 G,59.28 G,460.73 K,1.96 M
2019-06-15 14:08:32,9.81 G,59.28 G,472.78 K,2.02 M
2019-06-15 14:08:34,9.81 G,59.29 G,459.68 K,1.96 M
2019-06-15 14:08:36,9.81 G,59.29 G,474.59 K,2.02 M
2019-06-15 14:08:38,9.82 G,59.29 G,467.02 K,2.00 M
2019-06-15 14:08:40,9.82 G,59.30 G,485.65 K,2.06 M
2019-06-15 14:08:42,9.82 G,59.30 G,480.55 K,2.04 M
2019-06-15 14:08:44,9.82 G,59.31 G,471.61 K,2.01 M
2019-06-15 14:08:46,9.82 G,59.31 G,471.95 K,2.00 M
2019-06-15 14:08:48,9.82 G,59.31 G,468.57 K,2.00 M
2019-06-15 14:08:50,9.82 G,59.32 G,485.29 K,2.06 M
2019-06-15 14:08:52,9.82 G,59.32 G,485.68 K,2.06 M
2019-06-15 14:08:54,9.82 G,59.33 G,480.29 K,2.04 M
2019-06-15 14:08:56,9.82 G,59.33 G,476.31 K,2.03 M
2019-06-15 14:08:58,9.82 G,59.33 G,470.79 K,2.01 M
2019-06-15 14:09:00,9.83 G,59.34 G,457.61 K,1.98 M
2019-06-15 14:09:02,9.83 G,59.34 G,467.68 K,1.99 M
2019-06-15 14:09:04,9.83 G,59.34 G,476.03 K,2.03 M
2019-06-15 14:09:06,9.83 G,59.35 G,464.70 K,1.99 M
2019-06-15 14:09:08,9.83 G,59.35 G,473.96 K,2.02 M
2019-06-15 14:09:10,9.83 G,59.36 G,476.56 K,2.04 M
2019-06-15 14:09:12,9.83 G,59.36 G,467.52 K,1.98 M
2019-06-15 14:09:14,9.83 G,59.36 G,451.54 K,1.92 M
2019-06-15 14:09:16,9.83 G,59.37 G,473.74 K,2.01 M
2019-06-15 14:09:18,9.83 G,59.37 G,463.28 K,1.97 M
2019-06-15 14:09:20,9.83 G,59.38 G,447.92 K,1.93 M
2019-06-15 14:09:22,9.83 G,59.38 G,465.15 K,2.00 M
2019-06-15 14:09:24,9.84 G,59.38 G,470.77 K,2.02 M
2019-06-15 14:09:26,9.84 G,59.39 G,468.05 K,1.99 M
2019-06-15 14:09:28,9.84 G,59.39 G,467.25 K,1.99 M
2019-06-15 14:09:30,9.84 G,59.40 G,451.89 K,1.93 M
2019-06-15 14:09:32,9.84 G,59.40 G,475.60 K,2.03 M
2019-06-15 14:09:34,9.84 G,59.40 G,460.79 K,1.96 M
2019-06-15 14:09:36,9.84 G,59.41 G,461.32 K,1.98 M
2019-06-15 14:09:38,9.84 G,59.41 G,457.61 K,1.96 M
2019-06-15 14:09:40,9.84 G,59.41 G,461.33 K,1.98 M
2019-06-15 14:09:42,9.84 G,59.42 G,468.63 K,2.00 M
2019-06-15 14:09:44,9.84 G,59.42 G,466.83 K,2.01 M
2019-06-15 14:09:46,9.85 G,59.43 G,464.36 K,1.99 M
2019-06-15 14:09:48,9.85 G,59.43 G,464.67 K,1.99 M
2019-06-15 14:09:50,9.85 G,59.43 G,482.29 K,2.04 M
2019-06-15 14:09:52,9.85 G,59.44 G,474.72 K,2.03 M
2019-06-15 14:09:54,9.85 G,59.44 G,484.86 K,2.07 M
2019-06-15 14:09:56,9.85 G,59.45 G,456.63 K,1.96 M
2019-06-15 14:09:58,9.85 G,59.45 G,487.99 K,2.07 M
2019-06-15 14:10:00,9.85 G,59.45 G,462.69 K,1.99 M
2019-06-15 14:10:02,9.85 G,59.46 G,471.81 K,2.03 M
2019-06-15 14:10:04,9.85 G,59.46 G,473.00 K,2.01 M
2019-06-15 14:10:06,9.85 G,59.47 G,453.58 K,1.95 M
2019-06-15 14:10:08,9.86 G,59.47 G,478.95 K,2.05 M
2019-06-15 14:10:10,9.86 G,59.47 G,467.59 K,1.99 M
2019-06-15 14:10:12,9.86 G,59.48 G,476.56 K,2.03 M
2019-06-15 14:10:14,9.86 G,59.48 G,478.78 K,2.04 M
2019-06-15 14:10:16,9.86 G,59.49 G,465.21 K,1.99 M
2019-06-15 14:10:18,9.86 G,59.49 G,464.90 K,1.99 M
