query,time,httpCalls,nbResults,errors
query_10015,36.372,1,0
query_4924,0.3,1,0
query_7057,97.927,1,0
query_8743,162.043,1,0
query_8744,4.317,1,0
query_8745,15.996,1,0
query_8746,14.812,1,0
query_8747,165.101,1,0
query_8748,12.202,1,0
query_8749,98.721,1,0
query_874,3.1,1,0
query_8750,105.066,1,0
query_8751,0.916,1,0
query_8752,,0
query_8753,0.029,1,0
query_8754,83.99,1,0
query_8756,66.589,1,0
query_8757,,0
query_8758,77.616,1,0
query_8759,4.048,1,0
query_875,11.515,1,0
query_8760,122.91,1,0
query_8761,,0
query_8762,0.162,1,0
query_8763,3.097,1,0
query_8765,0.025,1,0
query_8767,195.447,1,0
query_8768,,0
query_8769,1.348,1,0
query_8770,151.386,1,0
query_8771,159.338,1,0
query_8773,0.317,1,0
query_8774,0.384,1,0
query_8775,0.645,1,0
query_8776,218.886,1,0
query_8777,37.128,1,0
query_8778,,0
query_8779,0.022,1,0
query_877,0.249,1,0
query_8781,4.054,1,0
query_8782,2.658,1,0
query_8783,10.837,1,0
query_8784,118.062,1,0
query_8785,5.02,1,0
query_8786,7.618,1,0
query_8787,,0
query_8788,0.185,1,0
query_8789,245.754,1,0
query_878,1.848,1,0
query_8790,0.059,1,0
query_8793,152.189,1,0
query_8794,5.364,1,0
query_8796,60.941,1,0
query_879,3.862,1,0
query_87,77.551,1,0
query_8800,199.035,1,0
query_8801,135.556,1,0
query_8804,0.266,1,0
query_8806,4.202,1,0
query_8807,13.066,1,0
query_8808,45.593,1,0
query_8809,225.163,1,0
query_880,0.684,1,0
query_8810,8.263,1,0
query_8811,54.028,1,0
query_8812,6.11,1,0
query_8814,35.459,1,0
query_8815,9.255,1,0
query_8816,239.443,1,0
query_8817,5.604,1,0
query_8820,222.299,1,0
query_8821,5.401,1,0
query_8822,72.24,1,0
query_8823,0.402,1,0
query_8824,97.991,1,0
query_8825,0.488,1,0
query_8826,3.796,1,0
query_8827,121.132,1,0
query_8828,19.686,1,0
query_8829,5.359,1,0
query_882,20.739,1,0
query_8830,162.183,1,0
query_8831,0.678,1,0
query_8832,4.954,1,0
query_8833,91.952,1,0
query_8834,136.2,1,0
query_8835,246.373,1,0
query_8838,0.225,1,0
query_8839,0.026,1,0
query_883,7.799,1,0
query_8840,55.997,1,0
query_8844,0.025,1,0
query_8845,0.146,1,0
query_8846,175.18,1,0
query_8847,29.11,1,0
query_8848,199.245,1,0
query_8849,7.702,1,0
query_8850,15.433,1,0
query_8851,0.649,1,0
query_8852,2.643,1,0
query_8854,10.682,1,0
query_8855,5.681,1,0
query_8856,,0
query_8858,86.261,1,0
query_8859,135.809,1,0
query_8860,111.367,1,0
query_8861,47.14,1,0
query_8864,102.705,1,0
query_8865,0.116,1,0
query_8866,0.818,1,0
query_8868,60.77,1,0
query_8869,0.093,1,0
query_886,3.573,1,0
query_8870,4.52,1,0
query_8871,2.544,1,0
query_8873,60.555,1,0
query_8874,121.195,1,0
query_8875,83.939,1,0
query_8877,104.168,1,0
query_8878,3.885,1,0
query_8879,3.113,1,0
query_887,,0
query_8881,57.504,1,0
query_8882,5.102,1,0
query_8883,73.815,1,0
query_8884,6.697,1,0
query_8885,1.31,1,0
query_8886,10.381,1,0
query_8887,9.168,1,0
query_8888,142.795,1,0
query_888,0.07,1,0
query_8890,0.174,1,0
query_8891,4.075,1,0
query_8892,0.509,1,0
query_8893,4.111,1,0
query_8894,170.254,1,0
query_8895,41.192,1,0
query_8896,,0
query_8897,103.311,1,0
query_8898,3.049,1,0
query_889,108.242,1,0
query_8900,10.936,1,0
query_8901,12.596,1,0
query_8902,13.486,1,0
query_8903,,0
query_8905,0.774,1,0
query_8906,18.49,1,0
query_8907,0.138,1,0
query_8908,37.133,1,0
query_8909,0.343,1,0
query_890,103.373,1,0
query_8910,7.215,1,0
query_8911,0.024,1,0
query_8914,6.527,1,0
query_8915,17.535,1,0
query_9585,2.216,1,0
