2019-06-12 17:33:32,5.74 G,122.35 G,369.17 K,1.82 M
2019-06-12 17:33:34,5.74 G,122.36 G,358.67 K,1.76 M
2019-06-12 17:33:37,5.74 G,122.36 G,391.48 K,1.70 M
2019-06-12 17:33:39,5.74 G,122.36 G,338.20 K,1.47 M
2019-06-12 17:33:41,5.74 G,122.36 G,377.96 K,1.63 M
2019-06-12 17:33:43,5.74 G,122.37 G,317.14 K,1.38 M
2019-06-12 17:33:45,5.74 G,122.37 G,335.98 K,1.45 M
2019-06-12 17:33:47,5.74 G,122.37 G,308.04 K,1.35 M
2019-06-12 17:33:49,5.74 G,122.38 G,246.46 K,1.06 M
2019-06-12 17:33:51,5.74 G,122.38 G,291.99 K,1.27 M
2019-06-12 17:33:53,5.74 G,122.38 G,301.44 K,1.37 M
2019-06-12 17:33:55,5.74 G,122.38 G,261.10 K,1.13 M
2019-06-12 17:33:57,5.75 G,122.38 G,248.32 K,1.09 M
2019-06-12 17:33:59,5.75 G,122.39 G,266.16 K,1.15 M
2019-06-12 17:34:01,5.75 G,122.39 G,274.69 K,1.21 M
2019-06-12 17:34:03,5.75 G,122.39 G,307.66 K,1.33 M
2019-06-12 17:34:05,5.75 G,122.39 G,292.87 K,1.27 M
2019-06-12 17:34:07,5.75 G,122.40 G,286.39 K,1.25 M
2019-06-12 17:34:09,5.75 G,122.40 G,327.16 K,1.42 M
2019-06-12 17:34:11,5.75 G,122.40 G,295.63 K,1.29 M
2019-06-12 17:34:13,5.75 G,122.40 G,311.92 K,1.36 M
2019-06-12 17:34:15,5.75 G,122.41 G,287.60 K,1.26 M
2019-06-12 17:34:17,5.75 G,122.41 G,292.06 K,1.26 M
2019-06-12 17:34:19,5.75 G,122.41 G,267.86 K,1.17 M
2019-06-12 17:34:22,5.75 G,122.41 G,119.49 K,538.43 K
2019-06-12 17:34:24,5.75 G,122.42 G,300.38 K,1.39 M
2019-06-12 17:34:26,5.75 G,122.42 G,339.58 K,1.61 M
2019-06-12 17:34:28,5.75 G,122.42 G,289.83 K,1.32 M
2019-06-12 17:34:30,5.75 G,122.42 G,297.29 K,1.37 M
2019-06-12 17:34:32,5.75 G,122.43 G,304.44 K,1.41 M
2019-06-12 17:34:34,5.76 G,122.43 G,283.97 K,1.31 M
2019-06-12 17:34:36,5.76 G,122.43 G,272.14 K,1.24 M
2019-06-12 17:34:38,5.76 G,122.44 G,307.87 K,1.42 M
2019-06-12 17:34:40,5.76 G,122.44 G,282.59 K,1.29 M
2019-06-12 17:34:42,5.76 G,122.44 G,302.48 K,1.39 M
2019-06-12 17:34:44,5.76 G,122.44 G,259.69 K,1.19 M
2019-06-12 17:34:46,5.76 G,122.45 G,299.22 K,1.37 M
2019-06-12 17:34:48,5.76 G,122.45 G,272.40 K,1.26 M
2019-06-12 17:34:50,5.76 G,122.45 G,276.01 K,1.26 M
2019-06-12 17:34:52,5.76 G,122.45 G,325.76 K,1.50 M
2019-06-12 17:34:54,5.76 G,122.46 G,327.96 K,1.51 M
2019-06-12 17:34:56,5.76 G,122.46 G,329.55 K,1.54 M
2019-06-12 17:34:58,5.76 G,122.46 G,304.69 K,1.40 M
2019-06-12 17:35:00,5.76 G,122.46 G,307.84 K,1.43 M
2019-06-12 17:35:02,5.76 G,122.47 G,258.59 K,1.17 M
2019-06-12 17:35:04,5.76 G,122.47 G,259.93 K,1.20 M
2019-06-12 17:35:06,5.76 G,122.47 G,267.53 K,1.24 M
2019-06-12 17:35:08,5.76 G,122.48 G,328.40 K,1.53 M
2019-06-12 17:35:10,5.77 G,122.48 G,283.84 K,1.31 M
2019-06-12 17:35:12,5.77 G,122.48 G,299.08 K,1.38 M
2019-06-12 17:35:14,5.77 G,122.48 G,302.25 K,1.39 M
2019-06-12 17:35:16,5.77 G,122.49 G,284.95 K,1.32 M
2019-06-12 17:35:18,5.77 G,122.49 G,320.27 K,1.49 M
2019-06-12 17:35:20,5.77 G,122.49 G,281.63 K,1.30 M
2019-06-12 17:35:22,5.77 G,122.49 G,294.51 K,1.36 M
2019-06-12 17:35:24,5.77 G,122.50 G,277.49 K,1.27 M
2019-06-12 17:35:26,5.77 G,122.50 G,280.94 K,1.29 M
2019-06-12 17:35:28,5.77 G,122.50 G,246.22 K,1.14 M
2019-06-12 17:35:30,5.77 G,122.50 G,290.24 K,1.35 M
2019-06-12 17:35:32,5.77 G,122.51 G,275.31 K,1.27 M
2019-06-12 17:35:34,5.77 G,122.51 G,246.94 K,1.14 M
2019-06-12 17:35:36,5.77 G,122.51 G,289.25 K,1.35 M
2019-06-12 17:35:38,5.77 G,122.51 G,266.44 K,1.23 M
2019-06-12 17:35:40,5.77 G,122.52 G,293.77 K,1.36 M
2019-06-12 17:35:42,5.77 G,122.52 G,290.60 K,1.33 M
2019-06-12 17:35:44,5.77 G,122.52 G,230.57 K,1.06 M
2019-06-12 17:35:46,5.78 G,122.52 G,283.12 K,1.30 M
2019-06-12 17:35:48,5.78 G,122.53 G,304.89 K,1.40 M
2019-06-12 17:35:50,5.78 G,122.53 G,271.93 K,1.26 M
2019-06-12 17:35:52,5.78 G,122.53 G,254.75 K,1.17 M
2019-06-12 17:35:54,5.78 G,122.53 G,302.62 K,1.39 M
2019-06-12 17:35:56,5.78 G,122.54 G,314.06 K,1.45 M
2019-06-12 17:35:58,5.78 G,122.54 G,272.68 K,1.26 M
2019-06-12 17:36:00,5.78 G,122.54 G,288.74 K,1.33 M
2019-06-12 17:36:03,5.78 G,122.54 G,303.72 K,1.40 M
2019-06-12 17:36:05,5.78 G,122.55 G,265.55 K,1.21 M
2019-06-12 17:36:07,5.78 G,122.55 G,309.25 K,1.42 M
2019-06-12 17:36:09,5.78 G,122.55 G,270.73 K,1.25 M
2019-06-12 17:36:11,5.78 G,122.55 G,251.73 K,1.15 M
2019-06-12 17:36:13,5.78 G,122.56 G,297.02 K,1.36 M
