query,time,httpCalls,serverTime,importTime,exportTime,errors
Q10,928.154932527,82,11.012439054560975,21.322701035476314,0.06585295607404011,0
Q11,1770.398778559,171,10.032399288783626,41.57824962459808,0.06739298502604166,0
Q12,550.265406704,31,17.36485548,27.711291466989824,0.06829538652973789,0
Q13,997.32449674,83,11.781747500216865,43.37878686835966,0.06298272006482962,0
Q14,101.257106308,7,14.338783646142858,18.12842914036342,0.04908016749790737,0
Q2,,0
Q3,1.230042736,1,1.076148332,3.896951675415039,7.152557373046875E-4,0
Q4,,0
Q5,6.311886559,1,5.843824707,7.110118865966797,7.152557373046875E-4,0
Q7,,0
Q8,,0
Q9,364.781012859,18,19.90545891405555,29.92848555246989,0.07941987779405382,0
