query,time,httpCalls,serverTime,importTime,exportTime,errors
query_10004,16.958080195,18,0.9296831088888886,154.4192499584622,0.07143285539415148,0
query_10022,14.128611917,26,0.39774024480769227,0.99030824807974,0.04083376664381761,0
query_10027,110.805224431,144,0.5310588047291664,15.004470944404606,0.06367266178131101,0
query_10084,35.149547244,48,0.4903682419374998,1.366277535756429,0.06256500879923502,0
query_10105,104.445484079,142,0.4928676341478876,1.0281415052816905,0.06255465494075296,0
query_10109,52.682517922,64,0.6699276646406251,99.39713776111604,0.05821511149406433,0
query_10114,27.058720974,33,0.812593272909091,61.68025190179996,0.06002368349017518,0
query_10120,14.459578236,74,0.0789071070945946,0.5881109753170529,0.03155179925867027,0
query_10123,74.812039472,98,0.7600443963265308,0.48843451908656543,0.06823880331856863,0
query_10148,14.427054905,74,0.07896380693243245,0.5437232352591849,0.02791752686371674,0
query_10158,9.673601788,17,0.3255944584705882,1.5921732958625348,0.05832840414608226,0
query_10159,31.412662745,33,0.8013472074848484,1.8873214721679688,0.17984708150227863,0
query_10166,14.80134554,18,0.8103427088888888,40.23443328009711,0.07865164015028213,0
query_11543,67.503923045,89,0.7550121707640448,0.475339675217532,0.06158968036094411,0
query_1479,94.569564959,142,0.4228344233873239,0.5009946688799789,0.060393776692135234,0
query_1536,33.713351369,70,0.3455972580857142,0.3693682806832451,0.0426837376185826,0
query_1542,99.623762926,142,0.45901292429577467,0.5597900336896867,0.062331347398354935,0
query_1582,33.141251044,71,0.363624618887324,0.3918996998961542,0.047535963461432656,0
query_1585,39.115383507,113,0.23319822653097347,0.3147209640097829,0.04113458954127489,0
query_1587,69.663172178,91,0.7619495362857142,0.44032767578795695,0.06764013688642903,0
query_1600,62.572136902,82,0.7591460987560974,0.39512645907518346,0.06759166717529298,0
query_1603,62.353486669,82,0.7565976020731706,0.39925226351109944,0.06152653112644099,0
query_160,274.661062805,324,0.7752578518549382,0.4921629105085208,0.08017928512008105,0
query_2200,12.307201535,22,0.4409424134545455,31.412048773332078,0.0380386005748402,0
query_3598,27.02642321,114,0.07234111842105259,0.3628375237448174,0.036066038566723205,0
query_3705,8.807650431,50,0.062154083639999996,0.3241682052612304,0.02834320068359375,0
query_3771,9.009027505,50,0.06341912222,0.30618190765380865,0.029950141906738278,0
query_3842,14.226428922,32,0.32804022284375,31.61288052797318,0.038981437683105476,0
query_3856,13.275113228,74,0.06207147244594593,0.2708982776951145,0.027095949327623527,0
query_3859,37.661828298,49,0.7630104139999998,0.5136314703493702,0.0802254190250319,0
query_3864,43.731512618,64,0.5335783750625003,53.764961659908295,0.05098432302474978,0
query_4075,21.700581036,46,0.33499647886956513,0.4125004229338272,0.04330925319505774,0
query_4107,61.745190561,81,0.7584289165555556,0.3836066634566696,0.06638338536392022,0
query_4112,20.623551316,23,0.6972106912173913,0.7791726485542629,0.2127212026844854,0
query_4124,27.095349341,113,0.07207987301769912,0.3513910074149611,0.0361510082683732,0
query_4128,26.913968973,32,0.5564127251875001,31.050644814968116,0.05124509334564209,0
query_4146,32.869337264,36,0.7153321892222223,0.6283256742689344,0.09087059232923722,0
query_4149,27.234865506,116,0.07109338845689656,0.334745851056329,0.03583677883805901,0
query_4166,35.107300796,113,0.1953796420973452,0.264239522208155,0.03584507292350837,0
query_9306,12.121397435,22,0.43230099763636365,31.145182522860438,0.03931739113547586,0
query_9334,15.905575472,20,0.7845614293000001,31.23457431793213,0.06749629974365234,0
query_9352,14.312233591,32,0.32994935931249997,31.54554963111877,0.03697723150253296,0
query_9379,8.849746664,49,0.061998423632653066,0.2888027502565967,0.028907036294742505,0
query_9389,43.938052742,64,0.5385558685625,53.41004207730293,0.052720308303833,0
query_9405,29.003771434,71,0.30665787939436623,0.38850811165823074,0.041007995605468764,0
query_9410,27.332549984,28,0.7992787295714285,0.904951776776995,0.17220633370535715,0
query_9432,8.849810564,49,0.062069238306122446,0.2663038214858698,0.02647419365084901,0
query_9433,20.845671275,23,0.7012126800869566,0.6847899893055791,0.05519908407460088,0
query_9903,27.150266472,116,0.0711966304827586,0.3111013050737053,0.03207757555205245,0
query_9909,12.455109476,26,0.3357064948076923,0.43138173910287714,0.03855045025165265,0
