2019-06-11 16:58:49,7.52 G,121.44 G,665.00 B,1.95 K
2019-06-11 16:58:51,7.52 G,121.44 G,165.00 B,906.00 B
2019-06-11 16:58:53,7.52 G,121.44 G,0.00 B,384.00 B
2019-06-11 16:58:55,7.52 G,121.44 G,0.00 B,492.00 B
2019-06-11 16:58:57,7.52 G,121.44 G,55.00 B,120.00 B
2019-06-11 16:58:59,7.52 G,121.44 G,0.00 B,888.00 B
2019-06-11 16:59:01,7.52 G,121.44 G,165.00 B,810.00 B
2019-06-11 16:59:03,7.52 G,121.44 G,0.00 B,708.00 B
2019-06-11 16:59:05,7.52 G,121.44 G,0.00 B,444.00 B
2019-06-11 16:59:07,7.52 G,121.44 G,55.00 B,564.00 B
2019-06-11 16:59:09,7.52 G,121.44 G,7.99 K,83.68 K
2019-06-11 16:59:11,7.52 G,121.44 G,458.00 B,1.99 K
2019-06-11 16:59:13,7.52 G,121.44 G,0.00 B,1.07 K
2019-06-11 16:59:15,7.52 G,121.44 G,0.00 B,1.07 K
2019-06-11 16:59:17,7.52 G,121.44 G,797.00 B,1.33 K
2019-06-11 16:59:19,7.52 G,121.44 G,889.00 B,1.88 K
2019-06-11 16:59:21,7.52 G,121.44 G,595.00 B,979.00 B
2019-06-11 16:59:23,7.52 G,121.44 G,42.00 B,768.00 B
2019-06-11 16:59:25,7.52 G,121.44 G,154.00 B,700.00 B
2019-06-11 16:59:27,7.52 G,121.44 G,248.00 B,1.01 K
2019-06-11 16:59:29,7.52 G,121.44 G,0.00 B,552.00 B
2019-06-11 16:59:31,7.52 G,121.44 G,0.00 B,108.00 B
2019-06-11 16:59:33,7.52 G,121.44 G,0.00 B,276.00 B
2019-06-11 16:59:35,7.52 G,121.44 G,0.00 B,876.00 B
2019-06-11 16:59:37,7.52 G,121.44 G,7.38 K,75.78 K
2019-06-11 16:59:39,7.52 G,121.44 G,0.00 B,1.23 K
2019-06-11 16:59:41,7.52 G,121.44 G,0.00 B,876.00 B
2019-06-11 16:59:43,7.52 G,121.44 G,0.00 B,816.00 B
2019-06-11 16:59:45,7.52 G,121.44 G,3.54 K,8.50 K
2019-06-11 16:59:47,7.52 G,121.44 G,8.17 K,63.35 K
2019-06-11 16:59:49,7.52 G,121.44 G,252.00 B,674.00 B
2019-06-11 16:59:51,7.52 G,121.44 G,0.00 B,816.00 B
2019-06-11 16:59:53,7.52 G,121.44 G,0.00 B,648.00 B
2019-06-11 16:59:55,7.52 G,121.44 G,84.00 B,516.00 B
2019-06-11 16:59:57,7.52 G,121.44 G,110.00 B,1008.00 B
2019-06-11 16:59:59,7.52 G,121.44 G,54.00 B,804.00 B
2019-06-11 17:00:01,7.52 G,121.44 G,8.82 K,385.62 K
2019-06-11 17:00:03,7.52 G,121.44 G,0.00 B,540.00 B
2019-06-11 17:00:05,7.52 G,121.44 G,0.00 B,828.00 B
2019-06-11 17:00:07,7.52 G,121.44 G,8.87 K,81.57 K
2019-06-11 17:00:09,7.52 G,121.44 G,193.00 B,1.13 K
2019-06-11 17:00:11,7.52 G,121.44 G,3.32 K,3.23 K
2019-06-11 17:00:13,7.52 G,121.44 G,279.00 B,1.18 K
2019-06-11 17:00:15,7.52 G,121.44 G,0.00 B,876.00 B
2019-06-11 17:00:17,7.52 G,121.44 G,109.00 B,450.00 B
2019-06-11 17:00:19,7.52 G,121.44 G,293.00 B,948.00 B
2019-06-11 17:00:21,7.52 G,121.44 G,0.00 B,600.00 B
2019-06-11 17:00:23,7.52 G,121.44 G,0.00 B,768.00 B
2019-06-11 17:00:25,7.52 G,121.44 G,2.34 K,1.56 K
2019-06-11 17:00:27,7.52 G,121.44 G,0.00 B,540.00 B
2019-06-11 17:00:29,7.52 G,121.44 G,0.00 B,276.00 B
2019-06-11 17:00:31,7.52 G,121.44 G,0.00 B,324.00 B
2019-06-11 17:00:33,7.52 G,121.44 G,0.00 B,492.00 B
