query,time,httpCalls,serverTime,importTime,exportTime,errors
query_2314,1.839531646,1,1.667188703,6.264925003051758,2.384185791015625E-4,0
query_2315,46.266874814,6,7.594389865666667,16.462087631225586,0.03349781036376953,0
query_2316,26.364526788,3,8.409569671666667,3.5284360249837237,0.044027964274088546,0
query_2317,9.101547497,1,8.882707929,3.5839080810546875,2.384185791015625E-4,0
query_2318,7.337181189,1,7.145478382,3.6432743072509766,7.152557373046875E-4,0
query_2320,8.599667355,1,8.108785939,4.583597183227539,4.76837158203125E-4,0
query_2321,44.595828044,5,8.677474156999999,1.3691425323486328,0.034046173095703125,0
query_2322,44.761851977,5,8.867228756,2.552318572998047,0.066375732421875,0
query_2323,8.27421093,1,8.074515249,8.025407791137695,4.76837158203125E-4,0
query_2324,82.224337537,10,7.9717994360999995,0.6360292434692383,0.028276443481445312,0
query_2325,15.670084002,2,7.4933963420000005,1.8352270126342773,0.016450881958007812,0
query_2326,26.307015657,3,8.386245483333333,2.4872620900472007,0.034411748250325516,0
query_2327,7.547022476,1,7.38068572,8.817434310913086,4.76837158203125E-4,0
query_2328,7.788698481,1,7.619722943,3.8411617279052734,2.384185791015625E-4,0
query_2329,26.658589102,3,8.748417929,2.5862058003743487,0.033299128214518234,0
query_2331,64.27446684,7,9.026032901142857,1.3920579637799944,0.04945482526506696,0
query_2332,9.268771582,1,9.021603227,4.33039665222168,0.010013580322265625,0
query_2334,140.207681208,14,9.999513442357143,36.717108317783904,0.05020414079938616,0
query_2335,91.43351293,10,8.8844558459,0.7267951965332031,0.11470317840576173,0
query_2337,8.590503443,1,8.363105376,4.993915557861328,7.152557373046875E-4,0
query_2338,9.108197408,1,8.911701689,4.598855972290039,7.152557373046875E-4,0
query_2339,51.772974963,6,8.582960888166667,1.9335746765136719,0.05737940470377604,0
query_233,8.448651933,1,8.27496614,5.702733993530273,4.76837158203125E-4,0
query_2340,8.137128394,1,7.939344721,5.988597869873047,7.152557373046875E-4,0
query_2343,7.630084263,1,7.474795829,4.775047302246094,2.384185791015625E-4,0
query_2344,7.903557386,1,7.723223031,3.840208053588867,7.152557373046875E-4,0
query_2345,7.740039915,1,7.577331637,3.734588623046875,2.384185791015625E-4,0
query_2346,60.714592703,7,8.541869479285713,1.1067049843924386,0.03405979701450893,0
query_2347,9.522879343,1,9.270651812,8.666753768920898,4.76837158203125E-4,0
query_2348,9.065128207,1,8.787870914,4.482269287109375,4.76837158203125E-4,0
