2019-06-05 22:59:20,339.05 M,5.53 G,67.22 K,414.62 K
2019-06-05 22:59:22,339.05 M,5.53 G,0.00 B,984.00 B
2019-06-05 22:59:24,339.05 M,5.53 G,462.00 B,2.02 K
2019-06-05 22:59:26,339.05 M,5.53 G,0.00 B,924.00 B
2019-06-05 22:59:28,339.05 M,5.53 G,0.00 B,1.05 K
2019-06-05 22:59:30,339.05 M,5.53 G,462.00 B,2.38 K
2019-06-05 22:59:32,339.06 M,5.53 G,0.00 B,1.37 K
2019-06-05 22:59:34,339.06 M,5.53 G,0.00 B,972.00 B
2019-06-05 22:59:36,339.06 M,5.53 G,84.00 B,1.23 K
2019-06-05 22:59:38,339.06 M,5.53 G,1.35 K,66.08 K
2019-06-05 22:59:40,339.06 M,5.53 G,0.00 B,756.00 B
2019-06-05 22:59:42,339.06 M,5.53 G,0.00 B,324.00 B
2019-06-05 22:59:44,339.06 M,5.53 G,0.00 B,936.00 B
2019-06-05 22:59:46,339.06 M,5.53 G,0.00 B,1.07 K
2019-06-05 22:59:49,339.06 M,5.53 G,0.00 B,180.00 B
2019-06-05 22:59:51,339.06 M,5.53 G,0.00 B,552.00 B
2019-06-05 22:59:53,339.06 M,5.53 G,2.70 K,6.00 K
2019-06-05 22:59:55,339.06 M,5.53 G,0.00 B,708.00 B
2019-06-05 22:59:57,339.15 M,5.53 G,0.00 B,1.48 K
2019-06-05 22:59:59,339.15 M,5.53 G,193.00 B,1.73 K
2019-06-05 23:00:01,339.15 M,5.53 G,0.00 B,708.00 B
2019-06-05 23:00:03,339.15 M,5.53 G,0.00 B,876.00 B
2019-06-05 23:00:05,339.28 M,5.53 G,42.00 B,936.00 B
2019-06-05 23:00:07,339.28 M,5.53 G,0.00 B,456.00 B
2019-06-05 23:00:09,339.28 M,5.53 G,0.00 B,876.00 B
2019-06-05 23:00:12,339.28 M,5.53 G,0.00 B,768.00 B
2019-06-05 23:00:14,339.40 M,5.53 G,0.00 B,492.00 B
2019-06-05 23:00:16,339.40 M,5.53 G,0.00 B,660.00 B
2019-06-05 23:00:18,339.40 M,5.53 G,0.00 B,432.00 B
2019-06-05 23:00:20,339.40 M,5.53 G,0.00 B,1.01 K
2019-06-05 23:00:22,339.52 M,5.53 G,127.85 K,360.59 K
2019-06-05 23:00:24,339.52 M,5.53 G,0.00 B,1.05 K
2019-06-05 23:00:26,339.52 M,5.53 G,0.00 B,540.00 B
2019-06-05 23:00:28,339.52 M,5.53 G,0.00 B,876.00 B
2019-06-05 23:00:30,339.65 M,5.53 G,123.84 K,359.58 K
2019-06-05 23:00:32,339.65 M,5.53 G,0.00 B,708.00 B
2019-06-05 23:00:34,339.65 M,5.53 G,0.00 B,708.00 B
2019-06-05 23:00:36,339.65 M,5.53 G,42.00 B,876.00 B
2019-06-05 23:00:38,339.77 M,5.53 G,127.01 K,361.02 K
2019-06-05 23:00:40,339.77 M,5.53 G,0.00 B,432.00 B
2019-06-05 23:00:42,339.77 M,5.53 G,732.00 B,1.33 K
2019-06-05 23:00:44,339.77 M,5.53 G,0.00 B,444.00 B
2019-06-05 23:00:46,339.90 M,5.53 G,126.35 K,359.99 K
2019-06-05 23:00:48,339.90 M,5.53 G,0.00 B,324.00 B
2019-06-05 23:00:50,339.90 M,5.53 G,0.00 B,444.00 B
2019-06-05 23:00:52,339.90 M,5.53 G,0.00 B,984.00 B
2019-06-05 23:00:54,340.02 M,5.53 G,0.00 B,540.00 B
2019-06-05 23:00:56,340.02 M,5.53 G,0.00 B,1.27 K
2019-06-05 23:00:58,340.02 M,5.53 G,0.00 B,648.00 B
2019-06-05 23:01:00,340.02 M,5.53 G,0.00 B,1.12 K
2019-06-05 23:01:02,340.14 M,5.53 G,127.06 K,361.29 K
2019-06-05 23:01:04,340.14 M,5.53 G,0.00 B,1.38 K
2019-06-05 23:01:06,340.14 M,5.53 G,0.00 B,444.00 B
2019-06-05 23:01:08,340.14 M,5.53 G,42.00 B,708.00 B
2019-06-05 23:01:10,340.27 M,5.53 G,127.32 K,360.44 K
2019-06-05 23:01:12,340.27 M,5.53 G,0.00 B,216.00 B
2019-06-05 23:01:14,340.27 M,5.53 G,0.00 B,4.98 K
2019-06-05 23:01:16,340.27 M,5.53 G,0.00 B,6.83 K
2019-06-05 23:01:18,340.39 M,5.53 G,124.10 K,358.01 K
2019-06-05 23:01:20,340.39 M,5.53 G,0.00 B,600.00 B
2019-06-05 23:01:22,340.39 M,5.53 G,0.00 B,1.11 K
2019-06-05 23:01:24,340.39 M,5.53 G,0.00 B,552.00 B
2019-06-05 23:01:26,340.39 M,5.53 G,0.00 B,876.00 B
2019-06-05 23:01:28,340.51 M,5.53 G,0.00 B,924.00 B
2019-06-05 23:01:30,340.51 M,5.53 G,0.00 B,1.54 K
2019-06-05 23:01:32,340.51 M,5.53 G,0.00 B,648.00 B
2019-06-05 23:01:34,340.51 M,5.53 G,204.00 B,702.00 B
2019-06-05 23:01:36,340.63 M,5.53 G,0.00 B,1.03 K
2019-06-05 23:01:38,340.63 M,5.53 G,42.00 B,780.00 B
2019-06-05 23:01:40,340.63 M,5.53 G,42.00 B,1.28 K
2019-06-05 23:01:42,340.63 M,5.53 G,0.00 B,216.00 B
2019-06-05 23:01:44,340.76 M,5.53 G,125.58 K,359.24 K
2019-06-05 23:01:46,340.76 M,5.53 G,0.00 B,972.00 B
2019-06-05 23:01:48,340.76 M,5.53 G,0.00 B,168.00 B
2019-06-05 23:01:50,340.76 M,5.53 G,108.00 B,600.00 B
2019-06-05 23:01:52,340.76 M,5.53 G,0.00 B,720.00 B
2019-06-05 23:01:54,340.88 M,5.53 G,0.00 B,1.11 K
2019-06-05 23:01:56,340.88 M,5.53 G,0.00 B,864.00 B
2019-06-05 23:01:58,340.88 M,5.53 G,0.00 B,1.38 K
2019-06-05 23:02:00,340.88 M,5.53 G,0.00 B,996.00 B
2019-06-05 23:02:02,341.01 M,5.53 G,127.98 K,361.85 K
2019-06-05 23:02:04,341.01 M,5.53 G,0.00 B,708.00 B
2019-06-05 23:02:06,341.01 M,5.53 G,0.00 B,540.00 B
2019-06-05 23:02:08,341.01 M,5.53 G,0.00 B,660.00 B
2019-06-05 23:02:10,341.13 M,5.53 G,128.13 K,360.80 K
2019-06-05 23:02:12,341.13 M,5.53 G,0.00 B,324.00 B
2019-06-05 23:02:14,341.13 M,5.53 G,0.00 B,216.00 B
2019-06-05 23:02:16,341.13 M,5.53 G,0.00 B,660.00 B
2019-06-05 23:02:18,341.25 M,5.53 G,125.58 K,360.41 K
2019-06-05 23:02:20,341.25 M,5.53 G,0.00 B,216.00 B
2019-06-05 23:02:22,341.25 M,5.53 G,0.00 B,864.00 B
2019-06-05 23:02:24,341.25 M,5.53 G,0.00 B,1.05 K
2019-06-05 23:02:26,341.38 M,5.53 G,127.32 K,361.25 K
2019-06-05 23:02:28,341.38 M,5.53 G,0.00 B,432.00 B
2019-06-05 23:02:30,341.38 M,5.53 G,0.00 B,384.00 B
2019-06-05 23:02:32,341.38 M,5.53 G,0.00 B,816.00 B
2019-06-05 23:02:34,341.50 M,5.53 G,126.82 K,360.93 K
2019-06-05 23:02:36,341.50 M,5.53 G,0.00 B,396.00 B
2019-06-05 23:02:38,341.50 M,5.53 G,42.00 B,1.08 K
2019-06-05 23:02:40,341.50 M,5.53 G,42.00 B,384.00 B
2019-06-05 23:02:42,341.63 M,5.53 G,126.87 K,360.68 K
2019-06-05 23:02:44,341.63 M,5.53 G,0.00 B,924.00 B
2019-06-05 23:02:46,341.63 M,5.53 G,0.00 B,60.00 B
2019-06-05 23:02:48,341.63 M,5.53 G,0.00 B,756.00 B
2019-06-05 23:02:50,341.75 M,5.53 G,127.90 K,360.61 K
2019-06-05 23:02:52,341.75 M,5.53 G,0.00 B,492.00 B
2019-06-05 23:02:54,341.75 M,5.53 G,0.00 B,1.27 K
2019-06-05 23:02:56,341.75 M,5.53 G,0.00 B,708.00 B
2019-06-05 23:02:58,341.87 M,5.53 G,127.51 K,359.90 K
2019-06-05 23:03:00,341.87 M,5.53 G,0.00 B,1.39 K
2019-06-05 23:03:02,341.87 M,5.53 G,0.00 B,756.00 B
2019-06-05 23:03:04,341.87 M,5.53 G,0.00 B,648.00 B
2019-06-05 23:03:06,342.00 M,5.53 G,0.00 B,828.00 B
2019-06-05 23:03:08,342.00 M,5.53 G,0.00 B,432.00 B
2019-06-05 23:03:10,342.00 M,5.53 G,42.00 B,816.00 B
2019-06-05 23:03:12,342.00 M,5.53 G,0.00 B,168.00 B
2019-06-05 23:03:14,342.12 M,5.53 G,127.45 K,360.87 K
2019-06-05 23:03:16,342.12 M,5.53 G,0.00 B,348.00 B
2019-06-05 23:03:18,342.12 M,5.53 G,0.00 B,444.00 B
2019-06-05 23:03:20,342.12 M,5.53 G,0.00 B,936.00 B
2019-06-05 23:03:22,342.25 M,5.54 G,0.00 B,1.22 K
2019-06-05 23:03:24,342.25 M,5.54 G,0.00 B,816.00 B
2019-06-05 23:03:26,342.25 M,5.54 G,0.00 B,1.11 K
2019-06-05 23:03:28,342.25 M,5.54 G,0.00 B,384.00 B
2019-06-05 23:03:30,342.37 M,5.54 G,0.00 B,1.12 K
2019-06-05 23:03:32,342.37 M,5.54 G,0.00 B,876.00 B
2019-06-05 23:03:34,342.37 M,5.54 G,0.00 B,492.00 B
2019-06-05 23:03:36,342.37 M,5.54 G,0.00 B,864.00 B
2019-06-05 23:03:38,342.50 M,5.54 G,0.00 B,444.00 B
2019-06-05 23:03:40,342.50 M,5.54 G,0.00 B,708.00 B
2019-06-05 23:03:42,342.50 M,5.54 G,84.00 B,876.00 B
2019-06-05 23:03:44,342.50 M,5.54 G,0.00 B,168.00 B
2019-06-05 23:03:46,342.62 M,5.54 G,0.00 B,600.00 B
2019-06-05 23:03:48,342.62 M,5.54 G,0.00 B,864.00 B
2019-06-05 23:03:50,342.62 M,5.54 G,0.00 B,1.49 K
2019-06-05 23:03:52,342.62 M,5.54 G,0.00 B,216.00 B
2019-06-05 23:03:54,342.74 M,5.54 G,0.00 B,1.64 K
2019-06-05 23:03:56,342.74 M,5.54 G,0.00 B,708.00 B
2019-06-05 23:03:58,342.74 M,5.54 G,0.00 B,756.00 B
2019-06-05 23:04:00,342.87 M,5.54 G,126.42 K,359.99 K
2019-06-05 23:04:02,342.87 M,5.54 G,0.00 B,876.00 B
2019-06-05 23:04:04,342.87 M,5.54 G,0.00 B,1.05 K
2019-06-05 23:04:06,342.87 M,5.54 G,0.00 B,336.00 B
2019-06-05 23:04:08,342.99 M,5.54 G,0.00 B,216.00 B
2019-06-05 23:04:10,342.99 M,5.54 G,0.00 B,168.00 B
2019-06-05 23:04:12,342.99 M,5.54 G,0.00 B,600.00 B
2019-06-05 23:04:14,342.99 M,5.54 G,0.00 B,216.00 B
2019-06-05 23:04:16,343.12 M,5.54 G,1.12 K,1.82 K
2019-06-05 23:04:18,343.12 M,5.54 G,0.00 B,168.00 B
2019-06-05 23:04:20,343.12 M,5.54 G,0.00 B,1.38 K
2019-06-05 23:04:22,343.12 M,5.54 G,0.00 B,1.16 K
2019-06-05 23:04:24,343.24 M,5.54 G,0.00 B,924.00 B
2019-06-05 23:04:26,343.24 M,5.54 G,0.00 B,756.00 B
2019-06-05 23:04:28,343.24 M,5.54 G,0.00 B,924.00 B
2019-06-05 23:04:30,343.24 M,5.54 G,0.00 B,996.00 B
2019-06-05 23:04:32,343.36 M,5.54 G,126.35 K,360.62 K
2019-06-05 23:04:34,343.36 M,5.54 G,0.00 B,1.05 K
2019-06-05 23:04:36,343.36 M,5.54 G,0.00 B,660.00 B
2019-06-05 23:04:38,343.36 M,5.54 G,204.00 B,630.00 B
2019-06-05 23:04:41,343.49 M,5.54 G,88.66 K,245.84 K
2019-06-05 23:04:43,343.49 M,5.54 G,0.00 B,276.00 B
2019-06-05 23:04:45,343.49 M,5.54 G,0.00 B,816.00 B
2019-06-05 23:04:47,343.49 M,5.54 G,0.00 B,999.00 B
2019-06-05 23:04:49,343.49 M,5.54 G,606.00 B,2.90 K
2019-06-05 23:04:51,343.49 M,5.54 G,0.00 B,1.01 K
2019-06-05 23:04:53,343.49 M,5.54 G,0.00 B,648.00 B
2019-06-05 23:04:55,343.49 M,5.54 G,0.00 B,972.00 B
2019-06-05 23:04:57,343.49 M,5.54 G,0.00 B,708.00 B
2019-06-05 23:05:00,343.50 M,5.54 G,54.00 B,1.44 K
2019-06-05 23:05:02,343.50 M,5.54 G,0.00 B,216.00 B
2019-06-05 23:05:04,343.50 M,5.54 G,193.00 B,1.08 K
2019-06-05 23:05:06,343.50 M,5.54 G,0.00 B,660.00 B
2019-06-05 23:05:08,343.59 M,5.54 G,97.39 K,374.40 K
2019-06-05 23:05:10,343.59 M,5.54 G,0.00 B,984.00 B
2019-06-05 23:05:12,343.59 M,5.54 G,0.00 B,384.00 B
2019-06-05 23:05:14,343.59 M,5.54 G,0.00 B,384.00 B
2019-06-05 23:05:16,343.71 M,5.54 G,114.66 K,376.20 K
2019-06-05 23:05:18,343.71 M,5.54 G,0.00 B,816.00 B
2019-06-05 23:05:20,343.71 M,5.54 G,0.00 B,1.07 K
2019-06-05 23:05:22,343.71 M,5.54 G,0.00 B,1.07 K
