query,time,httpCalls,nbResults,errors
query_10611,53.621,1,0
query_11462,42.13,1,0
query_4171,138.44,1,0
query_624,253.919,1,0
query_628,5.172,1,0
query_7004,,0
query_7005,29.261,1,0
query_7007,149.49,1,0
query_700,194.966,1,0
query_7010,5.895,1,0
query_7011,192.751,1,0
query_7012,170.711,1,0
query_7013,95.971,1,0
query_7014,5.518,1,0
query_7015,49.095,1,0
query_7016,207.206,1,0
query_701,9.085,1,0
query_7021,1.922,1,0
query_7022,1.048,1,0
query_7023,0.477,1,0
query_7025,6.513,1,0
query_7026,41.689,1,0
query_7029,58.269,1,0
query_702,0.577,1,0
query_7030,88.676,1,0
query_7031,11.171,1,0
query_7032,79.112,1,0
query_7033,177.495,1,0
query_7034,0.419,1,0
query_7035,203.091,1,0
query_7036,174.352,1,0
query_7037,69.642,1,0
query_703,67.305,1,0
query_7040,146.216,1,0
query_7041,0.319,1,0
query_7042,0.03,1,0
query_7043,3.578,1,0
query_7045,7.438,1,0
query_7046,45.505,1,0
query_7047,112.482,1,0
query_7048,5.048,1,0
query_7049,198.093,1,0
query_704,2.116,1,0
query_7050,4.004,1,0
query_7051,3.46,1,0
query_7052,2.376,1,0
query_7053,6.438,1,0
query_7054,1.791,1,0
query_7055,20.3,1,0
query_7057,95.528,1,0
query_7059,0.025,1,0
query_705,129.907,1,0
query_7060,2.113,1,0
query_7062,3.099,1,0
query_7063,22.039,1,0
query_7064,32.185,1,0
query_7067,1.116,1,0
query_706,143.885,1,0
query_7070,173.308,1,0
query_7071,1.903,1,0
query_7072,3.472,1,0
query_7076,2.631,1,0
query_7077,13.266,1,0
query_7078,9.281,1,0
query_7079,169.251,1,0
query_707,0.642,1,0
query_7080,3.318,1,0
query_7081,3.46,1,0
query_7082,208.854,1,0
query_7083,15.629,1,0
query_7084,0.058,1,0
query_7085,34.488,1,0
query_7086,60.21,1,0
query_7088,4.688,1,0
query_7089,0.033,1,0
query_708,0.885,1,0
query_7090,0.7,1,0
query_7091,168.105,1,0
query_7092,120.841,1,0
query_7093,1.422,1,0
query_7095,4.732,1,0
query_7096,148.974,1,0
query_7099,12.227,1,0
query_709,29.217,1,0
query_7100,103.674,1,0
query_7101,5.609,1,0
query_7103,3.872,1,0
query_7104,254.372,1,0
query_7105,33.603,1,0
query_7106,0.605,1,0
query_7107,52.775,1,0
query_7108,3.896,1,0
query_710,0.639,1,0
query_7110,0.208,1,0
query_7111,,0
query_7112,12.681,1,0
query_7113,0.044,1,0
query_7114,41.25,1,0
query_7115,29.665,1,0
query_7116,0.023,1,0
query_7117,11.896,1,0
query_7118,3.264,1,0
query_7120,0.029,1,0
query_7122,163.357,1,0
query_7123,2.348,1,0
query_7124,21.968,1,0
query_7125,4.406,1,0
query_7127,85.842,1,0
query_7128,0.206,1,0
query_7129,236.385,1,0
query_712,108.588,1,0
query_7131,109.772,1,0
query_7133,9.088,1,0
query_7135,81.41,1,0
query_7136,44.247,1,0
query_7137,0.025,1,0
query_7139,172.88,1,0
query_713,97.966,1,0
query_7140,77.611,1,0
query_7141,215.683,1,0
query_7142,3.321,1,0
query_7143,104.526,1,0
query_7144,146.045,1,0
query_7145,0.65,1,0
query_7147,15.894,1,0
query_7148,23.065,1,0
query_7151,0.026,1,0
query_7152,4.323,1,0
query_7153,8.782,1,0
query_7154,,0
query_7155,137.037,1,0
query_7156,3.85,1,0
query_7157,57.143,1,0
query_7158,5.691,1,0
query_7159,5.27,1,0
query_715,119.063,1,0
query_7160,155.504,1,0
query_7161,0.401,1,0
query_7162,0.197,1,0
query_7163,17.893,1,0
query_7165,,0
query_7166,8.88,1,0
query_7167,115.989,1,0
query_7169,51.49,1,0
query_716,40.082,1,0
query_7170,2.404,1,0
query_7171,7.927,1,0
query_7172,145.108,1,0
query_7173,0.142,1,0
query_7174,41.711,1,0
query_7176,143.323,1,0
query_7177,0.027,1,0
query_7178,7.211,1,0
query_7223,207.878,1,0
query_7575,5.444,1,0
query_9693,34.782,1,0
