query,time,httpCalls,serverTime,importTime,exportTime,errors
Q10,939.954906739,83,11.015917845578315,21.646717944777155,0.06809579320700775,0
Q11,1758.965066412,170,10.01379451392941,41.52186057146857,0.06656927220961631,0
Q12,550.352825924,31,17.35979631009678,27.85671910931987,0.07086415444650955,0
Q13,997.076577682,83,11.783005489686749,43.196431125503,0.05977699555546403,0
Q14,101.08471301,7,14.324031685,18.632446016584122,0.053507941109793525,0
Q2,,0
Q3,1.742374524,1,1.58727053,5.029201507568359,4.76837158203125E-4,0
Q4,,0
Q5,6.310602789,1,5.851554178,6.907224655151367,7.152557373046875E-4,0
Q7,,0
Q8,,0
Q9,364.594866643,18,19.891280493944446,30.332975917392307,0.08515516916910808,0
