query,time,httpCalls,serverTime,importTime,exportTime,errors
C1.1,,0
F1.1,69.789967875,4,17.384826859249998,4.340469837188721,0.048160552978515625,0
F1.2,52.23923661,4,13.010629350499999,4.422783851623535,0.05078315734863281,0
F1.3,52.758153165,4,13.147923465749999,4.322648048400879,0.04684925079345703,0
F2.1,57.205553185,4,14.148140953,2.5250911712646484,0.0559687614440918,0
F2.2,13.20614528,1,12.888069576,8.05044174194336,7.152557373046875E-4,0
F2.3,1.448202525,1,1.287015079,7.221698760986328,4.76837158203125E-4,0
F3.1,10.99769827,1,10.746873232,6.066799163818359,7.152557373046875E-4,0
F3.2,2.210566584,1,2.028343151,6.163597106933594,2.384185791015625E-4,0
F3.3,0.36617447,1,0.177446954,5.918741226196289,4.76837158203125E-4,0
F4.1,46.554581804,3,15.225064371,3.8704077402750654,0.051657358805338546,0
F4.2,51.220146522,3,16.782721406999997,3.567139307657878,0.04887580871582031,0
F4.3,51.338062316,3,16.813129954,3.4918785095214844,0.060002009073893234,0
F5.1,5.554371469,1,5.395244162,6.028175354003906,2.384185791015625E-4,0
F5.2,0.217434326,1,0.038825194,6.31403923034668,2.384185791015625E-4,0
F5.3,0.232437905,1,0.04768966,7.000923156738281,2.384185791015625E-4,0
L1.1,1.292868023,1,1.116369105,3.6270618438720703,2.384185791015625E-4,0
L1.2,1.135009457,1,0.963071302,5.207300186157227,4.76837158203125E-4,0
L1.3,1.732473611,1,1.57163801,13.000011444091797,2.384185791015625E-4,0
L2.1,46.385958928,3,15.377093046999999,1.5889803568522134,0.028212865193684898,0
L2.2,173.286958134,12,14.394964665749997,0.5707939465840658,0.03848473230997721,0
L2.3,36.582201492,3,12.109458464,1.5056927998860679,0.02765655517578125,0
L3.1,1.725639033,1,1.548142291,2.7472972869873047,2.384185791015625E-4,0
L3.2,0.186868857,1,0.028488491,2.827167510986328,4.76837158203125E-4,0
L3.3,0.191511192,1,0.031254241,2.582550048828125,2.384185791015625E-4,0
L4.1,37.331114807,3,12.167899600333334,1.2698173522949219,0.021696090698242188,0
L4.2,43.423556089,3,14.198671853666667,1.1667410532633464,0.02177556355794271,0
L4.3,43.669198476,3,14.278213297666667,1.4354387919108071,0.026067097981770836,0
L5.1,40.543827542,3,13.351885663333332,1.4812151590983071,0.030040740966796875,0
L5.2,67.175898431,5,13.2992690164,1.251077651977539,0.03981590270996094,0
L5.3,23.878821723,2,11.731729839,2.0962953567504883,0.02110004425048828,0
S1.1,5.599035853,1,5.419193381,8.922576904296875,2.384185791015625E-4,0
S1.2,0.196154289,1,0.035960209,8.662700653076172,4.76837158203125E-4,0
S1.3,0.199146705,1,0.040608323,8.882761001586914,4.76837158203125E-4,0
S2.1,23.050702689,2,11.350606031,2.4139881134033203,0.024080276489257812,0
S2.2,30.903329813,2,15.264664042500002,2.3059844970703125,0.02300739288330078,0
S2.3,22.957445274,2,11.338298291000001,2.564549446105957,0.021338462829589844,0
S3.1,98.776361836,7,14.082767805714285,20.33301762172154,0.047649656023297994,0
S3.2,100.50874133,7,14.333405711,20.05723544529506,0.04240444728306362,0
S3.3,101.471268503,7,14.471244105428571,20.128897258213588,0.043971197945731025,0
S4.1,101.147639261,7,14.419787236285714,19.89701816013881,0.05129405430385044,0
S4.2,101.855636065,7,14.518527248285714,19.016878945486884,0.048092433384486606,0
S4.3,41.323130751,3,13.710741002999999,1.926263173421224,0.03409385681152344,0
S5.1,98.546435059,7,14.051749696428573,0.8141994476318359,0.035830906459263394,0
S5.2,92.536631667,7,13.19555924457143,0.7386207580566406,0.026157924107142856,0
S5.3,92.220225405,7,13.149217046285713,0.7658004760742188,0.03644398280552455,0
S6.1,16.650248112,2,8.2110336895,1.8182992935180664,0.015974044799804688,0
S6.2,22.576590519,2,11.1162606505,6.109356880187988,0.0171661376953125,0
S6.3,27.047237471,2,13.350822842,6.130099296569824,0.02110004425048828,0
S7.1,6.295145907,1,6.13400452,3.4542083740234375,2.384185791015625E-4,0
S7.2,0.795485874,1,0.620029279,3.624439239501953,2.384185791015625E-4,0
S7.3,0.630794568,1,0.47430988,4.310369491577148,2.384185791015625E-4,0
