2019-06-04 15:49:43,23.45 G,23.57 G,268.00 B,738.00 B
2019-06-04 15:49:45,23.45 G,23.57 G,0.00 B,600.00 B
2019-06-04 15:49:47,23.45 G,23.57 G,0.00 B,384.00 B
2019-06-04 15:49:49,23.45 G,23.57 G,0.00 B,1.62 K
2019-06-04 15:49:51,23.45 G,23.57 G,144.00 B,2.07 K
2019-06-04 15:49:53,23.45 G,23.57 G,0.00 B,984.00 B
2019-06-04 15:49:55,23.45 G,23.57 G,0.00 B,1.28 K
2019-06-04 15:49:57,23.45 G,23.57 G,0.00 B,552.00 B
2019-06-04 15:49:59,23.45 G,23.57 G,0.00 B,984.00 B
2019-06-04 15:50:01,23.45 G,23.57 G,0.00 B,504.00 B
2019-06-04 15:50:03,23.45 G,23.57 G,0.00 B,888.00 B
2019-06-04 15:50:05,23.45 G,23.57 G,0.00 B,924.00 B
2019-06-04 15:50:07,23.45 G,23.57 G,204.00 B,858.00 B
2019-06-04 15:50:09,23.45 G,23.57 G,1.62 K,6.79 K
2019-06-04 15:50:11,23.45 G,23.57 G,0.00 B,924.00 B
2019-06-04 15:50:13,23.45 G,23.57 G,0.00 B,600.00 B
2019-06-04 15:50:15,23.45 G,23.57 G,0.00 B,708.00 B
2019-06-04 15:50:17,23.45 G,23.57 G,386.00 B,1.31 K
2019-06-04 15:50:19,23.45 G,23.57 G,0.00 B,648.00 B
2019-06-04 15:50:21,23.45 G,23.57 G,0.00 B,1.16 K
2019-06-04 15:50:23,23.45 G,23.57 G,0.00 B,1.11 K
2019-06-04 15:50:25,23.45 G,23.57 G,0.00 B,1.11 K
2019-06-04 15:50:27,23.45 G,23.57 G,0.00 B,336.00 B
2019-06-04 15:50:29,23.45 G,23.57 G,8.36 K,82.85 K
2019-06-04 15:50:31,23.45 G,23.57 G,0.00 B,276.00 B
2019-06-04 15:50:33,23.45 G,23.57 G,0.00 B,600.00 B
2019-06-04 15:50:36,23.45 G,23.57 G,0.00 B,876.00 B
2019-06-04 15:50:38,23.45 G,23.57 G,55.00 B,822.00 B
2019-06-04 15:50:41,23.45 G,23.57 G,452.00 B,1.28 K
2019-06-04 15:50:43,23.45 G,23.57 G,42.00 B,828.00 B
2019-06-04 15:50:46,23.45 G,23.57 G,42.00 B,924.00 B
2019-06-04 15:50:48,23.45 G,23.57 G,0.00 B,768.00 B
2019-06-04 15:50:52,23.45 G,23.57 G,0.00 B,924.00 B
2019-06-04 15:50:54,23.45 G,23.57 G,0.00 B,1.27 K
2019-06-04 15:50:57,23.45 G,23.57 G,1.16 K,27.13 K
2019-06-04 15:50:59,23.45 G,23.57 G,690.00 B,1.01 K
2019-06-04 15:51:01,23.45 G,23.57 G,858.00 B,5.76 K
2019-06-04 15:51:03,23.45 G,23.57 G,0.00 B,756.00 B
2019-06-04 15:51:06,23.45 G,23.57 G,0.00 B,864.00 B
2019-06-04 15:51:09,23.45 G,23.57 G,0.00 B,816.00 B
2019-06-04 15:51:11,23.45 G,23.57 G,0.00 B,432.00 B
2019-06-04 15:51:14,23.45 G,23.57 G,0.00 B,276.00 B
2019-06-04 15:51:17,23.45 G,23.57 G,3.48 K,124.99 K
2019-06-04 15:51:22,23.45 G,23.57 G,990.00 B,14.99 K
2019-06-04 15:51:25,23.45 G,23.57 G,0.00 B,384.00 B
2019-06-04 15:51:27,23.45 G,23.57 G,0.00 B,384.00 B
2019-06-04 15:51:29,23.45 G,23.57 G,594.00 B,3.32 K
