query,time,httpCalls,serverTime,importTime,exportTime,errors
Q10,940.260664214,83,11.019093182807232,21.71163673860481,0.06668538932340694,0
Q11,1757.886755514,170,10.009691881005882,41.182370746836945,0.06647250231574565,0
Q12,550.253501422,31,17.356090718870966,27.673544422272705,0.07040269913211945,0
Q13,995.237033677,83,11.759107090216865,43.0710861481816,0.06129368242011011,0
Q14,101.837538526,7,14.418018977714286,19.909654344831193,0.05200931004115514,0
Q2,,0
Q3,2.737665807,1,2.583166965,3.0841827392578125,2.384185791015625E-4,0
Q4,,0
Q5,4.04388798,1,3.616919469,8.609533309936523,4.76837158203125E-4,0
Q7,,0
Q8,,0
Q9,362.824919566,18,19.795009799555555,30.298113822937008,0.07463826073540582,0
