query,time,httpCalls,nbResults,errors
query_2557,77.907,1,0
query_3725,82.697,1,0
query_3894,60.307,1,0
query_4706,0.181,1,0
query_5699,,0
query_6136,0.024,1,0
query_6138,0.042,1,0
query_613,0.127,1,0
query_6140,0.359,1,0
query_6142,2.945,1,0
query_6143,77.276,1,0
query_6145,4.115,1,0
query_6146,39.093,1,0
query_6148,284.801,1,0
query_6149,57.995,1,0
query_614,23.421,1,0
query_6150,0.563,1,0
query_6151,0.124,1,0
query_6152,0.025,1,0
query_6154,89.426,1,0
query_6156,171.8,1,0
query_6157,41.892,1,0
query_6158,0.161,1,0
query_6159,30.971,1,0
query_615,0.041,1,0
query_6162,8.898,1,0
query_6164,33.797,1,0
query_6166,4.682,1,0
query_6167,83.029,1,0
query_6168,15.372,1,0
query_6169,4.136,1,0
query_616,139.887,1,0
query_6170,6.908,1,0
query_6171,6.927,1,0
query_6172,0.121,1,0
query_6173,10.604,1,0
query_6174,63.274,1,0
query_6175,0.413,1,0
query_6177,0.036,1,0
query_6178,0.053,1,0
query_617,35.38,1,0
query_6181,96.507,1,0
query_6182,257.872,1,0
query_6183,43.65,1,0
query_6184,0.028,1,0
query_6185,0.05,1,0
query_6186,6.183,1,0
query_6187,10.351,1,0
query_6188,7.251,1,0
query_6189,5.501,1,0
query_618,50.728,1,0
query_6190,185.899,1,0
query_6191,16.637,1,0
query_6192,0.035,1,0
query_6193,4.97,1,0
query_6194,37,1,0
query_6196,30.294,1,0
query_6197,53.751,1,0
query_6198,72.893,1,0
query_6199,18.512,1,0
query_619,1.799,1,0
query_61,1.019,1,0
query_6200,239.242,1,0
query_6201,4.622,1,0
query_6202,2.629,1,0
query_6203,0.448,1,0
query_6204,53.319,1,0
query_6205,11.246,1,0
query_6206,11.04,1,0
query_6207,0.147,1,0
query_6208,43.303,1,0
query_6209,0.025,1,0
query_620,0.437,1,0
query_6210,92.126,1,0
query_6211,46.745,1,0
query_6212,5.479,1,0
query_6214,29.402,1,0
query_6215,0.024,1,0
query_6216,15.123,1,0
query_6217,0.041,1,0
query_6218,183.199,1,0
query_6219,0.935,1,0
query_621,17.208,1,0
query_6220,33.983,1,0
query_6221,0.131,1,0
query_6222,72.001,1,0
query_6223,4.097,1,0
query_6228,148.807,1,0
query_622,0.957,1,0
query_6231,9.832,1,0
query_6232,1.943,1,0
query_6233,9.402,1,0
query_6234,0.15,1,0
query_6235,6.085,1,0
query_6236,26.684,1,0
query_6238,0.259,1,0
query_623,0.023,1,0
query_6240,5.853,1,0
query_6241,0.37,1,0
query_6242,0.1,1,0
query_6246,28.196,1,0
query_6247,8.004,1,0
query_6248,14.463,1,0
query_6249,111.992,1,0
query_6252,0.023,1,0
query_6253,0.025,1,0
query_6255,28.215,1,0
query_6256,3.466,1,0
query_6257,50.325,1,0
query_6258,15.356,1,0
query_6259,5.906,1,0
query_625,1.116,1,0
query_6260,2.818,1,0
query_6261,4.756,1,0
query_6263,0.306,1,0
query_6264,0.073,1,0
query_6266,68.45,1,0
query_6268,4.681,1,0
query_626,1.055,1,0
query_6270,29.63,1,0
query_6271,59.186,1,0
query_6272,76.834,1,0
query_6273,40.593,1,0
query_6274,30.677,1,0
query_6275,14.789,1,0
query_6276,236.085,1,0
query_6277,2.093,1,0
query_6279,0.514,1,0
query_627,0.396,1,0
query_6280,3.799,1,0
query_6281,15.199,1,0
query_6282,8.462,1,0
query_6283,0.129,1,0
query_6284,,0
query_6285,3.277,1,0
query_6286,0.244,1,0
query_6288,0.094,1,0
query_6289,1.459,1,0
query_628,0.801,1,0
query_6290,23.847,1,0
query_6294,1.848,1,0
query_6295,16.537,1,0
query_6296,34.713,1,0
query_6297,0.883,1,0
query_6298,21.669,1,0
query_6299,26.135,1,0
query_629,0.04,1,0
query_62,19.652,1,0
query_6301,13.087,1,0
query_6302,0.025,1,0
query_6303,0.047,1,0
query_6304,0.129,1,0
query_6305,25.16,1,0
query_6306,26.845,1,0
query_6307,1.076,1,0
query_6308,13.81,1,0
