2019-07-16 16:11:02,23.89 G,325.53 G,1.09 K,935.00 B
2019-07-16 16:16:57,23.89 G,325.55 G,13.15 K,552.07 K
2019-07-16 16:16:59,23.89 G,325.55 G,0.00 B,492.00 B
2019-07-16 16:17:01,23.89 G,325.55 G,0.00 B,648.00 B
2019-07-16 16:17:03,23.89 G,325.55 G,504.00 B,1.68 K
2019-07-16 16:17:05,23.89 G,325.55 G,0.00 B,324.00 B
2019-07-16 16:17:07,23.89 G,325.55 G,0.00 B,768.00 B
2019-07-16 16:17:09,23.89 G,325.55 G,0.00 B,876.00 B
2019-07-16 16:17:11,23.89 G,325.55 G,0.00 B,600.00 B
2019-07-16 16:17:13,23.89 G,325.55 G,0.00 B,816.00 B
2019-07-16 16:17:15,23.89 G,325.55 G,0.00 B,432.00 B
2019-07-16 16:17:17,23.89 G,325.55 G,12.38 K,523.43 K
2019-07-16 16:17:19,23.89 G,325.55 G,0.00 B,388.00 B
2019-07-16 16:17:21,23.89 G,325.55 G,0.00 B,1.01 K
2019-07-16 16:17:23,23.89 G,325.55 G,0.00 B,1.29 K
2019-07-16 16:17:25,23.89 G,325.55 G,0.00 B,168.00 B
2019-07-16 16:17:27,23.89 G,325.55 G,0.00 B,600.00 B
2019-07-16 16:17:29,23.89 G,325.55 G,0.00 B,876.00 B
2019-07-16 16:17:31,23.89 G,325.55 G,302.00 B,422.00 B
2019-07-16 16:17:33,23.89 G,325.55 G,0.00 B,648.00 B
2019-07-16 16:17:35,23.89 G,325.55 G,18.97 K,689.82 K
2019-07-16 16:17:37,23.89 G,325.55 G,216.00 B,6.11 K
2019-07-16 16:17:39,23.89 G,325.55 G,0.00 B,5.89 K
2019-07-16 16:17:41,23.89 G,325.55 G,0.00 B,492.00 B
2019-07-16 16:17:43,23.89 G,325.55 G,0.00 B,12.96 K
2019-07-16 16:17:45,23.89 G,325.55 G,9.23 K,302.89 K
2019-07-16 16:17:47,23.89 G,325.55 G,204.00 B,1.26 K
2019-07-16 16:17:49,23.89 G,325.55 G,0.00 B,1.05 K
2019-07-16 16:17:51,23.89 G,325.55 G,0.00 B,324.00 B
2019-07-16 16:17:53,23.89 G,325.55 G,0.00 B,1.02 K
2019-07-16 16:17:55,23.89 G,325.55 G,0.00 B,1.23 K
2019-07-16 16:17:57,23.89 G,325.55 G,0.00 B,60.00 B
2019-07-16 16:17:59,23.89 G,325.55 G,0.00 B,708.00 B
2019-07-16 16:18:01,23.89 G,325.55 G,0.00 B,1.91 K
2019-07-16 16:18:03,23.89 G,325.55 G,504.00 B,1003.00 B
2019-07-16 16:18:05,23.89 G,325.55 G,0.00 B,1.01 K
2019-07-16 16:18:07,23.89 G,325.55 G,4.67 K,83.49 K
2019-07-16 16:18:09,23.89 G,325.55 G,0.00 B,648.00 B
2019-07-16 16:18:11,23.89 G,325.55 G,0.00 B,963.00 B
2019-07-16 16:18:13,23.89 G,325.55 G,0.00 B,876.00 B
2019-07-16 16:18:15,23.89 G,325.55 G,0.00 B,972.00 B
2019-07-16 16:18:17,23.89 G,325.55 G,0.00 B,0.00 B
2019-07-16 16:18:19,23.89 G,325.55 G,13.06 K,488.97 K
2019-07-16 16:18:21,23.89 G,325.55 G,42.00 B,963.00 B
2019-07-16 16:18:23,23.89 G,325.55 G,0.00 B,1.17 K
2019-07-16 16:18:25,23.89 G,325.55 G,0.00 B,1.37 K
2019-07-16 16:18:27,23.89 G,325.55 G,17.45 K,643.01 K
2019-07-16 16:18:29,23.89 G,325.55 G,0.00 B,336.00 B
2019-07-16 16:18:31,23.89 G,325.55 G,252.00 B,1.19 K
2019-07-16 16:18:33,23.89 G,325.55 G,0.00 B,1.21 K
2019-07-16 16:18:35,23.89 G,325.55 G,0.00 B,972.00 B
2019-07-16 16:18:37,23.89 G,325.55 G,0.00 B,876.00 B
2019-07-16 16:18:39,23.89 G,325.55 G,0.00 B,660.00 B
2019-07-16 16:18:41,23.89 G,325.55 G,0.00 B,1.05 K
2019-07-16 16:18:43,23.89 G,325.55 G,0.00 B,519.00 B
2019-07-16 16:18:45,23.89 G,325.55 G,8.20 K,241.05 K
2019-07-16 16:18:47,23.89 G,325.55 G,0.00 B,1.55 K
2019-07-16 16:18:49,23.89 G,325.55 G,0.00 B,336.00 B
2019-07-16 16:18:51,23.89 G,325.56 G,15.96 K,486.29 K
2019-07-16 16:18:53,23.89 G,325.56 G,84.00 B,1.26 K
2019-07-16 16:18:55,23.89 G,325.56 G,0.00 B,459.00 B
2019-07-16 16:18:57,23.89 G,325.56 G,0.00 B,768.00 B
2019-07-16 16:18:59,23.89 G,325.56 G,0.00 B,1.08 K
2019-07-16 16:19:01,23.89 G,325.56 G,0.00 B,1.16 K
2019-07-16 16:19:04,23.89 G,325.56 G,504.00 B,1.09 K
2019-07-16 16:19:06,23.89 G,325.56 G,0.00 B,708.00 B
2019-07-16 16:19:08,23.89 G,325.56 G,0.00 B,600.00 B
2019-07-16 16:19:10,23.89 G,325.56 G,0.00 B,492.00 B
2019-07-16 16:19:12,23.89 G,325.56 G,0.00 B,756.00 B
2019-07-16 16:19:14,23.89 G,325.56 G,73.00 B,1.03 K
2019-07-16 16:19:16,23.89 G,325.56 G,0.00 B,384.00 B
2019-07-16 16:19:18,23.89 G,325.56 G,0.00 B,324.00 B
2019-07-16 16:19:20,23.89 G,325.56 G,0.00 B,1.59 K
2019-07-16 16:19:22,23.89 G,325.56 G,0.00 B,756.00 B
2019-07-16 16:19:24,23.89 G,325.56 G,42.00 B,456.00 B
2019-07-16 16:19:26,23.89 G,325.56 G,19.01 K,694.10 K
2019-07-16 16:19:28,23.89 G,325.56 G,0.00 B,1.08 K
2019-07-16 16:19:30,23.89 G,325.56 G,0.00 B,720.00 B
2019-07-16 16:19:32,23.89 G,325.56 G,252.00 B,950.00 B
2019-07-16 16:19:34,23.89 G,325.56 G,0.00 B,924.00 B
2019-07-16 16:19:36,23.89 G,325.56 G,0.00 B,768.00 B
2019-07-16 16:19:38,23.89 G,325.56 G,0.00 B,972.00 B
2019-07-16 16:19:40,23.89 G,325.56 G,18.51 K,671.64 K
2019-07-16 16:19:42,23.89 G,325.56 G,0.00 B,276.00 B
2019-07-16 16:19:44,23.89 G,325.56 G,108.00 B,4.87 K
2019-07-16 16:19:46,23.89 G,325.56 G,2.75 K,6.62 K
2019-07-16 16:19:48,23.89 G,325.56 G,54.00 B,432.00 B
2019-07-16 16:19:50,23.89 G,325.56 G,204.00 B,630.00 B
2019-07-16 16:19:52,23.89 G,325.56 G,2.77 K,95.38 K
2019-07-16 16:19:54,23.89 G,325.56 G,0.00 B,816.00 B
2019-07-16 16:19:56,23.89 G,325.56 G,0.00 B,756.00 B
2019-07-16 16:19:58,23.89 G,325.56 G,0.00 B,972.00 B
2019-07-16 16:20:00,23.89 G,325.56 G,0.00 B,891.00 B
2019-07-16 16:20:02,23.89 G,325.56 G,1.07 K,1.63 K
2019-07-16 16:20:04,23.89 G,325.56 G,504.00 B,1.26 K
2019-07-16 16:20:06,23.89 G,325.56 G,2.91 K,980.00 B
2019-07-16 16:20:08,23.89 G,325.56 G,0.00 B,492.00 B
2019-07-16 16:20:10,23.89 G,325.56 G,0.00 B,564.00 B
2019-07-16 16:20:12,23.89 G,325.56 G,0.00 B,708.00 B
2019-07-16 16:20:14,23.89 G,325.56 G,0.00 B,720.00 B
2019-07-16 16:20:16,23.89 G,325.56 G,0.00 B,432.00 B
2019-07-16 16:20:18,23.89 G,325.56 G,0.00 B,1.29 K
2019-07-16 16:20:20,23.89 G,325.56 G,0.00 B,972.00 B
2019-07-16 16:20:22,23.89 G,325.56 G,0.00 B,276.00 B
2019-07-16 16:20:24,23.89 G,325.56 G,0.00 B,564.00 B
2019-07-16 16:20:26,23.89 G,325.56 G,18.18 K,678.19 K
2019-07-16 16:20:28,23.89 G,325.56 G,0.00 B,432.00 B
2019-07-16 16:20:30,23.89 G,325.56 G,0.00 B,1.12 K
2019-07-16 16:20:32,23.89 G,325.56 G,252.00 B,1.05 K
2019-07-16 16:20:34,23.89 G,325.56 G,42.00 B,708.00 B
2019-07-16 16:20:36,23.89 G,325.56 G,0.00 B,108.00 B
2019-07-16 16:20:38,23.89 G,325.56 G,19.22 K,677.47 K
2019-07-16 16:20:40,23.89 G,325.56 G,0.00 B,540.00 B
2019-07-16 16:20:42,23.89 G,325.56 G,0.00 B,648.00 B
2019-07-16 16:20:44,23.89 G,325.56 G,0.00 B,9.86 K
2019-07-16 16:20:46,23.89 G,325.56 G,0.00 B,324.00 B
2019-07-16 16:20:48,23.89 G,325.56 G,0.00 B,1.00 K
2019-07-16 16:20:50,23.89 G,325.56 G,18.11 K,675.99 K
2019-07-16 16:20:52,23.89 G,325.56 G,0.00 B,984.00 B
2019-07-16 16:20:54,23.89 G,325.56 G,0.00 B,324.00 B
2019-07-16 16:20:56,23.89 G,325.56 G,84.00 B,1.28 K
2019-07-16 16:20:58,23.89 G,325.56 G,0.00 B,120.00 B
2019-07-16 16:21:00,23.89 G,325.56 G,0.00 B,648.00 B
2019-07-16 16:21:02,23.89 G,325.56 G,12.18 K,552.29 K
2019-07-16 16:21:04,23.89 G,325.56 G,504.00 B,796.00 B
2019-07-16 16:21:06,23.89 G,325.56 G,0.00 B,612.00 B
2019-07-16 16:21:08,23.89 G,325.56 G,0.00 B,216.00 B
2019-07-16 16:21:10,23.89 G,325.56 G,0.00 B,924.00 B
2019-07-16 16:21:12,23.89 G,325.56 G,0.00 B,216.00 B
2019-07-16 16:21:14,23.89 G,325.56 G,6.19 K,295.73 K
2019-07-16 16:21:16,23.89 G,325.56 G,0.00 B,972.00 B
2019-07-16 16:21:18,23.89 G,325.56 G,0.00 B,1.17 K
2019-07-16 16:21:20,23.89 G,325.56 G,0.00 B,492.00 B
2019-07-16 16:21:22,23.89 G,325.56 G,0.00 B,324.00 B
2019-07-16 16:21:24,23.89 G,325.56 G,0.00 B,936.00 B
2019-07-16 16:21:26,23.89 G,325.56 G,42.00 B,492.00 B
2019-07-16 16:21:28,23.89 G,325.56 G,10.57 K,362.91 K
2019-07-16 16:21:30,23.89 G,325.56 G,0.00 B,492.00 B
2019-07-16 16:21:32,23.89 G,325.56 G,0.00 B,552.00 B
2019-07-16 16:21:34,23.89 G,325.56 G,0.00 B,384.00 B
2019-07-16 16:21:36,23.89 G,325.56 G,0.00 B,708.00 B
2019-07-16 16:21:38,23.89 G,325.56 G,0.00 B,512.00 B
2019-07-16 16:21:40,23.89 G,325.56 G,0.00 B,432.00 B
2019-07-16 16:21:42,23.89 G,325.56 G,0.00 B,1.32 K
2019-07-16 16:21:44,23.89 G,325.56 G,0.00 B,12.64 K
2019-07-16 16:21:46,23.89 G,325.56 G,0.00 B,972.00 B
2019-07-16 16:21:48,23.89 G,325.56 G,0.00 B,648.00 B
2019-07-16 16:21:50,23.89 G,325.57 G,0.00 B,972.00 B
2019-07-16 16:21:52,23.89 G,325.57 G,0.00 B,492.00 B
2019-07-16 16:21:54,23.89 G,325.57 G,0.00 B,1.01 K
2019-07-16 16:21:56,23.89 G,325.57 G,0.00 B,612.00 B
2019-07-16 16:21:58,23.89 G,325.57 G,84.00 B,1.23 K
2019-07-16 16:22:00,23.89 G,325.57 G,3.87 K,135.64 K
2019-07-16 16:22:02,23.89 G,325.57 G,0.00 B,168.00 B
2019-07-16 16:22:04,23.89 G,325.57 G,504.00 B,970.00 B
2019-07-16 16:22:06,23.89 G,325.57 G,0.00 B,216.00 B
2019-07-16 16:22:08,23.89 G,325.57 G,504.00 B,1.43 K
2019-07-16 16:22:10,23.89 G,325.57 G,0.00 B,708.00 B
2019-07-16 16:22:12,23.89 G,325.57 G,0.00 B,1.05 K
2019-07-16 16:22:14,23.89 G,325.57 G,0.00 B,924.00 B
2019-07-16 16:22:16,23.89 G,325.57 G,0.00 B,648.00 B
2019-07-16 16:22:18,23.89 G,325.57 G,0.00 B,876.00 B
2019-07-16 16:22:20,23.89 G,325.57 G,0.00 B,216.00 B
2019-07-16 16:22:22,23.89 G,325.57 G,0.00 B,924.00 B
2019-07-16 16:22:24,23.89 G,325.57 G,0.00 B,984.00 B
2019-07-16 16:22:26,23.89 G,325.57 G,19.35 K,674.34 K
2019-07-16 16:22:28,23.89 G,325.57 G,0.00 B,552.00 B
2019-07-16 16:22:30,23.89 G,325.57 G,0.00 B,864.00 B
2019-07-16 16:22:32,23.89 G,325.57 G,50.00 B,348.00 B
2019-07-16 16:22:34,23.89 G,325.57 G,0.00 B,972.00 B
2019-07-16 16:22:36,23.89 G,325.57 G,0.00 B,708.00 B
2019-07-16 16:22:38,23.89 G,325.57 G,0.00 B,1.02 K
2019-07-16 16:22:40,23.89 G,325.57 G,0.00 B,972.00 B
2019-07-16 16:22:42,23.89 G,325.57 G,0.00 B,396.00 B
2019-07-16 16:22:44,23.89 G,325.57 G,0.00 B,660.00 B
2019-07-16 16:22:46,23.89 G,325.57 G,0.00 B,828.00 B
2019-07-16 16:22:48,23.89 G,325.57 G,15.52 K,668.08 K
2019-07-16 16:22:50,23.89 G,325.57 G,0.00 B,504.00 B
2019-07-16 16:22:52,23.89 G,325.57 G,0.00 B,600.00 B
2019-07-16 16:22:54,23.89 G,325.57 G,204.00 B,690.00 B
2019-07-16 16:22:56,23.89 G,325.57 G,90.00 B,1.34 K
2019-07-16 16:22:58,23.89 G,325.57 G,19.16 K,680.32 K
2019-07-16 16:23:00,23.89 G,325.57 G,0.00 B,432.00 B
2019-07-16 16:23:02,23.89 G,325.57 G,0.00 B,936.00 B
2019-07-16 16:23:04,23.89 G,325.57 G,504.00 B,700.00 B
2019-07-16 16:23:06,23.89 G,325.57 G,0.00 B,1.17 K
2019-07-16 16:23:08,23.89 G,325.57 G,252.00 B,842.00 B
2019-07-16 16:23:10,23.89 G,325.57 G,18.31 K,692.05 K
2019-07-16 16:23:12,23.89 G,325.57 G,252.00 B,1.09 K
2019-07-16 16:23:14,23.89 G,325.57 G,0.00 B,1.44 K
2019-07-16 16:23:16,23.89 G,325.57 G,0.00 B,504.00 B
2019-07-16 16:23:18,23.89 G,325.57 G,0.00 B,384.00 B
2019-07-16 16:23:20,23.89 G,325.57 G,0.00 B,1.02 K
2019-07-16 16:23:22,23.89 G,325.57 G,0.00 B,924.00 B
2019-07-16 16:23:24,23.89 G,325.57 G,0.00 B,540.00 B
2019-07-16 16:23:26,23.89 G,325.57 G,144.00 B,990.00 B
2019-07-16 16:23:28,23.89 G,325.57 G,42.00 B,1.23 K
2019-07-16 16:23:30,23.89 G,325.57 G,0.00 B,276.00 B
2019-07-16 16:23:32,23.89 G,325.57 G,0.00 B,432.00 B
2019-07-16 16:23:34,23.89 G,325.57 G,0.00 B,768.00 B
2019-07-16 16:23:36,23.89 G,325.57 G,0.00 B,876.00 B
