queryID,queryName
7,query_12238.rq
18,query_12164.rq
26,query_12182.rq
28,query_12217.rq
45,query_12242.rq
47,query_12147.rq
52,query_1212.rq
55,query_12093.rq
59,query_1210.rq
60,query_12216.rq
68,query_12158.rq
69,query_12146.rq
76,query_12190.rq
82,query_12204.rq
91,query_1223.rq
106,query_12105.rq
114,query_12200.rq
119,query_12255.rq
124,query_12209.rq
125,query_12141.rq
132,query_12126.rq
151,query_12117.rq
