2019-06-16 14:26:43,17.43 G,258.64 G,6.12 K,282.36 K
2019-06-16 14:26:45,17.43 G,258.64 G,0.00 B,720.00 B
2019-06-16 14:26:48,17.43 G,258.64 G,0.00 B,936.00 B
2019-06-16 14:26:50,17.43 G,258.64 G,0.00 B,660.00 B
2019-06-16 14:26:52,17.43 G,258.64 G,2.77 K,108.34 K
2019-06-16 14:26:54,17.43 G,258.64 G,0.00 B,1.35 K
2019-06-16 14:26:56,17.43 G,258.64 G,2.21 K,47.52 K
2019-06-16 14:26:58,17.43 G,258.64 G,9.68 K,532.98 K
2019-06-16 14:27:00,17.43 G,258.64 G,0.00 B,876.00 B
2019-06-16 14:27:02,17.43 G,258.64 G,9.54 K,525.87 K
2019-06-16 14:27:04,17.43 G,258.64 G,42.00 B,612.00 B
2019-06-16 14:27:06,17.43 G,258.64 G,42.00 B,1.01 K
2019-06-16 14:27:08,17.43 G,258.65 G,1.80 K,48.12 K
2019-06-16 14:27:10,17.43 G,258.65 G,0.00 B,828.00 B
2019-06-16 14:27:12,17.43 G,258.65 G,9.09 K,535.12 K
2019-06-16 14:27:14,17.43 G,258.65 G,0.00 B,780.00 B
2019-06-16 14:27:16,17.43 G,258.65 G,8.18 K,522.77 K
2019-06-16 14:27:18,17.43 G,258.65 G,0.00 B,1.14 K
2019-06-16 14:27:20,17.43 G,258.65 G,1.35 K,32.39 K
2019-06-16 14:27:23,17.43 G,258.65 G,0.00 B,216.00 B
2019-06-16 14:27:25,17.43 G,258.65 G,0.00 B,1.38 K
2019-06-16 14:27:27,17.43 G,258.65 G,3.47 K,5.12 K
2019-06-16 14:27:29,17.43 G,258.65 G,0.00 B,1.23 K
2019-06-16 14:27:31,17.43 G,258.65 G,3.34 K,3.69 K
2019-06-16 14:27:33,17.43 G,258.65 G,0.00 B,504.00 B
2019-06-16 14:27:35,17.43 G,258.65 G,3.66 K,4.46 K
2019-06-16 14:27:37,17.43 G,258.65 G,42.00 B,504.00 B
2019-06-16 14:27:39,17.43 G,258.65 G,3.62 K,3.48 K
2019-06-16 14:27:41,17.43 G,258.65 G,0.00 B,660.00 B
2019-06-16 14:27:43,17.43 G,258.65 G,3.22 K,4.18 K
2019-06-16 14:27:45,17.43 G,258.65 G,0.00 B,942.00 B
2019-06-16 14:27:47,17.43 G,258.65 G,0.00 B,444.00 B
2019-06-16 14:27:49,17.43 G,258.65 G,0.00 B,996.00 B
2019-06-16 14:27:51,17.43 G,258.65 G,0.00 B,1.50 K
2019-06-16 14:27:53,17.43 G,258.65 G,3.76 K,4.09 K
2019-06-16 14:27:55,17.43 G,258.65 G,0.00 B,888.00 B
2019-06-16 14:27:57,17.43 G,258.65 G,0.00 B,1.49 K
2019-06-16 14:27:59,17.43 G,258.65 G,0.00 B,1.29 K
2019-06-16 14:28:01,17.43 G,258.65 G,3.30 K,4.02 K
2019-06-16 14:28:03,17.43 G,258.65 G,204.00 B,1.07 K
2019-06-16 14:28:05,17.43 G,258.65 G,3.47 K,3.77 K
2019-06-16 14:28:07,17.43 G,258.65 G,0.00 B,324.00 B
2019-06-16 14:28:09,17.43 G,258.65 G,3.48 K,3.79 K
2019-06-16 14:28:11,17.43 G,258.65 G,0.00 B,747.00 B
2019-06-16 14:28:13,17.43 G,258.65 G,0.00 B,624.00 B
2019-06-16 14:28:15,17.43 G,258.65 G,2.70 K,6.07 K
2019-06-16 14:28:17,17.43 G,258.65 G,193.00 B,1.30 K
2019-06-16 14:28:19,17.43 G,258.65 G,3.67 K,3.75 K
2019-06-16 14:28:21,17.43 G,258.65 G,0.00 B,384.00 B
2019-06-16 14:28:23,17.43 G,258.65 G,0.00 B,1.50 K
2019-06-16 14:28:25,17.43 G,258.65 G,0.00 B,1.03 K
2019-06-16 14:28:27,17.43 G,258.65 G,0.00 B,1.77 K
2019-06-16 14:28:29,17.43 G,258.65 G,3.48 K,4.26 K
2019-06-16 14:28:31,17.43 G,258.65 G,0.00 B,612.00 B
2019-06-16 14:28:33,17.43 G,258.65 G,3.40 K,3.97 K
2019-06-16 14:28:35,17.43 G,258.65 G,0.00 B,648.00 B
2019-06-16 14:28:37,17.43 G,258.65 G,3.22 K,3.25 K
2019-06-16 14:28:39,17.43 G,258.65 G,42.00 B,492.00 B
2019-06-16 14:28:41,17.43 G,258.65 G,3.67 K,4.20 K
2019-06-16 14:28:43,17.43 G,258.65 G,0.00 B,1011.00 B
2019-06-16 14:28:45,17.43 G,258.65 G,0.00 B,1.18 K
2019-06-16 14:28:48,17.43 G,258.65 G,0.00 B,780.00 B
2019-06-16 14:28:50,17.43 G,258.65 G,0.00 B,444.00 B
2019-06-16 14:28:52,17.43 G,258.65 G,0.00 B,1.44 K
2019-06-16 14:28:54,17.43 G,258.65 G,6.68 K,289.40 K
2019-06-16 14:28:56,17.43 G,258.65 G,0.00 B,1.65 K
2019-06-16 14:28:58,17.43 G,258.65 G,7.00 K,288.96 K
2019-06-16 14:29:00,17.43 G,258.65 G,0.00 B,492.00 B
2019-06-16 14:29:02,17.43 G,258.65 G,6.68 K,289.54 K
2019-06-16 14:29:04,17.43 G,258.65 G,204.00 B,966.00 B
2019-06-16 14:29:06,17.43 G,258.65 G,0.00 B,276.00 B
2019-06-16 14:29:08,17.43 G,258.65 G,42.00 B,612.00 B
2019-06-16 14:29:10,17.43 G,258.65 G,84.00 B,1.42 K
2019-06-16 14:29:12,17.43 G,258.65 G,0.00 B,540.00 B
2019-06-16 14:29:14,17.43 G,258.65 G,0.00 B,756.00 B
2019-06-16 14:29:16,17.43 G,258.65 G,7.00 K,288.57 K
2019-06-16 14:29:18,17.43 G,258.65 G,0.00 B,1.27 K
2019-06-16 14:29:20,17.43 G,258.65 G,7.02 K,290.26 K
2019-06-16 14:29:22,17.43 G,258.65 G,0.00 B,1.56 K
2019-06-16 14:29:24,17.43 G,258.65 G,7.39 K,289.15 K
2019-06-16 14:29:26,17.43 G,258.65 G,0.00 B,1.58 K
2019-06-16 14:29:28,17.43 G,258.65 G,7.77 K,289.95 K
2019-06-16 14:29:30,17.43 G,258.65 G,0.00 B,1.14 K
2019-06-16 14:29:32,17.43 G,258.65 G,6.42 K,288.65 K
2019-06-16 14:29:34,17.43 G,258.65 G,0.00 B,600.00 B
2019-06-16 14:29:36,17.43 G,258.65 G,6.87 K,288.76 K
2019-06-16 14:29:38,17.43 G,258.65 G,0.00 B,840.00 B
2019-06-16 14:29:40,17.43 G,258.65 G,0.00 B,984.00 B
2019-06-16 14:29:42,17.43 G,258.65 G,0.00 B,492.00 B
2019-06-16 14:29:44,17.43 G,258.65 G,0.00 B,504.00 B
2019-06-16 14:29:46,17.43 G,258.65 G,0.00 B,720.00 B
