2019-06-08 00:32:13,77.23 M,2.19 G,1.87 K,82.79 K
2019-06-08 00:32:15,77.23 M,2.19 G,462.00 B,3.75 K
2019-06-08 00:32:18,77.24 M,2.19 G,1.16 K,10.97 K
2019-06-08 00:32:20,77.24 M,2.19 G,462.00 B,1.92 K
2019-06-08 00:32:22,77.24 M,2.19 G,0.00 B,492.00 B
2019-06-08 00:32:24,77.34 M,2.19 G,100.24 K,334.13 K
2019-06-08 00:32:26,77.34 M,2.19 G,0.00 B,546.00 B
2019-06-08 00:32:28,77.46 M,2.19 G,61.51 K,168.38 K
2019-06-08 00:32:30,77.46 M,2.19 G,0.00 B,423.00 B
2019-06-08 00:32:32,77.59 M,2.19 G,0.00 B,936.00 B
2019-06-08 00:32:34,77.59 M,2.19 G,0.00 B,648.00 B
2019-06-08 00:32:36,77.71 M,2.19 G,0.00 B,108.00 B
2019-06-08 00:32:38,77.84 M,2.19 G,126.93 K,359.54 K
2019-06-08 00:32:40,77.84 M,2.19 G,0.00 B,1.05 K
2019-06-08 00:32:42,77.96 M,2.19 G,127.70 K,357.57 K
2019-06-08 00:32:44,77.96 M,2.19 G,0.00 B,2.06 K
2019-06-08 00:32:46,77.96 M,2.19 G,0.00 B,1.11 K
2019-06-08 00:32:48,78.09 M,2.20 G,0.00 B,816.00 B
2019-06-08 00:32:50,78.09 M,2.20 G,0.00 B,843.00 B
2019-06-08 00:32:53,78.18 M,2.20 G,0.00 B,60.00 B
2019-06-08 00:32:55,78.18 M,2.20 G,0.00 B,180.00 B
2019-06-08 00:32:58,78.18 M,2.20 G,0.00 B,470.00 B
2019-06-08 00:33:00,78.18 M,2.20 G,0.00 B,564.00 B
2019-06-08 00:33:04,78.20 M,2.20 G,0.00 B,600.00 B
2019-06-08 00:33:06,78.20 M,2.20 G,0.00 B,288.00 B
2019-06-08 00:33:09,78.20 M,2.20 G,0.00 B,951.00 B
2019-06-08 00:33:11,78.20 M,2.20 G,0.00 B,2.48 K
2019-06-08 00:33:13,78.20 M,2.20 G,0.00 B,2.00 K
2019-06-08 00:33:15,78.20 M,2.20 G,0.00 B,444.00 B
2019-06-08 00:33:17,78.20 M,2.20 G,0.00 B,1.48 K
2019-06-08 00:33:19,78.20 M,2.20 G,0.00 B,492.00 B
2019-06-08 00:33:21,78.21 M,2.20 G,0.00 B,243.00 B
2019-06-08 00:33:23,78.21 M,2.20 G,0.00 B,492.00 B
2019-06-08 00:33:25,78.21 M,2.20 G,0.00 B,60.00 B
2019-06-08 00:33:27,78.21 M,2.20 G,0.00 B,276.00 B
2019-06-08 00:33:30,78.21 M,2.20 G,0.00 B,336.00 B
2019-06-08 00:33:32,78.21 M,2.20 G,0.00 B,120.00 B
2019-06-08 00:33:35,78.23 M,2.20 G,0.00 B,816.00 B
2019-06-08 00:33:37,78.23 M,2.20 G,0.00 B,1.37 K
2019-06-08 00:33:40,78.23 M,2.20 G,0.00 B,864.00 B
2019-06-08 00:33:42,78.23 M,2.20 G,0.00 B,2.43 K
2019-06-08 00:33:44,78.28 M,2.20 G,0.00 B,1011.00 B
2019-06-08 00:33:46,78.28 M,2.20 G,0.00 B,936.00 B
2019-06-08 00:33:48,78.28 M,2.20 G,0.00 B,492.00 B
2019-06-08 00:33:51,78.37 M,2.20 G,42.00 B,60.00 B
2019-06-08 00:33:53,78.37 M,2.20 G,0.00 B,336.00 B
2019-06-08 00:33:55,78.37 M,2.20 G,462.00 B,2.22 K
2019-06-08 00:33:57,78.37 M,2.20 G,0.00 B,120.00 B
2019-06-08 00:33:59,78.37 M,2.20 G,0.00 B,552.00 B
2019-06-08 00:34:02,78.37 M,2.20 G,0.00 B,540.00 B
2019-06-08 00:34:04,78.37 M,2.20 G,0.00 B,708.00 B
2019-06-08 00:34:07,78.37 M,2.20 G,0.00 B,1.05 K
2019-06-08 00:34:09,78.37 M,2.20 G,0.00 B,396.00 B
2019-06-08 00:34:11,78.37 M,2.20 G,462.00 B,4.52 K
2019-06-08 00:34:14,78.37 M,2.20 G,0.00 B,783.00 B
2019-06-08 00:34:16,78.37 M,2.20 G,0.00 B,108.00 B
2019-06-08 00:34:18,78.39 M,2.20 G,20.11 K,93.47 K
2019-06-08 00:34:20,78.40 M,2.20 G,0.00 B,108.00 B
2019-06-08 00:34:22,78.40 M,2.20 G,0.00 B,108.00 B
2019-06-08 00:34:25,78.40 M,2.20 G,0.00 B,216.00 B
2019-06-08 00:34:27,78.40 M,2.20 G,0.00 B,60.00 B
2019-06-08 00:34:30,78.40 M,2.20 G,0.00 B,660.00 B
2019-06-08 00:34:32,78.40 M,2.20 G,0.00 B,1.11 K
2019-06-08 00:34:34,78.40 M,2.20 G,0.00 B,816.00 B
2019-06-08 00:34:36,78.40 M,2.20 G,0.00 B,816.00 B
2019-06-08 00:34:38,78.40 M,2.20 G,0.00 B,1.16 K
2019-06-08 00:34:41,78.40 M,2.20 G,0.00 B,1.37 K
2019-06-08 00:34:43,78.40 M,2.20 G,0.00 B,384.00 B
2019-06-08 00:34:45,78.40 M,2.20 G,0.00 B,384.00 B
2019-06-08 00:34:47,78.40 M,2.20 G,0.00 B,600.00 B
2019-06-08 00:34:49,78.40 M,2.20 G,0.00 B,108.00 B
2019-06-08 00:34:51,78.41 M,2.20 G,66.00 B,294.00 B
