query,time,httpCalls,serverTime,importTime,exportTime,errors
Q10,935.863133373,83,10.969748387144582,21.377279097775382,0.07546091654214518,0
Q11,1761.356240367,170,10.036450146835293,41.56676039976231,0.06698860841638901,0
Q12,551.21132407,31,17.405489462677423,27.834238544587166,0.06915676978326615,0
Q13,993.998386018,83,11.75190536866265,42.85305666636271,0.05811668304075677,0
Q14,101.749650172,7,14.419221688571428,16.400643757411412,0.0503403799874442,0
Q2,,0
Q3,3.483168031,1,3.318548448,3.2682418823242188,2.384185791015625E-4,0
Q4,,0
Q5,4.348218677,1,3.921752823,7.507085800170898,7.152557373046875E-4,0
Q7,,0
Q8,,0
Q9,362.340169343,18,19.780694843833327,30.029707484775116,0.07759200202094184,0
