query,time,httpCalls,serverTime,importTime,exportTime,errors
query_11449,1.236711585,1,0.876318548,11.513710021972656,2.384185791015625E-4,0
query_3184,1.913978292,1,1.709431099,12.354850769042969,4.76837158203125E-4,0
query_3185,30.735143907,10,2.8299304384,0.7459163665771484,0.034809112548828125,0
query_3186,89.898441329,20,4.483257217650001,38.03155422210693,0.061166286468505866,0
query_3187,193.565529123,46,4.0690592275,0.3708963808806046,0.035944192305855126,0
query_3188,8.977361792,2,4.2801115020000005,1.5777349472045898,0.010132789611816406,0
query_318,4.624448598,1,4.117027798,3.763437271118164,4.76837158203125E-4,0
query_3190,71.183321791,15,4.499860874266667,0.47297477722167963,0.029055277506510418,0
query_3191,70.456759353,15,4.444415651733334,0.5237102508544922,0.03186861673990886,0
query_3192,10.244543789,2,4.794492067,2.8541088104248047,0.0209808349609375,0
query_3193,9.938303309,2,4.816896186499999,3.322124481201172,0.027179718017578125,0
query_3194,4.687785892,1,4.524251848,4.527091979980469,4.76837158203125E-4,0
query_3195,4.445897567,1,4.289688884,4.332065582275391,2.384185791015625E-4,0
query_3196,9.86576052,2,4.6709071375,1.828312873840332,0.024318695068359375,0
query_3197,9.631832393,2,4.6454518295,4.386782646179199,0.039577484130859375,0
query_3198,4.383502086,1,4.212435556,3.7059783935546875,4.76837158203125E-4,0
query_3199,4.408338814,1,4.182203006,4.241704940795898,4.76837158203125E-4,0
query_319,4.239334253,1,4.022481345,4.926443099975586,2.384185791015625E-4,0
query_31,18.498494362,4,4.5427668935000005,4.597187042236328,0.05710124969482422,0
query_3200,3.755606053,1,3.596955181,4.352092742919922,4.76837158203125E-4,0
query_3201,68.009031296,13,4.962500550923077,33.74239114614633,0.042181748610276446,0
query_3202,4.601595381,1,4.366300514,4.362583160400391,4.76837158203125E-4,0
query_3203,4.807408438,1,4.611321139,7.117271423339844,7.152557373046875E-4,0
query_3204,4.623430503,1,4.248475294,4.261016845703125,2.384185791015625E-4,0
query_3205,4.215990612,1,3.961758425,3.633737564086914,2.384185791015625E-4,0
query_3206,4.036254719,1,3.872529598,6.269216537475586,4.76837158203125E-4,0
query_3207,69.756376778,14,4.968080200571428,40.612748691013884,0.05086830684116909,0
query_3208,127.960257021,27,4.551057889259259,0.9008425253408925,0.07090745148835358,0
