2019-06-08 00:01:14,48.86 M,1.91 G,990.00 B,4.30 K
2019-06-08 00:04:52,49.02 M,1.91 G,0.00 B,612.00 B
2019-06-08 00:04:54,49.02 M,1.91 G,0.00 B,216.00 B
2019-06-08 00:04:56,49.02 M,1.91 G,0.00 B,384.00 B
2019-06-08 00:04:58,49.02 M,1.91 G,0.00 B,228.00 B
2019-06-08 00:05:00,49.03 M,1.91 G,0.00 B,1.55 K
2019-06-08 00:05:02,49.03 M,1.91 G,0.00 B,1.59 K
2019-06-08 00:05:04,49.04 M,1.91 G,7.48 K,354.24 K
2019-06-08 00:05:06,49.04 M,1.91 G,0.00 B,1.27 K
2019-06-08 00:05:08,49.04 M,1.91 G,0.00 B,1.01 K
2019-06-08 00:05:12,49.04 M,1.91 G,0.00 B,384.00 B
2019-06-08 00:05:14,49.04 M,1.91 G,0.00 B,384.00 B
2019-06-08 00:05:16,49.04 M,1.91 G,858.00 B,9.66 K
2019-06-08 00:05:18,49.05 M,1.91 G,0.00 B,168.00 B
2019-06-08 00:05:20,49.05 M,1.91 G,0.00 B,180.00 B
2019-06-08 00:05:22,49.05 M,1.91 G,462.00 B,2.04 K
2019-06-08 00:05:24,49.05 M,1.91 G,0.00 B,540.00 B
2019-06-08 00:05:26,49.05 M,1.91 G,0.00 B,108.00 B
2019-06-08 00:05:28,49.05 M,1.91 G,0.00 B,2.04 K
2019-06-08 00:05:31,49.05 M,1.91 G,0.00 B,1.96 K
2019-06-08 00:05:33,49.05 M,1.91 G,0.00 B,1.01 K
2019-06-08 00:05:35,49.05 M,1.91 G,528.00 B,2.54 K
2019-06-08 00:05:37,49.05 M,1.91 G,0.00 B,1.07 K
2019-06-08 00:05:39,49.05 M,1.91 G,0.00 B,768.00 B
2019-06-08 00:05:42,49.05 M,1.91 G,42.00 B,672.00 B
2019-06-08 00:05:44,49.05 M,1.91 G,0.00 B,276.00 B
2019-06-08 00:05:47,49.05 M,1.91 G,0.00 B,324.00 B
2019-06-08 00:05:49,49.05 M,1.91 G,0.00 B,228.00 B
2019-06-08 00:05:51,49.05 M,1.91 G,0.00 B,0.00 B
2019-06-08 00:05:53,49.06 M,1.91 G,0.00 B,828.00 B
2019-06-08 00:05:55,49.06 M,1.91 G,0.00 B,216.00 B
2019-06-08 00:05:58,49.06 M,1.91 G,0.00 B,1.27 K
2019-06-08 00:06:00,49.06 M,1.91 G,0.00 B,1.96 K
2019-06-08 00:06:02,49.06 M,1.91 G,594.00 B,7.16 K
2019-06-08 00:06:04,49.06 M,1.91 G,0.00 B,1.28 K
2019-06-08 00:06:06,49.06 M,1.91 G,0.00 B,1.41 K
2019-06-08 00:06:08,49.06 M,1.91 G,1.68 K,69.45 K
2019-06-08 00:06:10,49.06 M,1.91 G,0.00 B,600.00 B
2019-06-08 00:06:12,49.06 M,1.91 G,0.00 B,444.00 B
2019-06-08 00:06:15,49.06 M,1.91 G,0.00 B,216.00 B
2019-06-08 00:06:17,49.06 M,1.91 G,0.00 B,243.00 B
2019-06-08 00:06:20,49.07 M,1.91 G,0.00 B,120.00 B
2019-06-08 00:06:23,49.07 M,1.91 G,0.00 B,552.00 B
2019-06-08 00:06:26,49.07 M,1.91 G,0.00 B,924.00 B
2019-06-08 00:06:28,49.07 M,1.91 G,0.00 B,1.23 K
2019-06-08 00:06:31,49.07 M,1.91 G,0.00 B,1.61 K
2019-06-08 00:06:33,49.07 M,1.91 G,0.00 B,1.07 K
2019-06-08 00:06:36,49.07 M,1.91 G,0.00 B,864.00 B
2019-06-08 00:06:38,49.07 M,1.91 G,0.00 B,648.00 B
2019-06-08 00:06:41,49.07 M,1.91 G,0.00 B,720.00 B
2019-06-08 00:06:43,49.07 M,1.91 G,0.00 B,168.00 B
2019-06-08 00:06:45,49.08 M,1.91 G,0.00 B,276.00 B
2019-06-08 00:06:47,49.08 M,1.91 G,0.00 B,120.00 B
2019-06-08 00:06:49,49.08 M,1.91 G,0.00 B,216.00 B
2019-06-08 00:06:52,49.08 M,1.91 G,0.00 B,1.17 K
2019-06-08 00:06:54,49.08 M,1.91 G,0.00 B,504.00 B
2019-06-08 00:06:57,49.08 M,1.91 G,0.00 B,1.49 K
2019-06-08 00:06:59,49.08 M,1.91 G,0.00 B,1.79 K
2019-06-08 00:07:02,49.08 M,1.91 G,0.00 B,1.58 K
2019-06-08 00:07:04,49.08 M,1.91 G,0.00 B,1.11 K
2019-06-08 00:07:06,49.08 M,1.91 G,0.00 B,792.00 B
2019-06-08 00:07:08,49.08 M,1.91 G,0.00 B,108.00 B
2019-06-08 00:07:10,49.08 M,1.91 G,204.00 B,630.00 B
2019-06-08 00:07:12,49.09 M,1.91 G,1.16 K,8.43 K
2019-06-08 00:07:14,49.09 M,1.91 G,0.00 B,324.00 B
2019-06-08 00:07:16,49.09 M,1.91 G,0.00 B,408.00 B
2019-06-08 00:07:19,49.09 M,1.91 G,0.00 B,432.00 B
2019-06-08 00:07:22,49.09 M,1.91 G,0.00 B,714.00 B
2019-06-08 00:07:24,49.09 M,1.91 G,1.80 K,48.23 K
2019-06-08 00:07:26,49.09 M,1.91 G,0.00 B,1.67 K
2019-06-08 00:07:28,49.09 M,1.91 G,0.00 B,1.11 K
2019-06-08 00:07:30,49.09 M,1.91 G,462.00 B,6.34 K
2019-06-08 00:07:32,49.09 M,1.91 G,0.00 B,1.69 K
2019-06-08 00:07:34,49.09 M,1.91 G,0.00 B,648.00 B
2019-06-08 00:07:36,49.09 M,1.91 G,462.00 B,1.70 K
2019-06-08 00:07:38,49.09 M,1.91 G,0.00 B,216.00 B
2019-06-08 00:07:40,49.09 M,1.91 G,0.00 B,432.00 B
2019-06-08 00:07:43,49.10 M,1.91 G,0.00 B,276.00 B
2019-06-08 00:07:45,49.10 M,1.91 G,42.00 B,228.00 B
2019-06-08 00:07:47,49.10 M,1.91 G,1.35 K,58.92 K
2019-06-08 00:07:49,49.10 M,1.91 G,0.00 B,600.00 B
2019-06-08 00:07:51,49.10 M,1.91 G,0.00 B,492.00 B
2019-06-08 00:07:54,49.10 M,1.91 G,0.00 B,1.22 K
2019-06-08 00:07:56,49.10 M,1.91 G,0.00 B,2.23 K
2019-06-08 00:07:58,49.11 M,1.91 G,0.00 B,1.07 K
2019-06-08 00:08:00,49.11 M,1.91 G,0.00 B,1.32 K
2019-06-08 00:08:02,49.11 M,1.91 G,6.59 K,239.39 K
2019-06-08 00:08:04,49.11 M,1.91 G,0.00 B,924.00 B
2019-06-08 00:08:06,49.12 M,1.91 G,2.32 K,26.45 K
2019-06-08 00:08:08,49.12 M,1.91 G,0.00 B,324.00 B
2019-06-08 00:08:10,49.12 M,1.91 G,462.00 B,1.99 K
2019-06-08 00:08:12,49.12 M,1.91 G,0.00 B,440.00 B
2019-06-08 00:08:14,49.12 M,1.91 G,6.62 K,321.74 K
2019-06-08 00:08:16,49.13 M,1.91 G,0.00 B,804.00 B
2019-06-08 00:08:18,49.13 M,1.91 G,0.00 B,840.00 B
2019-06-08 00:08:21,49.13 M,1.91 G,0.00 B,984.00 B
2019-06-08 00:08:24,49.13 M,1.91 G,4.51 K,219.43 K
2019-06-08 00:08:27,49.14 M,1.91 G,0.00 B,1.32 K
2019-06-08 00:08:29,49.14 M,1.91 G,0.00 B,1.14 K
2019-06-08 00:08:32,49.14 M,1.91 G,0.00 B,1.34 K
2019-06-08 00:08:34,49.14 M,1.91 G,0.00 B,876.00 B
2019-06-08 00:08:37,49.14 M,1.91 G,0.00 B,432.00 B
2019-06-08 00:08:39,49.14 M,1.91 G,0.00 B,432.00 B
2019-06-08 00:08:42,49.14 M,1.91 G,0.00 B,288.00 B
2019-06-08 00:08:44,49.14 M,1.91 G,0.00 B,108.00 B
2019-06-08 00:08:47,49.14 M,1.91 G,42.00 B,552.00 B
2019-06-08 00:08:49,49.14 M,1.91 G,0.00 B,492.00 B
2019-06-08 00:08:52,49.14 M,1.91 G,0.00 B,1.23 K
2019-06-08 00:08:54,49.14 M,1.91 G,462.00 B,2.04 K
2019-06-08 00:08:56,49.15 M,1.91 G,0.00 B,1.40 K
2019-06-08 00:08:58,49.15 M,1.91 G,0.00 B,1.05 K
2019-06-08 00:09:00,49.15 M,1.91 G,0.00 B,1.70 K
2019-06-08 00:09:02,49.15 M,1.91 G,0.00 B,1.07 K
2019-06-08 00:09:04,49.15 M,1.91 G,0.00 B,720.00 B
2019-06-08 00:09:06,49.15 M,1.91 G,1.22 K,21.23 K
2019-06-08 00:09:08,49.15 M,1.91 G,0.00 B,168.00 B
2019-06-08 00:09:10,49.15 M,1.91 G,0.00 B,168.00 B
2019-06-08 00:09:12,49.16 M,1.92 G,0.00 B,108.00 B
2019-06-08 00:09:14,49.16 M,1.92 G,0.00 B,423.00 B
2019-06-08 00:09:16,49.16 M,1.92 G,6.20 K,238.58 K
2019-06-08 00:09:18,49.16 M,1.92 G,84.00 B,780.00 B
2019-06-08 00:09:20,49.17 M,1.92 G,6.38 K,227.89 K
2019-06-08 00:09:22,49.17 M,1.92 G,0.00 B,1.07 K
2019-06-08 00:09:24,49.17 M,1.92 G,2.26 K,25.55 K
2019-06-08 00:09:27,49.17 M,1.92 G,0.00 B,1.12 K
2019-06-08 00:09:29,49.17 M,1.92 G,0.00 B,1.64 K
2019-06-08 00:09:32,49.17 M,1.92 G,0.00 B,1.07 K
2019-06-08 00:09:34,49.18 M,1.92 G,594.00 B,8.13 K
2019-06-08 00:09:36,49.18 M,1.92 G,0.00 B,324.00 B
2019-06-08 00:09:38,49.18 M,1.92 G,0.00 B,0.00 B
2019-06-08 00:09:41,49.18 M,1.92 G,434.00 B,731.00 B
2019-06-08 00:09:43,49.18 M,1.92 G,0.00 B,228.00 B
2019-06-08 00:09:46,49.18 M,1.92 G,0.00 B,708.00 B
2019-06-08 00:09:48,49.18 M,1.92 G,42.00 B,1.07 K
2019-06-08 00:09:50,49.18 M,1.92 G,528.00 B,6.21 K
2019-06-08 00:09:52,49.18 M,1.92 G,0.00 B,768.00 B
2019-06-08 00:09:54,49.18 M,1.92 G,0.00 B,1.90 K
2019-06-08 00:09:57,49.18 M,1.92 G,0.00 B,2.19 K
2019-06-08 00:09:59,49.18 M,1.92 G,0.00 B,1.38 K
2019-06-08 00:10:02,49.19 M,1.92 G,0.00 B,120.00 B
2019-06-08 00:10:04,49.19 M,1.92 G,0.00 B,492.00 B
2019-06-08 00:10:07,49.19 M,1.92 G,0.00 B,456.00 B
2019-06-08 00:10:09,49.19 M,1.92 G,0.00 B,351.00 B
2019-06-08 00:10:12,49.19 M,1.92 G,0.00 B,384.00 B
2019-06-08 00:10:14,49.19 M,1.92 G,204.00 B,885.00 B
2019-06-08 00:10:16,49.19 M,1.92 G,5.93 K,208.03 K
2019-06-08 00:10:18,49.19 M,1.92 G,0.00 B,540.00 B
2019-06-08 00:10:20,49.20 M,1.92 G,6.45 K,208.75 K
2019-06-08 00:10:22,49.20 M,1.92 G,0.00 B,924.00 B
2019-06-08 00:10:24,49.21 M,1.92 G,6.28 K,208.05 K
2019-06-08 00:10:26,49.21 M,1.92 G,0.00 B,384.00 B
2019-06-08 00:10:28,49.21 M,1.92 G,5.95 K,208.88 K
2019-06-08 00:10:30,49.21 M,1.92 G,0.00 B,612.00 B
2019-06-08 00:10:32,49.22 M,1.92 G,4.06 K,120.77 K
2019-06-08 00:10:34,49.22 M,1.92 G,0.00 B,432.00 B
2019-06-08 00:10:37,49.22 M,1.92 G,0.00 B,396.00 B
2019-06-08 00:10:39,49.23 M,1.92 G,9.66 K,570.58 K
2019-06-08 00:10:41,49.23 M,1.92 G,0.00 B,492.00 B
2019-06-08 00:10:43,49.23 M,1.92 G,0.00 B,780.00 B
2019-06-08 00:10:46,49.23 M,1.92 G,0.00 B,660.00 B
2019-06-08 00:10:48,49.23 M,1.92 G,0.00 B,768.00 B
2019-06-08 00:10:50,49.23 M,1.92 G,42.00 B,1.55 K
2019-06-08 00:10:52,49.23 M,1.92 G,0.00 B,1.43 K
2019-06-08 00:10:54,49.23 M,1.92 G,462.00 B,3.42 K
2019-06-08 00:10:56,49.24 M,1.92 G,0.00 B,984.00 B
2019-06-08 00:10:58,49.24 M,1.92 G,0.00 B,984.00 B
2019-06-08 00:11:01,49.24 M,1.92 G,0.00 B,564.00 B
2019-06-08 00:11:03,49.24 M,1.92 G,0.00 B,492.00 B
2019-06-08 00:11:05,49.25 M,1.92 G,3.97 K,167.92 K
2019-06-08 00:11:07,49.25 M,1.92 G,0.00 B,60.00 B
2019-06-08 00:11:09,49.26 M,1.92 G,0.00 B,216.00 B
2019-06-08 00:11:11,49.26 M,1.92 G,0.00 B,228.00 B
2019-06-08 00:11:13,49.27 M,1.92 G,0.00 B,627.00 B
2019-06-08 00:11:15,49.27 M,1.92 G,0.00 B,492.00 B
2019-06-08 00:11:17,49.28 M,1.92 G,4.49 K,202.89 K
2019-06-08 00:11:19,49.28 M,1.92 G,42.00 B,1.62 K
2019-06-08 00:11:21,49.29 M,1.92 G,9.62 K,526.37 K
2019-06-08 00:11:23,49.29 M,1.92 G,0.00 B,1.64 K
2019-06-08 00:11:25,49.30 M,1.92 G,9.11 K,521.90 K
2019-06-08 00:11:27,49.30 M,1.92 G,0.00 B,1.43 K
2019-06-08 00:11:29,49.31 M,1.92 G,9.52 K,517.78 K
2019-06-08 00:11:31,49.31 M,1.92 G,0.00 B,276.00 B
2019-06-08 00:11:33,49.31 M,1.92 G,0.00 B,552.00 B
2019-06-08 00:11:35,49.32 M,1.92 G,0.00 B,504.00 B
2019-06-08 00:11:37,49.32 M,1.92 G,0.00 B,228.00 B
2019-06-08 00:11:39,49.33 M,1.92 G,9.59 K,517.11 K
2019-06-08 00:11:41,49.33 M,1.92 G,0.00 B,168.00 B
2019-06-08 00:11:43,49.34 M,1.92 G,9.30 K,527.30 K
2019-06-08 00:11:45,49.34 M,1.92 G,0.00 B,1.18 K
2019-06-08 00:11:47,49.35 M,1.92 G,10.26 K,529.95 K
2019-06-08 00:11:49,49.35 M,1.92 G,0.00 B,1.16 K
2019-06-08 00:11:51,49.36 M,1.92 G,9.62 K,523.97 K
2019-06-08 00:11:53,49.36 M,1.92 G,0.00 B,972.00 B
2019-06-08 00:11:55,49.37 M,1.92 G,0.00 B,1.37 K
2019-06-08 00:11:57,49.38 M,1.92 G,9.19 K,524.31 K
2019-06-08 00:11:59,49.38 M,1.92 G,0.00 B,276.00 B
2019-06-08 00:12:02,49.38 M,1.92 G,0.00 B,720.00 B
2019-06-08 00:12:04,49.38 M,1.92 G,1.16 K,26.05 K
2019-06-08 00:12:06,49.38 M,1.92 G,0.00 B,228.00 B
2019-06-08 00:12:08,49.38 M,1.92 G,0.00 B,180.00 B
2019-06-08 00:12:11,49.38 M,1.92 G,0.00 B,276.00 B
2019-06-08 00:12:13,49.38 M,1.92 G,0.00 B,924.00 B
2019-06-08 00:12:16,49.38 M,1.92 G,0.00 B,1.45 K
2019-06-08 00:12:18,49.38 M,1.92 G,0.00 B,1.56 K
2019-06-08 00:12:21,49.39 M,1.92 G,0.00 B,1.27 K
2019-06-08 00:12:23,49.39 M,1.92 G,504.00 B,2.52 K
2019-06-08 00:12:27,49.39 M,1.92 G,0.00 B,816.00 B
2019-06-08 00:12:29,49.39 M,1.92 G,462.00 B,1.51 K
2019-06-08 00:12:31,49.39 M,1.92 G,0.00 B,60.00 B
2019-06-08 00:12:33,49.39 M,1.92 G,0.00 B,444.00 B
2019-06-08 00:12:36,49.39 M,1.92 G,0.00 B,276.00 B
2019-06-08 00:12:38,49.39 M,1.92 G,0.00 B,596.00 B
2019-06-08 00:12:41,49.39 M,1.92 G,0.00 B,492.00 B
2019-06-08 00:12:43,49.39 M,1.93 G,2.58 K,107.38 K
2019-06-08 00:12:45,49.40 M,1.93 G,0.00 B,864.00 B
2019-06-08 00:12:47,49.40 M,1.93 G,396.00 B,3.94 K
2019-06-08 00:12:50,49.40 M,1.93 G,0.00 B,1.49 K
2019-06-08 00:12:52,49.40 M,1.93 G,0.00 B,924.00 B
2019-06-08 00:12:55,49.40 M,1.93 G,0.00 B,816.00 B
2019-06-08 00:12:57,49.40 M,1.93 G,0.00 B,336.00 B
2019-06-08 00:13:00,49.40 M,1.93 G,0.00 B,180.00 B
2019-06-08 00:13:02,49.40 M,1.93 G,0.00 B,1.14 K
2019-06-08 00:13:05,49.40 M,1.93 G,0.00 B,324.00 B
2019-06-08 00:13:07,49.40 M,1.93 G,0.00 B,276.00 B
2019-06-08 00:13:10,49.41 M,1.93 G,0.00 B,708.00 B
2019-06-08 00:13:12,49.41 M,1.93 G,0.00 B,768.00 B
2019-06-08 00:13:15,49.41 M,1.93 G,0.00 B,1.16 K
2019-06-08 00:13:17,49.41 M,1.93 G,0.00 B,1.22 K
2019-06-08 00:13:19,49.42 M,1.93 G,204.00 B,1.83 K
2019-06-08 00:13:21,49.42 M,1.93 G,42.00 B,1.01 K
2019-06-08 00:13:23,49.43 M,1.93 G,6.21 K,243.63 K
2019-06-08 00:13:25,49.43 M,1.93 G,0.00 B,720.00 B
2019-06-08 00:13:27,49.43 M,1.93 G,3.93 K,150.60 K
2019-06-08 00:13:29,49.43 M,1.93 G,0.00 B,0.00 B
2019-06-08 00:13:31,49.44 M,1.93 G,5.88 K,241.06 K
2019-06-08 00:13:33,49.44 M,1.93 G,0.00 B,240.00 B
2019-06-08 00:13:35,49.44 M,1.93 G,4.58 K,192.18 K
2019-06-08 00:13:38,49.44 M,1.93 G,0.00 B,720.00 B
2019-06-08 00:13:40,49.44 M,1.93 G,0.00 B,336.00 B
2019-06-08 00:13:42,49.45 M,1.93 G,1.55 K,101.08 K
2019-06-08 00:13:44,49.45 M,1.93 G,0.00 B,756.00 B
2019-06-08 00:13:46,49.45 M,1.93 G,0.00 B,972.00 B
2019-06-08 00:13:48,49.45 M,1.93 G,858.00 B,8.63 K
2019-06-08 00:13:50,49.45 M,1.93 G,0.00 B,1.28 K
2019-06-08 00:13:52,49.45 M,1.93 G,73.00 B,1.03 K
2019-06-08 00:13:54,49.45 M,1.93 G,504.00 B,3.32 K
2019-06-08 00:13:56,49.45 M,1.93 G,0.00 B,852.00 B
2019-06-08 00:13:58,49.45 M,1.93 G,0.00 B,1.54 K
2019-06-08 00:14:01,49.45 M,1.93 G,0.00 B,444.00 B
2019-06-08 00:14:03,49.45 M,1.93 G,0.00 B,540.00 B
2019-06-08 00:14:05,49.45 M,1.93 G,0.00 B,696.00 B
2019-06-08 00:14:08,49.45 M,1.93 G,0.00 B,384.00 B
2019-06-08 00:14:10,49.45 M,1.93 G,0.00 B,1.35 K
2019-06-08 00:14:13,49.46 M,1.93 G,0.00 B,1.55 K
2019-06-08 00:14:15,49.46 M,1.93 G,594.00 B,4.33 K
2019-06-08 00:14:17,49.46 M,1.93 G,0.00 B,1.32 K
2019-06-08 00:14:19,49.46 M,1.93 G,0.00 B,1.70 K
2019-06-08 00:14:21,49.47 M,1.93 G,9.60 K,603.60 K
2019-06-08 00:14:23,49.47 M,1.93 G,42.00 B,876.00 B
2019-06-08 00:14:25,49.47 M,1.93 G,42.00 B,564.00 B
2019-06-08 00:14:28,49.47 M,1.93 G,0.00 B,0.00 B
2019-06-08 00:14:30,49.47 M,1.93 G,0.00 B,168.00 B
2019-06-08 00:14:33,49.47 M,1.93 G,0.00 B,168.00 B
2019-06-08 00:14:35,49.47 M,1.93 G,0.00 B,660.00 B
2019-06-08 00:14:37,49.48 M,1.93 G,0.00 B,276.00 B
2019-06-08 00:14:39,49.48 M,1.93 G,0.00 B,1.51 K
2019-06-08 00:14:41,49.48 M,1.93 G,0.00 B,828.00 B
2019-06-08 00:14:43,49.48 M,1.93 G,2.38 K,27.81 K
2019-06-08 00:14:46,49.49 M,1.93 G,0.00 B,1.64 K
2019-06-08 00:14:48,49.49 M,1.93 G,7.48 K,471.62 K
2019-06-08 00:14:51,49.49 M,1.93 G,0.00 B,1.08 K
2019-06-08 00:14:53,49.49 M,1.93 G,0.00 B,1.03 K
2019-06-08 00:14:56,49.50 M,1.93 G,42.00 B,552.00 B
2019-06-08 00:14:58,49.50 M,1.93 G,0.00 B,564.00 B
2019-06-08 00:15:01,49.50 M,1.93 G,0.00 B,228.00 B
2019-06-08 00:15:03,49.50 M,1.93 G,2.06 K,94.63 K
2019-06-08 00:15:06,49.50 M,1.93 G,0.00 B,492.00 B
2019-06-08 00:15:08,49.50 M,1.93 G,0.00 B,996.00 B
2019-06-08 00:15:11,49.50 M,1.93 G,0.00 B,1.12 K
