query,time,httpCalls,serverTime,importTime,exportTime,errors
C1.1,,0
F1.1,31.726676071,4,7.870683698249999,4.304409027099609,0.04982948303222656,0
F1.2,26.619845865,4,6.606409445000001,4.640638828277588,0.04684925079345703,0
F1.3,26.628162063,4,6.61340041425,4.934191703796387,0.04887580871582031,0
F2.1,26.120784038,4,6.37701392775,2.816438674926758,0.061631202697753906,0
F2.2,7.691157797,2,3.6865755115,4.802227020263672,0.04017353057861328,0
F2.3,1.091361382,1,0.92524669,9.186983108520508,7.152557373046875E-4,0
F3.1,3.665740422,1,3.414532165,7.035970687866211,9.5367431640625E-4,0
F3.2,2.505370563,1,2.339842788,6.921529769897461,4.76837158203125E-4,0
F3.3,1.782431453,1,1.625330938,6.76727294921875,4.76837158203125E-4,0
F4.1,23.830719972,3,7.639136491333333,4.414081573486328,0.062068303426106766,0
F4.2,23.724337718,3,7.611554654333333,3.3940474192301435,0.04617373148600261,0
F4.3,23.92019876,3,7.675257032,6.107648213704428,0.04831949869791667,0
F5.1,2.172979123,1,2.009274467,5.9185028076171875,2.384185791015625E-4,0
F5.2,0.638577997,1,0.463329936,6.64973258972168,2.384185791015625E-4,0
F5.3,0.41162102,1,0.214591776,5.918979644775391,2.384185791015625E-4,0
L1.1,0.755403478,1,0.567299582,4.263877868652344,4.76837158203125E-4,0
L1.2,0.203214529,1,0.034423717,5.179405212402344,2.384185791015625E-4,0
L1.3,0.461992727,1,0.280236213,4.195213317871094,2.384185791015625E-4,0
L2.1,6.577119166,2,3.1632597995,1.9091367721557617,0.014901161193847656,0
L2.2,86.00617994,12,7.121976825416667,0.5387067794799805,0.032047430674235024,0
L2.3,16.337911531,3,5.357067479666666,1.69523557027181,0.039895375569661454,0
L3.1,1.940414494,1,1.765319544,2.5589466094970703,2.384185791015625E-4,0
L3.2,0.331671208,1,0.131020679,2.2673606872558594,4.76837158203125E-4,0
L3.3,0.37097472,1,0.179398951,2.821683883666992,2.384185791015625E-4,0
L4.1,15.583106789,3,4.928901296666667,1.043558120727539,0.02400080362955729,0
L4.2,18.416085028,3,5.846465553,1.0965665181477864,0.023523966471354164,0
L4.3,20.610817722,3,6.567280516,1.0675589243570964,0.018835067749023438,0
L5.1,18.682205053,3,6.0694923303333335,1.4262994130452475,0.03886222839355469,0
L5.2,33.626741313,5,6.5841556502,0.928497314453125,0.027322769165039062,0
L5.3,10.292387962,2,4.9364839785,2.009868621826172,0.020384788513183594,0
S1.1,2.292466808,1,2.111696975,8.305072784423828,7.152557373046875E-4,0
S1.2,0.94829082,1,0.765369978,8.945703506469727,4.76837158203125E-4,0
S1.3,1.00640005,1,0.836474599,8.49151611328125,2.384185791015625E-4,0
S2.1,9.145638823,2,4.405006084,2.1609067916870117,0.02205371856689453,0
S2.2,13.95425316,2,6.7976015489999995,2.2377967834472656,0.022649765014648438,0
S2.3,13.039154191,2,6.326935155,2.304553985595703,0.01728534698486328,0
S3.1,49.372507169,7,7.022566869,21.110943385532924,0.046900340488978794,0
S3.2,50.146782866,7,7.133384184714285,22.292579923357284,0.03743171691894531,0
S3.3,49.846786558,7,7.095858230571428,21.539756229945592,0.04693440028599331,0
S4.1,50.545056613,7,7.187089524428571,21.840504237583705,0.05320140293666295,0
S4.2,51.031302831,7,7.259207296857142,22.456373487200057,0.04526547023228236,0
S4.3,20.174187134,3,6.664760805,1.736720403035482,0.04514058430989583,0
S5.1,47.960501542,7,6.824298638714286,0.7993493761335101,0.032458986554827006,0
S5.2,47.316500789,7,6.731061441285715,0.8232593536376953,0.03879410879952567,0
S5.3,44.152576229,7,6.280689910285714,0.8072171892438617,0.03085817609514509,0
S6.1,9.831553694,2,4.8018160815,2.9364824295043945,0.030994415283203125,0
S6.2,15.481668172,3,5.046591360333333,8.575757344563803,0.032345453898111984,0
S6.3,11.13003373,2,5.3927246140000005,6.066799163818359,0.020384788513183594,0
S7.1,3.016270074,1,2.853481625,3.506183624267578,2.384185791015625E-4,0
S7.2,0.944121808,1,0.786839018,3.4875869750976562,2.384185791015625E-4,0
S7.3,0.399090081,1,0.214008368,3.4885406494140625,2.384185791015625E-4,0
