query,time,httpCalls,serverTime,importTime,exportTime,errors
C1.1,3.048580125,1,2.854397897,7.773160934448242,0.0011920928955078125,0
F1.1,2.49571824,1,2.337959507,6.589174270629883,2.384185791015625E-4,0
F1.2,0.288375688,1,0.103858322,7.102012634277344,2.384185791015625E-4,0
F1.3,0.372602876,1,0.183408069,6.452083587646484,2.384185791015625E-4,0
F2.1,0.450720689,1,0.245909433,42.2215461730957,4.76837158203125E-4,0
F2.2,0.214262686,1,0.053108188,13.74197006225586,4.76837158203125E-4,0
F2.3,0.204634083,1,0.042441981,13.906478881835938,4.76837158203125E-4,0
F3.1,0.259178462,1,0.080608535,6.414651870727539,2.384185791015625E-4,0
F3.2,0.274199974,1,0.085453977,6.61778450012207,2.384185791015625E-4,0
F3.3,0.212592729,1,0.050409952,16.82305335998535,4.76837158203125E-4,0
F4.1,0.382540941,1,0.180473998,10.121345520019531,4.76837158203125E-4,0
F4.2,0.327896711,1,0.134226563,16.962528228759766,2.384185791015625E-4,0
F4.3,0.420531048,1,0.230987834,11.694192886352539,4.76837158203125E-4,0
F5.1,0.299589611,1,0.093962486,10.185718536376953,2.384185791015625E-4,0
F5.2,0.435381846,1,0.236314798,8.35728645324707,4.76837158203125E-4,0
F5.3,0.255795163,1,0.060747304,7.54547119140625,4.76837158203125E-4,0
L1.1,0.374544561,1,0.170136301,4.020214080810547,4.76837158203125E-4,0
L1.2,0.366545892,1,0.174500732,4.52423095703125,2.384185791015625E-4,0
L1.3,0.226807812,1,0.066623511,4.404306411743164,4.76837158203125E-4,0
L2.1,0.632890361,1,0.45821647,4.129648208618164,4.76837158203125E-4,0
L2.2,0.324182267,1,0.12973935,3.2536983489990234,2.384185791015625E-4,0
L2.3,0.989339153,1,0.805461702,3.6096572875976562,2.384185791015625E-4,0
L3.1,0.678119286,1,0.49402106,2.261638641357422,4.76837158203125E-4,0
L3.2,1.057611006,1,0.89564084,3.084897994995117,2.384185791015625E-4,0
L3.3,0.71993204,1,0.526686064,3.1251907348632812,7.152557373046875E-4,0
L4.1,0.348680914,1,0.148974153,3.238677978515625,2.384185791015625E-4,0
L4.2,0.452241086,1,0.237066539,2.7823448181152344,4.76837158203125E-4,0
L4.3,0.300185875,1,0.106452113,2.8600692749023438,2.384185791015625E-4,0
L5.1,0.396027568,1,0.218717579,4.33349609375,2.384185791015625E-4,0
L5.2,0.363872304,1,0.174944835,4.099845886230469,2.384185791015625E-4,0
L5.3,0.306236968,1,0.110488844,4.004955291748047,4.76837158203125E-4,0
S1.1,0.421801064,1,0.234266188,15.182018280029297,4.76837158203125E-4,0
S1.2,0.336999695,1,0.143805066,9.55820083618164,4.76837158203125E-4,0
S1.3,0.478002747,1,0.306581167,9.72294807434082,4.76837158203125E-4,0
S2.1,0.326611146,1,0.133853311,9.145259857177734,2.384185791015625E-4,0
S2.2,0.290955945,1,0.101972004,4.70733642578125,2.384185791015625E-4,0
S2.3,0.601259823,1,0.433614112,4.716157913208008,4.76837158203125E-4,0
S3.1,0.708684485,1,0.545891184,4.694700241088867,7.152557373046875E-4,0
S3.2,0.799424676,1,0.627384295,4.273891448974609,4.76837158203125E-4,0
S3.3,0.79787274,1,0.618966381,3.8161277770996094,2.384185791015625E-4,0
S4.1,0.657314254,1,0.495622469,4.934072494506836,4.76837158203125E-4,0
S4.2,0.750756654,1,0.580167527,5.2776336669921875,2.384185791015625E-4,0
S4.3,0.477269751,1,0.315049619,4.985332489013672,2.384185791015625E-4,0
S5.1,0.279878814,1,0.092838061,7.320404052734375,7.152557373046875E-4,0
S5.2,0.381065586,1,0.187378254,6.731271743774414,2.384185791015625E-4,0
S5.3,0.720655353,1,0.56031012,4.657983779907227,7.152557373046875E-4,0
S6.1,0.333104458,1,0.133499506,3.9806365966796875,4.76837158203125E-4,0
S6.2,0.465931687,1,0.262558788,3.8890838623046875,2.384185791015625E-4,0
S6.3,0.334788931,1,0.153667943,3.900766372680664,2.384185791015625E-4,0
S7.1,0.507961881,1,0.359116753,4.095315933227539,2.384185791015625E-4,0
S7.2,0.400897907,1,0.215230935,4.034280776977539,4.76837158203125E-4,0
S7.3,0.592715527,1,0.432954996,3.3507347106933594,4.76837158203125E-4,0
