2019-06-08 00:01:12,51.67 M,1.95 G,204.00 B,1.40 K
2019-06-08 00:01:16,51.68 M,1.95 G,66.00 B,1.48 K
2019-06-08 00:01:18,51.68 M,1.95 G,84.00 B,504.00 B
2019-06-08 00:01:20,51.68 M,1.95 G,528.00 B,1.39 K
2019-06-08 00:01:22,51.68 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:01:25,51.68 M,1.95 G,0.00 B,276.00 B
2019-06-08 00:01:27,51.69 M,1.95 G,660.00 B,2.94 K
2019-06-08 00:01:29,51.69 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:01:31,51.69 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:01:34,51.69 M,1.95 G,0.00 B,1.11 K
2019-06-08 00:01:36,51.69 M,1.95 G,528.00 B,2.26 K
2019-06-08 00:01:38,51.69 M,1.95 G,0.00 B,1.16 K
2019-06-08 00:01:40,51.69 M,1.95 G,0.00 B,972.00 B
2019-06-08 00:01:42,51.70 M,1.95 G,7.55 K,357.33 K
2019-06-08 00:01:44,51.70 M,1.95 G,0.00 B,768.00 B
2019-06-08 00:01:46,51.70 M,1.95 G,0.00 B,864.00 B
2019-06-08 00:01:48,51.70 M,1.95 G,0.00 B,1.15 K
2019-06-08 00:01:50,51.71 M,1.95 G,7.29 K,355.65 K
2019-06-08 00:01:52,51.71 M,1.95 G,0.00 B,180.00 B
2019-06-08 00:01:54,51.72 M,1.95 G,1.62 K,13.55 K
2019-06-08 00:01:56,51.72 M,1.95 G,0.00 B,5.96 K
2019-06-08 00:01:58,51.73 M,1.95 G,2.46 K,67.84 K
2019-06-08 00:02:00,51.73 M,1.95 G,0.00 B,540.00 B
2019-06-08 00:02:02,51.73 M,1.95 G,0.00 B,276.00 B
2019-06-08 00:02:04,51.73 M,1.95 G,0.00 B,1.91 K
2019-06-08 00:02:06,51.74 M,1.95 G,0.00 B,1.58 K
2019-06-08 00:02:08,51.74 M,1.95 G,0.00 B,1.32 K
2019-06-08 00:02:10,51.75 M,1.95 G,0.00 B,1.11 K
2019-06-08 00:02:12,51.75 M,1.95 G,0.00 B,864.00 B
2019-06-08 00:02:14,51.76 M,1.95 G,7.10 K,353.93 K
2019-06-08 00:02:16,51.76 M,1.95 G,0.00 B,876.00 B
2019-06-08 00:02:18,51.76 M,1.95 G,7.07 K,352.90 K
2019-06-08 00:02:20,51.76 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:02:22,51.77 M,1.95 G,9.29 K,355.65 K
2019-06-08 00:02:24,51.77 M,1.95 G,0.00 B,384.00 B
2019-06-08 00:02:26,51.78 M,1.96 G,5.54 K,331.00 K
2019-06-08 00:02:28,51.78 M,1.96 G,0.00 B,216.00 B
2019-06-08 00:02:30,51.78 M,1.96 G,0.00 B,1.16 K
2019-06-08 00:02:32,51.78 M,1.96 G,4.51 K,162.91 K
2019-06-08 00:02:35,51.78 M,1.96 G,0.00 B,612.00 B
2019-06-08 00:02:37,51.78 M,1.96 G,0.00 B,1.59 K
2019-06-08 00:02:40,51.79 M,1.96 G,0.00 B,1.11 K
2019-06-08 00:02:42,51.79 M,1.96 G,0.00 B,1.34 K
2019-06-08 00:02:45,51.79 M,1.96 G,0.00 B,708.00 B
2019-06-08 00:02:47,51.79 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:02:49,51.79 M,1.96 G,4.81 K,168.41 K
2019-06-08 00:02:51,51.79 M,1.96 G,0.00 B,120.00 B
2019-06-08 00:02:53,51.80 M,1.96 G,5.61 K,168.59 K
2019-06-08 00:02:55,51.80 M,1.96 G,0.00 B,288.00 B
2019-06-08 00:02:58,51.80 M,1.96 G,0.00 B,276.00 B
2019-06-08 00:03:00,51.80 M,1.96 G,0.00 B,432.00 B
2019-06-08 00:03:02,51.81 M,1.96 G,4.58 K,273.72 K
2019-06-08 00:03:04,51.81 M,1.96 G,0.00 B,1.01 K
2019-06-08 00:03:06,51.81 M,1.96 G,0.00 B,1.43 K
2019-06-08 00:03:08,51.81 M,1.96 G,3.03 K,103.77 K
2019-06-08 00:03:10,51.81 M,1.96 G,0.00 B,1.05 K
2019-06-08 00:03:12,51.81 M,1.96 G,0.00 B,1.05 K
2019-06-08 00:03:15,51.81 M,1.96 G,204.00 B,570.00 B
2019-06-08 00:03:17,51.81 M,1.96 G,42.00 B,384.00 B
2019-06-08 00:03:20,51.82 M,1.96 G,84.00 B,288.00 B
2019-06-08 00:03:22,51.82 M,1.96 G,0.00 B,276.00 B
2019-06-08 00:03:24,51.82 M,1.96 G,462.00 B,1.86 K
2019-06-08 00:03:27,51.82 M,1.96 G,0.00 B,0.00 B
2019-06-08 00:03:29,51.82 M,1.96 G,0.00 B,540.00 B
2019-06-08 00:03:32,51.82 M,1.96 G,0.00 B,984.00 B
2019-06-08 00:03:34,51.82 M,1.96 G,0.00 B,1.80 K
2019-06-08 00:03:37,51.83 M,1.96 G,0.00 B,1.11 K
2019-06-08 00:03:39,51.83 M,1.96 G,0.00 B,1.22 K
2019-06-08 00:03:42,51.83 M,1.96 G,0.00 B,492.00 B
2019-06-08 00:03:44,51.83 M,1.96 G,0.00 B,504.00 B
2019-06-08 00:03:47,51.83 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:03:49,51.83 M,1.96 G,42.00 B,228.00 B
2019-06-08 00:03:52,51.83 M,1.96 G,0.00 B,228.00 B
2019-06-08 00:03:54,51.83 M,1.96 G,0.00 B,384.00 B
2019-06-08 00:03:57,51.83 M,1.96 G,0.00 B,1.43 K
2019-06-08 00:03:59,51.83 M,1.96 G,0.00 B,276.00 B
2019-06-08 00:04:02,51.83 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:04:04,51.83 M,1.96 G,0.00 B,1.59 K
2019-06-08 00:04:07,51.84 M,1.96 G,0.00 B,1.17 K
2019-06-08 00:04:09,51.84 M,1.96 G,0.00 B,708.00 B
2019-06-08 00:04:11,51.85 M,1.96 G,11.63 K,502.00 K
2019-06-08 00:04:13,51.85 M,1.96 G,0.00 B,324.00 B
2019-06-08 00:04:15,51.85 M,1.96 G,5.03 K,335.19 K
2019-06-08 00:04:17,51.86 M,1.96 G,0.00 B,108.00 B
2019-06-08 00:04:19,51.86 M,1.96 G,42.00 B,384.00 B
2019-06-08 00:04:22,51.86 M,1.96 G,0.00 B,396.00 B
2019-06-08 00:04:24,51.86 M,1.96 G,0.00 B,60.00 B
2019-06-08 00:04:28,51.86 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:04:30,51.86 M,1.96 G,0.00 B,1.54 K
2019-06-08 00:04:32,51.87 M,1.96 G,0.00 B,1.43 K
2019-06-08 00:04:34,51.87 M,1.96 G,0.00 B,1.17 K
2019-06-08 00:04:36,51.87 M,1.96 G,0.00 B,1.11 K
2019-06-08 00:04:38,51.87 M,1.96 G,3.12 K,5.11 K
2019-06-08 00:04:40,51.87 M,1.96 G,0.00 B,756.00 B
2019-06-08 00:04:42,51.87 M,1.96 G,0.00 B,540.00 B
2019-06-08 00:04:45,51.87 M,1.96 G,0.00 B,384.00 B
2019-06-08 00:04:47,51.87 M,1.96 G,0.00 B,243.00 B
2019-06-08 00:04:49,51.87 M,1.96 G,0.00 B,276.00 B
2019-06-08 00:04:52,51.87 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:04:54,51.87 M,1.96 G,0.00 B,216.00 B
2019-06-08 00:04:56,51.87 M,1.96 G,0.00 B,708.00 B
2019-06-08 00:04:58,51.88 M,1.96 G,0.00 B,888.00 B
2019-06-08 00:05:00,51.88 M,1.96 G,0.00 B,648.00 B
2019-06-08 00:05:02,51.89 M,1.96 G,1.22 K,31.85 K
2019-06-08 00:05:04,51.89 M,1.96 G,0.00 B,1.16 K
2019-06-08 00:05:06,51.89 M,1.96 G,0.00 B,972.00 B
2019-06-08 00:05:08,51.90 M,1.96 G,10.16 K,524.58 K
2019-06-08 00:05:10,51.90 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:05:12,51.90 M,1.96 G,0.00 B,627.00 B
2019-06-08 00:05:14,51.91 M,1.96 G,2.04 K,656.00 B
2019-06-08 00:05:16,51.91 M,1.96 G,0.00 B,180.00 B
2019-06-08 00:05:18,51.92 M,1.96 G,7.03 K,422.10 K
2019-06-08 00:05:20,51.92 M,1.96 G,0.00 B,180.00 B
2019-06-08 00:05:22,51.92 M,1.96 G,0.00 B,384.00 B
2019-06-08 00:05:24,51.92 M,1.96 G,0.00 B,540.00 B
2019-06-08 00:05:26,51.93 M,1.96 G,0.00 B,168.00 B
2019-06-08 00:05:28,51.93 M,1.96 G,0.00 B,2.10 K
2019-06-08 00:05:30,51.94 M,1.96 G,9.32 K,518.08 K
2019-06-08 00:05:32,51.94 M,1.96 G,0.00 B,972.00 B
2019-06-08 00:05:34,51.94 M,1.96 G,0.00 B,864.00 B
2019-06-08 00:05:36,51.95 M,1.96 G,0.00 B,2.12 K
2019-06-08 00:05:38,51.95 M,1.96 G,0.00 B,648.00 B
2019-06-08 00:05:40,51.96 M,1.96 G,10.04 K,517.60 K
2019-06-08 00:05:42,51.96 M,1.96 G,0.00 B,612.00 B
2019-06-08 00:05:44,51.96 M,1.96 G,1.74 K,54.71 K
2019-06-08 00:05:46,51.97 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:05:48,51.97 M,1.96 G,0.00 B,423.00 B
2019-06-08 00:05:50,51.98 M,1.96 G,9.75 K,528.20 K
2019-06-08 00:05:52,51.98 M,1.96 G,42.00 B,720.00 B
2019-06-08 00:05:54,51.98 M,1.96 G,0.00 B,492.00 B
2019-06-08 00:05:56,51.99 M,1.96 G,0.00 B,1.35 K
2019-06-08 00:05:58,51.99 M,1.96 G,0.00 B,1.27 K
2019-06-08 00:06:00,52.00 M,1.96 G,9.97 K,524.09 K
2019-06-08 00:06:02,52.00 M,1.96 G,0.00 B,1.11 K
2019-06-08 00:06:04,52.00 M,1.96 G,0.00 B,1.28 K
2019-06-08 00:06:06,52.01 M,1.96 G,0.00 B,1.41 K
2019-06-08 00:06:08,52.01 M,1.96 G,0.00 B,843.00 B
2019-06-08 00:06:10,52.01 M,1.96 G,2.19 K,99.65 K
2019-06-08 00:06:12,52.01 M,1.96 G,0.00 B,444.00 B
2019-06-08 00:06:14,52.01 M,1.96 G,0.00 B,0.00 B
2019-06-08 00:06:16,52.02 M,1.97 G,0.00 B,504.00 B
2019-06-08 00:06:18,52.02 M,1.97 G,0.00 B,0.00 B
2019-06-08 00:06:21,52.03 M,1.97 G,42.00 B,384.00 B
2019-06-08 00:06:24,52.03 M,1.97 G,0.00 B,816.00 B
2019-06-08 00:06:27,52.03 M,1.97 G,0.00 B,1.43 K
2019-06-08 00:06:29,52.03 M,1.97 G,0.00 B,1.49 K
2019-06-08 00:06:32,52.03 M,1.97 G,0.00 B,1.07 K
2019-06-08 00:06:34,52.03 M,1.97 G,0.00 B,1.34 K
2019-06-08 00:06:37,52.03 M,1.97 G,0.00 B,708.00 B
2019-06-08 00:06:39,52.03 M,1.97 G,0.00 B,432.00 B
2019-06-08 00:06:42,52.04 M,1.97 G,0.00 B,444.00 B
2019-06-08 00:06:44,52.04 M,1.97 G,0.00 B,168.00 B
2019-06-08 00:06:46,52.05 M,1.97 G,6.25 K,370.41 K
2019-06-08 00:06:48,52.05 M,1.97 G,0.00 B,384.00 B
2019-06-08 00:06:50,52.05 M,1.97 G,0.00 B,384.00 B
2019-06-08 00:06:52,52.05 M,1.97 G,5.82 K,239.02 K
2019-06-08 00:06:54,52.05 M,1.97 G,0.00 B,504.00 B
2019-06-08 00:06:56,52.06 M,1.97 G,5.69 K,239.15 K
2019-06-08 00:06:58,52.06 M,1.97 G,0.00 B,1.54 K
2019-06-08 00:07:00,52.06 M,1.97 G,2.13 K,27.31 K
2019-06-08 00:07:02,52.06 M,1.97 G,0.00 B,1.86 K
2019-06-08 00:07:04,52.06 M,1.97 G,0.00 B,1.11 K
2019-06-08 00:07:06,52.06 M,1.97 G,726.00 B,8.92 K
2019-06-08 00:07:08,52.06 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:07:10,52.06 M,1.97 G,0.00 B,492.00 B
2019-06-08 00:07:12,52.06 M,1.97 G,462.00 B,1.21 K
2019-06-08 00:07:14,52.06 M,1.97 G,0.00 B,324.00 B
2019-06-08 00:07:16,52.06 M,1.97 G,0.00 B,408.00 B
2019-06-08 00:07:19,52.07 M,1.97 G,0.00 B,432.00 B
2019-06-08 00:07:21,52.07 M,1.97 G,0.00 B,471.00 B
2019-06-08 00:07:23,52.07 M,1.97 G,1.59 K,110.05 K
2019-06-08 00:07:26,52.07 M,1.97 G,0.00 B,1.67 K
2019-06-08 00:07:28,52.07 M,1.97 G,0.00 B,1.11 K
2019-06-08 00:07:30,52.07 M,1.97 G,3.87 K,209.59 K
2019-06-08 00:07:32,52.08 M,1.97 G,0.00 B,1.05 K
2019-06-08 00:07:34,52.08 M,1.97 G,0.00 B,1.05 K
2019-06-08 00:07:36,52.08 M,1.97 G,6.62 K,312.83 K
2019-06-08 00:07:38,52.08 M,1.97 G,0.00 B,216.00 B
2019-06-08 00:07:40,52.09 M,1.97 G,6.88 K,312.28 K
2019-06-08 00:07:42,52.09 M,1.97 G,0.00 B,60.00 B
2019-06-08 00:07:44,52.09 M,1.97 G,1.80 K,31.53 K
2019-06-08 00:07:46,52.09 M,1.97 G,0.00 B,168.00 B
2019-06-08 00:07:48,52.09 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:07:51,52.09 M,1.97 G,0.00 B,648.00 B
2019-06-08 00:07:53,52.09 M,1.97 G,0.00 B,708.00 B
2019-06-08 00:07:56,52.10 M,1.97 G,0.00 B,1.91 K
2019-06-08 00:07:58,52.10 M,1.97 G,0.00 B,1.01 K
2019-06-08 00:08:01,52.10 M,1.97 G,0.00 B,1.23 K
2019-06-08 00:08:03,52.10 M,1.97 G,0.00 B,936.00 B
2019-06-08 00:08:05,52.10 M,1.97 G,462.00 B,2.08 K
2019-06-08 00:08:07,52.10 M,1.97 G,0.00 B,492.00 B
2019-06-08 00:08:09,52.10 M,1.97 G,2.64 K,106.88 K
2019-06-08 00:08:11,52.10 M,1.97 G,0.00 B,168.00 B
2019-06-08 00:08:13,52.11 M,1.97 G,5.61 K,242.72 K
2019-06-08 00:08:15,52.11 M,1.97 G,0.00 B,168.00 B
2019-06-08 00:08:17,52.12 M,1.97 G,6.27 K,243.25 K
2019-06-08 00:08:19,52.12 M,1.97 G,0.00 B,1.12 K
2019-06-08 00:08:21,52.12 M,1.97 G,6.15 K,243.42 K
2019-06-08 00:08:23,52.12 M,1.97 G,0.00 B,1.05 K
2019-06-08 00:08:25,52.13 M,1.97 G,0.00 B,1.01 K
2019-06-08 00:08:27,52.13 M,1.97 G,84.00 B,1.84 K
2019-06-08 00:08:29,52.13 M,1.97 G,4.19 K,173.32 K
2019-06-08 00:08:31,52.13 M,1.97 G,0.00 B,1.51 K
2019-06-08 00:08:34,52.13 M,1.97 G,0.00 B,876.00 B
2019-06-08 00:08:36,52.14 M,1.97 G,0.00 B,216.00 B
2019-06-08 00:08:38,52.14 M,1.97 G,0.00 B,444.00 B
2019-06-08 00:08:40,52.14 M,1.97 G,0.00 B,0.00 B
2019-06-08 00:08:42,52.15 M,1.97 G,0.00 B,348.00 B
2019-06-08 00:08:44,52.15 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:08:46,52.16 M,1.97 G,13.19 K,821.18 K
2019-06-08 00:08:48,52.16 M,1.97 G,0.00 B,816.00 B
2019-06-08 00:08:50,52.18 M,1.97 G,13.32 K,820.50 K
2019-06-08 00:08:52,52.18 M,1.97 G,0.00 B,900.00 B
2019-06-08 00:08:54,52.18 M,1.97 G,2.64 K,196.13 K
2019-06-08 00:08:56,52.18 M,1.97 G,0.00 B,1.46 K
2019-06-08 00:08:58,52.18 M,1.97 G,0.00 B,1.05 K
2019-06-08 00:09:00,52.18 M,1.97 G,858.00 B,10.42 K
2019-06-08 00:09:02,52.18 M,1.97 G,0.00 B,1.65 K
2019-06-08 00:09:04,52.18 M,1.97 G,0.00 B,444.00 B
2019-06-08 00:09:06,52.19 M,1.97 G,1.42 K,48.46 K
2019-06-08 00:09:08,52.19 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:09:10,52.19 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:09:12,52.19 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:09:14,52.19 M,1.97 G,0.00 B,0.00 B
2019-06-08 00:09:16,52.20 M,1.97 G,4.00 K,211.68 K
2019-06-08 00:09:18,52.20 M,1.97 G,0.00 B,720.00 B
2019-06-08 00:09:20,52.21 M,1.97 G,7.74 K,355.56 K
2019-06-08 00:09:22,52.21 M,1.97 G,0.00 B,492.00 B
2019-06-08 00:09:24,52.21 M,1.97 G,7.10 K,356.20 K
2019-06-08 00:09:26,52.21 M,1.97 G,0.00 B,1.32 K
2019-06-08 00:09:28,52.22 M,1.97 G,0.00 B,1.11 K
2019-06-08 00:09:30,52.22 M,1.97 G,0.00 B,1.05 K
2019-06-08 00:09:32,52.23 M,1.97 G,0.00 B,1.12 K
2019-06-08 00:09:34,52.24 M,1.97 G,8.12 K,354.73 K
2019-06-08 00:09:36,52.24 M,1.97 G,0.00 B,324.00 B
2019-06-08 00:09:38,52.24 M,1.97 G,1.50 K,442.00 B
2019-06-08 00:09:40,52.24 M,1.97 G,0.00 B,108.00 B
2019-06-08 00:09:42,52.25 M,1.97 G,6.77 K,353.18 K
2019-06-08 00:09:44,52.25 M,1.97 G,0.00 B,324.00 B
2019-06-08 00:09:46,52.26 M,1.98 G,6.96 K,353.12 K
2019-06-08 00:09:48,52.26 M,1.98 G,0.00 B,1.01 K
2019-06-08 00:09:50,52.26 M,1.98 G,0.00 B,783.00 B
2019-06-08 00:09:52,52.26 M,1.98 G,0.00 B,768.00 B
2019-06-08 00:09:54,52.26 M,1.98 G,0.00 B,1.90 K
2019-06-08 00:09:57,52.27 M,1.98 G,0.00 B,2.19 K
2019-06-08 00:09:59,52.27 M,1.98 G,0.00 B,1.38 K
2019-06-08 00:10:01,52.28 M,1.98 G,1.64 K,1.70 K
2019-06-08 00:10:03,52.28 M,1.98 G,0.00 B,660.00 B
2019-06-08 00:10:05,52.28 M,1.98 G,4.19 K,251.72 K
2019-06-08 00:10:07,52.28 M,1.98 G,0.00 B,456.00 B
2019-06-08 00:10:09,52.28 M,1.98 G,0.00 B,351.00 B
2019-06-08 00:10:11,52.29 M,1.98 G,2.22 K,2.94 K
