2019-06-08 00:32:16,2.66 G,17.76 G,88.43 K,392.28 K
2019-06-08 00:32:18,2.66 G,17.77 G,180.59 K,597.77 K
2019-06-08 00:32:20,2.66 G,17.77 G,1.03 K,7.84 K
2019-06-08 00:32:22,2.66 G,17.77 G,36.93 K,128.02 K
2019-06-08 00:32:24,2.66 G,17.77 G,0.00 B,0.00 B
2019-06-08 00:32:26,2.66 G,17.77 G,101.96 K,333.11 K
2019-06-08 00:32:28,2.66 G,17.77 G,0.00 B,0.00 B
2019-06-08 00:32:30,2.66 G,17.77 G,118.29 K,348.29 K
2019-06-08 00:32:32,2.66 G,17.77 G,0.00 B,384.00 B
2019-06-08 00:32:34,2.66 G,17.77 G,126.41 K,352.80 K
2019-06-08 00:32:36,2.66 G,17.77 G,0.00 B,1.54 K
2019-06-08 00:32:39,2.66 G,17.77 G,0.00 B,1.64 K
2019-06-08 00:32:41,2.66 G,17.77 G,0.00 B,1.05 K
2019-06-08 00:32:44,2.66 G,17.77 G,0.00 B,1.16 K
2019-06-08 00:32:46,2.66 G,17.77 G,0.00 B,924.00 B
2019-06-08 00:32:48,2.66 G,17.77 G,858.00 B,5.16 K
2019-06-08 00:32:50,2.66 G,17.77 G,0.00 B,108.00 B
2019-06-08 00:32:52,2.66 G,17.77 G,0.00 B,600.00 B
2019-06-08 00:32:56,2.66 G,17.77 G,0.00 B,552.00 B
2019-06-08 00:32:58,2.66 G,17.77 G,0.00 B,120.00 B
2019-06-08 00:33:01,2.66 G,17.77 G,204.00 B,858.00 B
2019-06-08 00:33:03,2.66 G,17.77 G,42.00 B,924.00 B
2019-06-08 00:33:05,2.66 G,17.77 G,0.00 B,660.00 B
2019-06-08 00:33:07,2.66 G,17.77 G,0.00 B,228.00 B
2019-06-08 00:33:10,2.66 G,17.77 G,0.00 B,951.00 B
2019-06-08 00:33:12,2.66 G,17.77 G,528.00 B,3.97 K
2019-06-08 00:33:14,2.66 G,17.77 G,0.00 B,2.00 K
2019-06-08 00:33:16,2.66 G,17.77 G,0.00 B,444.00 B
2019-06-08 00:33:18,2.66 G,17.77 G,0.00 B,1.48 K
2019-06-08 00:33:20,2.66 G,17.77 G,126.33 K,465.61 K
2019-06-08 00:33:22,2.66 G,17.77 G,0.00 B,243.00 B
2019-06-08 00:33:24,2.66 G,17.77 G,0.00 B,492.00 B
2019-06-08 00:33:26,2.66 G,17.77 G,0.00 B,60.00 B
2019-06-08 00:33:28,2.66 G,17.77 G,0.00 B,276.00 B
2019-06-08 00:33:30,2.66 G,17.77 G,0.00 B,324.00 B
2019-06-08 00:33:32,2.66 G,17.77 G,10.70 K,34.07 K
2019-06-08 00:33:34,2.66 G,17.77 G,0.00 B,600.00 B
2019-06-08 00:33:36,2.66 G,17.77 G,124.91 K,465.93 K
2019-06-08 00:33:38,2.66 G,17.77 G,0.00 B,1.37 K
2019-06-08 00:33:40,2.66 G,17.77 G,124.98 K,466.06 K
2019-06-08 00:33:42,2.66 G,17.77 G,0.00 B,864.00 B
2019-06-08 00:33:44,2.66 G,17.77 G,125.32 K,467.31 K
2019-06-08 00:33:46,2.66 G,17.77 G,0.00 B,708.00 B
2019-06-08 00:33:48,2.66 G,17.77 G,126.01 K,464.33 K
2019-06-08 00:33:50,2.66 G,17.77 G,0.00 B,756.00 B
2019-06-08 00:33:52,2.66 G,17.77 G,123.62 K,462.67 K
2019-06-08 00:33:54,2.66 G,17.77 G,0.00 B,336.00 B
2019-06-08 00:33:56,2.66 G,17.77 G,68.58 K,262.22 K
2019-06-08 00:33:58,2.66 G,17.77 G,0.00 B,180.00 B
2019-06-08 00:34:00,2.66 G,17.77 G,0.00 B,552.00 B
2019-06-08 00:34:03,2.66 G,17.77 G,0.00 B,540.00 B
2019-06-08 00:34:05,2.66 G,17.77 G,0.00 B,648.00 B
2019-06-08 00:34:07,2.66 G,17.77 G,84.00 B,1.59 K
2019-06-08 00:34:09,2.66 G,17.77 G,0.00 B,1.05 K
2019-06-08 00:34:11,2.66 G,17.77 G,14.05 K,75.16 K
2019-06-08 00:34:13,2.66 G,17.77 G,0.00 B,708.00 B
2019-06-08 00:34:15,2.66 G,17.77 G,0.00 B,783.00 B
2019-06-08 00:34:17,2.66 G,17.77 G,1.16 K,14.47 K
2019-06-08 00:34:19,2.66 G,17.77 G,0.00 B,768.00 B
2019-06-08 00:34:21,2.66 G,17.77 G,0.00 B,243.00 B
2019-06-08 00:34:23,2.66 G,17.77 G,79.88 K,317.42 K
2019-06-08 00:34:25,2.66 G,17.77 G,0.00 B,216.00 B
2019-06-08 00:34:27,2.66 G,17.78 G,125.70 K,357.35 K
