query,time,httpCalls,serverTime,importTime,exportTime,errors
Q10,930.159953578,82,11.024743105987804,21.383942627325293,0.06687059635069312,0
Q11,1769.174819293,171,10.01051634126901,40.98824171992073,0.06776385837131087,0
Q12,550.178303283,31,17.354685028387095,27.306502865206813,0.06944133389380672,0
Q13,996.34630611,83,11.770369912301208,42.69214710557319,0.05947538169033557,0
Q14,101.512175692,7,14.385139398857143,18.995046615600586,0.04965918404715401,0
Q2,,0
Q3,1.459180758,1,1.306344119,3.428220748901367,4.76837158203125E-4,0
Q4,,0
Q5,6.451275391,1,6.023453233,8.582115173339844,4.76837158203125E-4,0
Q7,,0
Q8,,0
Q9,364.503587664,18,19.88397237705555,30.05192014906142,0.07993645138210721,0
