2019-06-08 09:48:24,901.90 M,33.36 G,37.19 K,166.43 K
2019-06-08 09:48:26,902.33 M,33.37 G,245.81 K,1.15 M
2019-06-08 09:48:28,902.78 M,33.37 G,203.65 K,1004.76 K
2019-06-08 09:48:30,903.14 M,33.37 G,203.79 K,1010.89 K
2019-06-08 09:48:32,903.51 M,33.37 G,150.00 K,787.76 K
2019-06-08 09:48:34,903.81 M,33.37 G,149.20 K,817.62 K
2019-06-08 09:48:36,904.05 M,33.38 G,85.63 K,432.57 K
2019-06-08 09:48:38,904.19 M,33.38 G,81.50 K,412.76 K
2019-06-08 09:48:40,904.33 M,33.38 G,78.30 K,391.53 K
2019-06-08 09:48:42,904.46 M,33.38 G,60.07 K,290.73 K
2019-06-08 09:48:44,904.59 M,33.38 G,68.93 K,348.07 K
2019-06-08 09:48:46,904.73 M,33.38 G,76.34 K,377.83 K
2019-06-08 09:48:48,904.89 M,33.38 G,78.17 K,374.65 K
2019-06-08 09:48:50,905.09 M,33.38 G,129.72 K,752.31 K
2019-06-08 09:48:52,905.41 M,33.38 G,164.13 K,817.54 K
2019-06-08 09:48:54,905.68 M,33.38 G,140.74 K,696.56 K
2019-06-08 09:48:56,905.99 M,33.38 G,145.42 K,737.32 K
2019-06-08 09:48:58,906.28 M,33.39 G,151.18 K,780.01 K
2019-06-08 09:49:00,906.61 M,33.39 G,176.26 K,927.36 K
2019-06-08 09:49:02,906.78 M,33.39 G,68.31 K,344.59 K
2019-06-08 09:49:04,906.95 M,33.39 G,97.18 K,578.27 K
2019-06-08 09:49:06,907.26 M,33.39 G,149.64 K,848.43 K
2019-06-08 09:49:08,907.53 M,33.39 G,140.04 K,720.24 K
2019-06-08 09:49:10,907.85 M,33.39 G,155.13 K,750.08 K
2019-06-08 09:49:12,908.11 M,33.40 G,117.33 K,565.12 K
2019-06-08 09:49:14,908.29 M,33.40 G,89.51 K,484.58 K
2019-06-08 09:49:16,908.42 M,33.40 G,63.75 K,329.72 K
2019-06-08 09:49:18,908.57 M,33.40 G,68.97 K,336.90 K
2019-06-08 09:49:20,908.72 M,33.40 G,71.47 K,385.32 K
2019-06-08 09:49:22,908.82 M,33.40 G,38.01 K,184.41 K
2019-06-08 09:49:24,908.95 M,33.40 G,86.72 K,388.29 K
2019-06-08 09:49:26,909.10 M,33.40 G,73.16 K,331.55 K
2019-06-08 09:49:28,909.24 M,33.40 G,86.17 K,397.60 K
2019-06-08 09:49:30,909.38 M,33.40 G,79.87 K,372.26 K
2019-06-08 09:49:32,909.53 M,33.40 G,79.36 K,366.64 K
2019-06-08 09:49:34,909.68 M,33.40 G,80.83 K,344.43 K
2019-06-08 09:49:36,909.85 M,33.40 G,83.59 K,381.58 K
2019-06-08 09:49:38,910.00 M,33.40 G,81.34 K,371.08 K
2019-06-08 09:49:40,910.16 M,33.40 G,79.62 K,370.47 K
2019-06-08 09:49:42,910.32 M,33.41 G,85.16 K,394.98 K
2019-06-08 09:49:44,910.48 M,33.41 G,92.19 K,414.47 K
2019-06-08 09:49:46,910.65 M,33.41 G,75.37 K,354.17 K
2019-06-08 09:49:48,910.80 M,33.41 G,84.95 K,390.25 K
2019-06-08 09:49:50,910.97 M,33.41 G,97.31 K,446.66 K
2019-06-08 09:49:52,911.13 M,33.41 G,83.45 K,390.58 K
