query,time,httpCalls,serverTime,importTime,exportTime,errors
query_10004,28.872402587,14,2.0438911597142853,36.667874881199424,0.043153762817382806,0
query_10022,22.634543567,26,0.7226742781153846,0.43335327735314,0.038174482492300175,0
query_10027,186.133330927,142,1.0564599598380278,0.46388364173996616,0.050380196369869644,0
query_10084,60.594784294,48,1.0122879028333336,0.5120386679967247,0.046357512474060066,0
query_10105,184.381874424,142,1.048952015654929,0.44437865136374893,0.047824752162879604,0
query_10109,87.459377588,64,1.2110889431718748,60.57127565145492,0.0440068542957306,0
query_10114,43.931459258,25,1.7461609306800001,0.46134948730468744,0.041170120239257806,0
query_10120,17.665215979,74,0.11555543062162163,0.2228891527330553,0.024070610871186116,0
query_10123,135.215796113,73,1.8472412453561646,0.35768012477927,0.045132963624719066,0
query_10148,17.451534415,74,0.11741517082432433,0.2152629800744958,0.023468120678051096,0
query_10158,15.45542637,17,0.6530487012352941,0.6862808676326977,0.04284522112678079,0
query_10159,54.813086284,25,1.99278183176,0.8764743804931642,0.067138671875,0
query_10166,25.364483613,14,1.797381500142857,36.58921377999442,0.04463536398751395,0
query_11543,135.790984168,73,1.855066839383562,0.35366293502180535,0.04536158418002195,0
query_1479,188.744031295,142,1.0694678841056344,0.49971862578056236,0.05036676433724415,0
query_1536,63.107987842,70,0.7626455502714284,0.41211332593645367,0.040783200945172994,0
query_1542,189.83618507,142,1.0861922406267608,0.5687206563815267,0.0539111419462822,0
query_1582,55.485485702,71,0.6754580669014084,0.3700021287085304,0.040101333403251546,0
query_1585,62.754828278,113,0.43889625178761055,0.39403839448911926,0.0358746115085298,0
query_1587,134.446563446,74,1.8117811019459453,0.3729897576409415,0.05151774432208087,0
query_1600,139.120271034,75,1.8500620587200003,0.36801338195800776,0.05155563354492187,0
query_1603,140.185327553,75,1.8640359149200005,0.3715260823567708,0.05149523417154949,0
query_160,,0
query_2200,25.343576776,22,1.032610574909091,36.09815510836514,0.03974004225297408,0
query_3598,44.549728109,114,0.21988676778947366,0.377972920735677,0.0396067636054859,0
query_3705,12.01649581,50,0.11669381360000003,0.32581329345703125,0.033359527587890625,0
query_3771,11.446506849,50,0.10657953077999997,0.3216075897216797,0.0344085693359375,0
query_3842,23.097710562,32,0.6032202405,36.34536266326904,0.039316713809967055,0
query_3856,21.133064177,74,0.16425619120270266,0.2951267603281384,0.03439671284443624,0
query_3859,78.762239958,46,1.7059031926521737,0.4856119985165803,0.05275270213251529,0
query_3864,89.972170467,64,1.2542405237812504,62.07742169499396,0.05961954593658448,0
query_4075,43.041667451,46,0.7957163512608695,0.39503367050834326,0.038525332575259,0
query_4107,134.264642281,74,1.8089852079459465,0.3772071889928869,0.059807622754896,0
query_4112,42.571611166,23,1.6397284303478261,0.6495558697244395,0.055810679560122284,0
query_4124,49.147654094,113,0.26312483340707965,0.38656513247869717,0.03889809667536642,0
query_4128,51.265691279,32,1.3058637175000003,37.112317979335785,0.04918128252029419,0
query_4146,65.516730691,36,1.6183832454444445,0.6482932302686903,0.053273306952582464,0
query_4149,49.033920829,116,0.2530311062155171,0.37127322164075144,0.04030096119847792,0
query_4166,61.791617227,113,0.4253082812300884,0.33197782735908976,0.03620375574162576,0
query_9306,21.042380112,22,0.8332460852272727,36.47918050939386,0.0396750190041282,0
query_9334,32.848690941,19,1.7171367195789475,36.060107381720286,0.06274173134251645,0
query_9352,29.513645912,32,0.8040415926875001,36.40073537826538,0.0390857458114624,0
query_9379,14.080731501,49,0.16560689667346942,0.3138123726358219,0.03409872249681123,0
query_9389,82.376870136,64,1.1347968536093749,62.15631216764453,0.04883855581283569,0
query_9405,58.750805731,71,0.721084957915493,0.3766879229478432,0.04048078832492021,0
query_9410,50.042782022,26,1.728055711346154,0.9725277240459733,0.07151640378511864,0
query_9432,18.532331584,49,0.2554988541428572,0.2987774050965601,0.02882431964485013,0
query_9433,34.270810875,23,1.2778958779130434,0.7061025370722231,0.052700872006623635,0
query_9903,50.140097844,116,0.2574902355603448,0.4251147138661353,0.03909653630749932,0
query_9909,19.524238432,26,0.6064483831923079,0.5070979778583234,0.040787916917067304,0
