2019-06-18 00:51:26,10.27 G,115.68 G,7.33 K,313.03 K
2019-06-18 00:51:28,10.27 G,115.69 G,11.97 K,487.11 K
2019-06-18 00:51:30,10.27 G,115.69 G,9.38 K,313.57 K
2019-06-18 00:51:32,10.27 G,115.69 G,7.59 K,313.57 K
2019-06-18 00:51:35,10.27 G,115.69 G,0.00 B,1.01 K
2019-06-18 00:51:38,10.27 G,115.69 G,0.00 B,756.00 B
2019-06-18 00:51:41,10.27 G,115.69 G,0.00 B,324.00 B
2019-06-18 00:51:43,10.27 G,115.69 G,1.72 K,638.00 B
2019-06-18 00:51:45,10.27 G,115.69 G,0.00 B,1.05 K
2019-06-18 00:51:48,10.27 G,115.69 G,1.16 K,12.18 K
2019-06-18 00:51:50,10.27 G,115.69 G,0.00 B,384.00 B
2019-06-18 00:51:53,10.27 G,115.69 G,438.00 B,6.73 K
2019-06-18 00:51:56,10.27 G,115.69 G,0.00 B,492.00 B
2019-06-18 00:51:59,10.27 G,115.69 G,0.00 B,924.00 B
2019-06-18 00:52:02,10.27 G,115.69 G,0.00 B,1.55 K
2019-06-18 00:52:05,10.27 G,115.69 G,0.00 B,1.17 K
2019-06-18 00:52:07,10.27 G,115.69 G,0.00 B,276.00 B
2019-06-18 00:52:10,10.27 G,115.69 G,0.00 B,324.00 B
2019-06-18 00:52:13,10.27 G,115.69 G,0.00 B,384.00 B
2019-06-18 00:52:15,10.27 G,115.69 G,2.90 K,68.45 K
2019-06-18 00:52:17,10.27 G,115.69 G,0.00 B,1.23 K
2019-06-18 00:52:20,10.27 G,115.69 G,0.00 B,600.00 B
2019-06-18 00:52:22,10.27 G,115.69 G,5.62 K,238.48 K
2019-06-18 00:52:24,10.27 G,115.69 G,5.82 K,238.48 K
2019-06-18 00:52:26,10.27 G,115.69 G,0.00 B,855.00 B
2019-06-18 00:52:29,10.27 G,115.69 G,0.00 B,864.00 B
2019-06-18 00:52:31,10.27 G,115.69 G,66.00 B,666.00 B
2019-06-18 00:52:33,10.27 G,115.69 G,0.00 B,432.00 B
2019-06-18 00:52:35,10.27 G,115.69 G,42.00 B,1.28 K
2019-06-18 00:52:38,10.27 G,115.69 G,0.00 B,228.00 B
2019-06-18 00:52:41,10.27 G,115.69 G,0.00 B,432.00 B
2019-06-18 00:52:45,10.27 G,115.69 G,0.00 B,600.00 B
2019-06-18 00:52:48,10.27 G,115.69 G,528.00 B,4.26 K
2019-06-18 00:52:50,10.27 G,115.69 G,0.00 B,540.00 B
2019-06-18 00:52:53,10.27 G,115.69 G,0.00 B,444.00 B
