query,time,httpCalls,nbResults,errors
query_10002,20.318,1,0
query_10066,50.836,1,0
query_10085,186.093,1,0
query_10261,0.295,1,0
query_10316,30.93,1,0
query_10386,172.335,1,0
query_10406,55.072,1,0
query_10470,45.203,1,0
query_10499,105.906,1,0
query_10512,9.24,1,0
query_10599,0.589,1,0
query_10663,32.289,1,0
query_10706,57.17,1,0
query_10750,,0
query_10772,86.766,1,0
query_10796,102.493,1,0
query_10915,216.323,1,0
query_1099,3.66,1,0
query_11013,1.457,1,0
query_11119,14.679,1,0
query_11133,0.321,1,0
query_11303,2.1,1,0
query_11343,165.51,1,0
query_11386,5.01,1,0
query_11417,169.708,1,0
query_11418,41.481,1,0
query_11460,235.865,1,0
query_11466,17.637,1,0
query_1146,77.516,1,0
query_1154,0.04,1,0
query_11591,0.135,1,0
query_11631,180.998,1,0
query_11690,47.46,1,0
query_11842,100.86,1,0
query_1184,4.578,1,0
query_11995,83.242,1,0
query_12223,0.05,1,0
query_12262,13.028,1,0
query_12355,178.866,1,0
query_1235,125.781,1,0
query_1237,186.147,1,0
query_1279,6.237,1,0
query_1354,6.891,1,0
query_1368,0.025,1,0
query_1391,0.386,1,0
query_1414,0.059,1,0
query_1461,1.326,1,0
query_1480,0.321,1,0
query_1486,0.113,1,0
query_1529,163.727,1,0
query_1581,17.576,1,0
query_1669,6.017,1,0
query_1719,175.435,1,0
query_182,78.035,1,0
query_1957,11.592,1,0
query_195,6.932,1,0
query_1988,23.522,1,0
query_2100,,0
query_2246,18.829,1,0
query_2423,23.716,1,0
query_2463,98.647,1,0
query_2505,20.337,1,0
query_2644,3.972,1,0
query_27,0.717,1,0
query_2862,193,1,0
query_3012,134.739,1,0
query_3034,0.025,1,0
query_3055,129.271,1,0
query_3117,116.943,1,0
query_3143,3.534,1,0
query_3153,11.207,1,0
query_3180,61.728,1,0
query_3201,,0
query_3262,15.982,1,0
query_3264,50.44,1,0
query_3380,98.116,1,0
query_3558,0.279,1,0
query_3562,,0
query_3641,12.271,1,0
query_3648,55.113,1,0
query_3755,2.167,1,0
query_3905,240.857,1,0
query_3917,0.317,1,0
query_3930,22.62,1,0
query_3959,25.341,1,0
query_3975,0.238,1,0
query_3977,97.37,1,0
query_4025,4.632,1,0
query_4077,38.61,1,0
query_4123,13.225,1,0
query_4209,24.878,1,0
query_4356,23.098,1,0
query_444,0.255,1,0
query_4557,61.555,1,0
query_4743,45.699,1,0
query_4782,0.371,1,0
query_4855,2.045,1,0
query_4959,14.654,1,0
query_4961,77.61,1,0
query_500,55.051,1,0
query_5039,174.691,1,0
query_5144,8.424,1,0
query_5185,180.031,1,0
query_5317,181.073,1,0
query_5400,194.188,1,0
query_5437,19.372,1,0
query_55,176.516,1,0
query_5727,5.639,1,0
query_5766,193.808,1,0
query_6127,31.605,1,0
query_6246,36.308,1,0
query_6325,108.071,1,0
query_6326,3.03,1,0
query_6389,54.922,1,0
query_6393,7.496,1,0
query_6524,57.947,1,0
query_6647,90.912,1,0
query_6684,269.282,1,0
query_6760,0.754,1,0
query_6920,9.315,1,0
query_6977,,0
query_7040,136.834,1,0
query_7282,81.497,1,0
query_7465,,0
query_7585,30.55,1,0
query_7659,71.477,1,0
query_781,18.197,1,0
query_7898,0.568,1,0
query_7902,164.495,1,0
query_791,7.408,1,0
query_8101,0.244,1,0
query_8156,,0
query_8182,58.894,1,0
query_8217,5.274,1,0
query_8291,3.294,1,0
query_8315,0.023,1,0
query_8381,7.008,1,0
query_8419,0.047,1,0
query_8479,20.57,1,0
query_8506,15.58,1,0
query_8549,93.384,1,0
query_8599,1.002,1,0
query_882,10.096,1,0
query_8892,0.443,1,0
query_8934,17.296,1,0
query_8983,7.664,1,0
query_9022,0.06,1,0
query_907,31.466,1,0
query_9097,0.14,1,0
query_9119,25.281,1,0
query_9162,0.023,1,0
query_9327,1.124,1,0
query_9350,0.655,1,0
query_9580,151.966,1,0
query_9758,22.967,1,0
query_9769,1.859,1,0
