2019-06-23 01:59:16,18.89 G,316.36 G,73.00 B,1.08 K
2019-06-23 01:59:18,18.89 G,316.36 G,0.00 B,708.00 B
2019-06-23 01:59:20,18.89 G,316.36 G,2.25 K,59.45 K
2019-06-23 01:59:22,18.89 G,316.36 G,0.00 B,756.00 B
2019-06-23 01:59:24,18.89 G,316.36 G,0.00 B,1.01 K
2019-06-23 01:59:26,18.89 G,316.36 G,0.00 B,648.00 B
2019-06-23 01:59:28,18.89 G,316.36 G,0.00 B,432.00 B
2019-06-23 01:59:30,18.89 G,316.36 G,11.80 K,414.49 K
2019-06-23 01:59:32,18.89 G,316.37 G,34.95 K,1.51 M
2019-06-23 01:59:34,18.89 G,316.37 G,33.90 K,1.51 M
2019-06-23 01:59:36,18.89 G,316.37 G,34.48 K,1.51 M
2019-06-23 01:59:38,18.89 G,316.37 G,35.48 K,1.53 M
2019-06-23 01:59:40,18.89 G,316.38 G,33.93 K,1.51 M
2019-06-23 01:59:42,18.89 G,316.38 G,34.68 K,1.51 M
2019-06-23 01:59:44,18.89 G,316.38 G,34.58 K,1.51 M
2019-06-23 01:59:46,18.89 G,316.39 G,34.47 K,1.51 M
2019-06-23 01:59:48,18.89 G,316.39 G,34.85 K,1.51 M
2019-06-23 01:59:50,18.89 G,316.39 G,33.93 K,1.51 M
2019-06-23 01:59:52,18.89 G,316.39 G,33.95 K,1.51 M
2019-06-23 01:59:54,18.89 G,316.40 G,34.24 K,1.51 M
2019-06-23 01:59:56,18.89 G,316.40 G,34.54 K,1.51 M
2019-06-23 01:59:58,18.89 G,316.40 G,33.88 K,1.51 M
2019-06-23 02:00:00,18.89 G,316.41 G,33.81 K,1.51 M
2019-06-23 02:00:02,18.89 G,316.41 G,34.07 K,1.51 M
2019-06-23 02:00:04,18.89 G,316.41 G,34.06 K,1.51 M
2019-06-23 02:00:06,18.89 G,316.42 G,34.37 K,1.51 M
2019-06-23 02:00:08,18.89 G,316.42 G,34.24 K,1.51 M
2019-06-23 02:00:10,18.89 G,316.42 G,34.24 K,1.51 M
2019-06-23 02:00:12,18.89 G,316.42 G,34.10 K,1.51 M
2019-06-23 02:00:14,18.89 G,316.43 G,33.93 K,1.50 M
2019-06-23 02:00:16,18.89 G,316.43 G,33.94 K,1.49 M
2019-06-23 02:00:18,18.89 G,316.43 G,33.69 K,1.49 M
2019-06-23 02:00:20,18.89 G,316.44 G,33.70 K,1.49 M
2019-06-23 02:00:22,18.89 G,316.44 G,34.38 K,1.50 M
2019-06-23 02:00:24,18.89 G,316.44 G,34.21 K,1.49 M
2019-06-23 02:00:26,18.89 G,316.44 G,34.14 K,1.49 M
2019-06-23 02:00:28,18.89 G,316.45 G,33.83 K,1.49 M
2019-06-23 02:00:30,18.89 G,316.45 G,33.80 K,1.49 M
2019-06-23 02:00:32,18.89 G,316.45 G,34.66 K,1.50 M
2019-06-23 02:00:34,18.89 G,316.46 G,34.77 K,1.51 M
2019-06-23 02:00:36,18.89 G,316.46 G,33.83 K,1.51 M
2019-06-23 02:00:38,18.89 G,316.46 G,33.79 K,1.51 M
2019-06-23 02:00:40,18.89 G,316.47 G,34.42 K,1.51 M
2019-06-23 02:00:42,18.89 G,316.47 G,34.00 K,1.51 M
2019-06-23 02:00:44,18.89 G,316.47 G,34.24 K,1.51 M
2019-06-23 02:00:46,18.89 G,316.47 G,34.28 K,1.51 M
2019-06-23 02:00:48,18.89 G,316.48 G,34.85 K,1.51 M
2019-06-23 02:00:50,18.89 G,316.48 G,34.13 K,1.51 M
2019-06-23 02:00:52,18.89 G,316.48 G,33.74 K,1.51 M
2019-06-23 02:00:54,18.89 G,316.49 G,34.21 K,1.51 M
2019-06-23 02:00:56,18.89 G,316.49 G,34.42 K,1.51 M
2019-06-23 02:00:58,18.89 G,316.49 G,33.80 K,1.51 M
2019-06-23 02:01:00,18.89 G,316.49 G,34.73 K,1.51 M
2019-06-23 02:01:02,18.89 G,316.50 G,34.62 K,1.51 M
2019-06-23 02:01:04,18.89 G,316.50 G,34.75 K,1.51 M
2019-06-23 02:01:07,18.89 G,316.50 G,34.23 K,1.50 M
2019-06-23 02:01:09,18.89 G,316.51 G,34.78 K,1.51 M
2019-06-23 02:01:11,18.89 G,316.51 G,33.98 K,1.51 M
2019-06-23 02:01:13,18.89 G,316.51 G,34.34 K,1.51 M
2019-06-23 02:01:15,18.89 G,316.52 G,34.13 K,1.51 M
2019-06-23 02:01:17,18.89 G,316.52 G,34.24 K,1.51 M
2019-06-23 02:01:19,18.89 G,316.52 G,34.65 K,1.51 M
2019-06-23 02:01:21,18.89 G,316.52 G,34.21 K,1.51 M
2019-06-23 02:01:23,18.89 G,316.53 G,33.93 K,1.51 M
2019-06-23 02:01:25,18.89 G,316.53 G,34.44 K,1.51 M
2019-06-23 02:01:27,18.89 G,316.53 G,34.61 K,1.51 M
2019-06-23 02:01:29,18.89 G,316.54 G,34.01 K,1.51 M
2019-06-23 02:01:31,18.89 G,316.54 G,34.42 K,1.51 M
2019-06-23 02:01:33,18.89 G,316.54 G,34.64 K,1.51 M
2019-06-23 02:01:35,18.89 G,316.55 G,34.51 K,1.51 M
2019-06-23 02:01:37,18.89 G,316.55 G,34.33 K,1.51 M
2019-06-23 02:01:39,18.89 G,316.55 G,34.47 K,1.51 M
2019-06-23 02:01:41,18.89 G,316.55 G,34.24 K,1.51 M
2019-06-23 02:01:43,18.89 G,316.56 G,34.22 K,1.51 M
2019-06-23 02:01:45,18.89 G,316.56 G,33.93 K,1.51 M
2019-06-23 02:01:47,18.89 G,316.56 G,35.30 K,1.51 M
2019-06-23 02:01:49,18.89 G,316.57 G,34.68 K,1.51 M
2019-06-23 02:01:51,18.89 G,316.57 G,34.03 K,1.51 M
2019-06-23 02:01:53,18.89 G,316.57 G,34.03 K,1.51 M
2019-06-23 02:01:55,18.89 G,316.57 G,34.00 K,1.51 M
2019-06-23 02:01:57,18.89 G,316.58 G,34.18 K,1.51 M
2019-06-23 02:01:59,18.89 G,316.58 G,34.54 K,1.51 M
2019-06-23 02:02:01,18.89 G,316.58 G,34.29 K,1.51 M
2019-06-23 02:02:03,18.89 G,316.59 G,34.50 K,1.51 M
2019-06-23 02:02:05,18.89 G,316.59 G,34.11 K,1.51 M
2019-06-23 02:02:07,18.89 G,316.59 G,34.05 K,1.50 M
2019-06-23 02:02:09,18.89 G,316.60 G,34.13 K,1.51 M
2019-06-23 02:02:11,18.89 G,316.60 G,34.04 K,1.51 M
2019-06-23 02:02:13,18.89 G,316.60 G,34.38 K,1.51 M
2019-06-23 02:02:15,18.89 G,316.60 G,34.29 K,1.51 M
2019-06-23 02:02:17,18.89 G,316.61 G,34.49 K,1.51 M
2019-06-23 02:02:19,18.89 G,316.61 G,34.41 K,1.51 M
2019-06-23 02:02:21,18.89 G,316.61 G,34.29 K,1.51 M
2019-06-23 02:02:23,18.89 G,316.62 G,34.31 K,1.51 M
2019-06-23 02:02:25,18.89 G,316.62 G,34.34 K,1.51 M
2019-06-23 02:02:27,18.89 G,316.62 G,34.63 K,1.51 M
2019-06-23 02:02:29,18.89 G,316.63 G,34.79 K,1.51 M
2019-06-23 02:02:31,18.89 G,316.63 G,34.37 K,1.51 M
2019-06-23 02:02:33,18.89 G,316.63 G,33.95 K,1.51 M
2019-06-23 02:02:35,18.89 G,316.63 G,34.36 K,1.51 M
2019-06-23 02:02:37,18.89 G,316.64 G,34.69 K,1.51 M
2019-06-23 02:02:39,18.89 G,316.64 G,33.93 K,1.50 M
2019-06-23 02:02:41,18.89 G,316.64 G,34.23 K,1.51 M
2019-06-23 02:02:43,18.89 G,316.65 G,34.03 K,1.51 M
2019-06-23 02:02:45,18.89 G,316.65 G,33.88 K,1.51 M
2019-06-23 02:02:47,18.89 G,316.65 G,34.12 K,1.51 M
2019-06-23 02:02:49,18.89 G,316.65 G,34.01 K,1.51 M
2019-06-23 02:02:51,18.89 G,316.66 G,34.72 K,1.51 M
2019-06-23 02:02:53,18.89 G,316.66 G,34.78 K,1.51 M
2019-06-23 02:02:55,18.89 G,316.66 G,34.63 K,1.51 M
2019-06-23 02:02:57,18.89 G,316.67 G,34.08 K,1.51 M
2019-06-23 02:02:59,18.89 G,316.67 G,33.97 K,1.51 M
2019-06-23 02:03:01,18.89 G,316.67 G,34.19 K,1.51 M
2019-06-23 02:03:03,18.89 G,316.68 G,34.00 K,1.51 M
2019-06-23 02:03:05,18.89 G,316.68 G,34.82 K,1.51 M
2019-06-23 02:03:07,18.89 G,316.68 G,34.62 K,1.50 M
2019-06-23 02:03:09,18.89 G,316.68 G,34.05 K,1.51 M
