query,time,httpCalls,serverTime,importTime,exportTime,errors
query_10004,112.622450118,14,8.024924157428572,35.74977602277484,0.03686973026820591,0
query_10022,104.084725916,26,3.8469130215769236,0.49486527076134323,0.037495906536395736,0
query_10027,,0
query_10084,270.963096857,48,5.386178905145834,0.5870908498764037,0.05274017651875814,0
query_10105,,0
query_10109,,0
query_10114,205.146065237,28,7.319330650964285,0.5330017634800502,0.057637691497802734,0
query_10120,85.210082767,74,1.0429615136891885,0.24520384298788536,0.024879300916517105,0
query_10123,,0
query_10148,87.47801196,74,1.0628706404324326,0.2348294129242768,0.02456355739284206,0
query_10158,70.453917499,17,3.884665597882353,0.8735796984504249,0.054471633013556994,0
query_10159,235.771318125,27,8.534436207962965,0.9988502219871236,0.07390092920373986,0
query_10166,110.244153305,14,7.859074771571428,36.84227807181222,0.04720687866210938,0
query_11543,,0
query_1479,,0
query_1536,284.963508346,70,3.912878262085713,0.35376548767089844,0.035037313188825345,0
query_1542,,0
query_1582,247.625155303,71,3.3686074659859155,0.32274487992407563,0.0345942000268211,0
query_1585,265.52778439,113,2.227499675088495,0.22201622481894706,0.028709394741902313,0
query_1587,,0
query_1600,,0
query_1603,,0
query_160,,0
query_2200,109.912214439,22,4.8635594355909095,37.31115297837691,0.03761594945734197,0
query_3598,185.28859799,114,1.4444443136842107,0.34143841057493,0.03405202899062844,0
query_3705,58.455634054,50,1.0490134634800001,0.294008255004883,0.026149749755859368,0
query_3771,53.369918303,50,0.9475059635599999,0.2659893035888672,0.02402305603027343,0
query_3842,110.858710422,32,3.339582241375,37.84620016813278,0.03481656312942505,0
query_3856,86.106111726,74,1.0420472147702704,0.2308987282417916,0.02271098059576911,0
query_3859,,0
query_3864,,0
query_4075,179.3864408,46,3.748781289521739,0.34437490546185034,0.03600120544433593,0
query_4107,,0
query_4112,179.88688891,23,7.609864895434783,0.6527486054793649,0.0763665074887483,0
query_4124,183.188541833,113,1.4458054942300889,0.2910352386204541,0.02966306905830856,0
query_4128,225.504274049,32,6.745314020281251,40.63573479652405,0.0494346022605896,0
query_4146,268.311480589,36,7.237845992111112,0.6046692530314126,0.053015020158555776,0
query_4149,196.384745309,116,1.5184537007155172,0.339614933934705,0.034036307499326526,0
query_4166,264.531663395,113,2.2208606998938043,0.23514612586097391,0.027086882464653624,0
query_9306,95.646034351,22,4.227208199,34.69417311928489,0.03510171716863459,0
query_9334,139.923711579,20,6.9822657663,36.65798902511597,0.06686449050903319,0
query_9352,110.912053512,32,3.33905325209375,37.18813508749008,0.034712255001068115,0
query_9379,57.678430245,49,1.0523701079387753,0.2404135100695551,0.023603439331054688,0
query_9389,,0
query_9405,233.201459329,71,3.174437852985915,0.3152262996619855,0.035037457103460616,0
query_9410,214.38805564,28,7.474572007392858,0.9566545486450195,0.07178102220807758,0
query_9432,59.629644739,49,1.091566725020408,0.2717193292111767,0.025136130196707587,0
query_9433,154.722395093,23,6.509263254304348,0.6572163623312245,0.049134959345278534,0
query_9903,188.818883529,116,1.4501832915258623,0.3304872019537565,0.03313607182996027,0
query_9909,84.723453446,26,3.106466491076923,0.4364710587721605,0.03249828632061299,0
