query,time,httpCalls,serverTime,importTime,exportTime,errors
query_10004,108.271272721,14,7.717767709285712,35.4809079851423,0.04310267312186105,0
query_10022,105.434336442,26,3.9097747039230764,0.4690885543823243,0.03739503713754508,0
query_10027,,0
query_10084,271.284975312,48,5.4084917147499985,0.5720506111780803,0.05541741847991943,0
query_10105,,0
query_10109,,0
query_10114,208.375401346,29,7.176451653241379,0.5433641631027748,0.05757397618787041,0
query_10120,91.311499226,74,1.1191699148513514,0.2541638709403373,0.02817527667896168,0
query_10123,,0
query_10148,84.693426447,74,1.0263913251351346,0.23761633280161268,0.02470854166391734,0
query_10158,75.020625712,17,4.159048008882353,0.8376906899844899,0.05367222954245175,0
query_10159,241.69095811,28,8.451584781071425,0.9628874914986747,0.069166932787214,0
query_10166,117.909153434,15,7.846293867066666,38.88889948527019,0.05184809366861979,0
query_11543,,0
query_1479,,0
query_1536,283.104348603,70,3.8771776764714287,0.3152676991053991,0.03349099840436663,0
query_1542,,0
query_1582,238.793177341,71,3.2544546092394366,0.324061219121369,0.03437928750481403,0
query_1585,282.000289044,113,2.3829448679026544,0.23031867710889958,0.028179810110446624,0
query_1587,,0
query_1600,,0
query_1603,,0
query_160,,0
query_2200,90.697428529,22,3.9984765599545455,36.45446083762429,0.03082101995294745,0
query_3598,180.935351538,114,1.4213577482192983,0.3357205474585817,0.03331795073392097,0
query_3705,56.199375532,50,1.0077381667199996,0.2750301361083984,0.025515556335449215,0
query_3771,59.516515367,50,1.0770164476800002,0.2585935592651367,0.02565383911132813,0
query_3842,105.91068694,32,3.1944686969687504,37.63848543167115,0.03340095281600952,0
query_3856,102.553983918,74,1.271630925378378,0.2385377883911133,0.023406905096930428,0
query_3859,,0
query_3864,,0
query_4075,192.177946252,46,4.042028264586956,0.38467801135519275,0.03729177557903788,0
query_4107,,0
query_4112,157.831947763,24,6.381818242333335,0.6240705649058023,0.051528215408325195,0
query_4124,205.401701297,113,1.6516869992477883,0.3145563918932349,0.03026861005124794,0
query_4128,233.914823844,32,7.0197007511875,40.56689888238906,0.05082786083221436,0
query_4146,236.93707391,36,6.386163620916667,0.5907482571072049,0.052140818701850035,0
query_4149,195.068081953,116,1.5182557890862067,0.34365571778396076,0.0331340164973818,0
query_4166,271.217644757,113,2.287550028884956,0.22955278379727256,0.027542620633555736,0
query_9306,108.193730791,22,4.799529585045455,35.156824372031465,0.035155903209339485,0
query_9334,124.830165538,20,6.23120993345,38.273143768310554,0.06150007247924805,0
query_9352,100.339132969,32,3.0181424943749997,37.0849296450615,0.03380328416824341,0
query_9379,73.335115729,49,1.3791004212448976,0.25016920907156814,0.023034154152383607,0
query_9389,,0
query_9405,255.857942589,71,3.496854690915491,0.3525169802383638,0.03664594301035708,0
query_9410,184.314727017,29,6.176573657448276,0.9395829562483163,0.07166533634580416,0
query_9432,111.424768827,49,2.156788974142857,0.25829490350217243,0.023871052021882975,0
query_9433,112.972010475,24,4.513943708791667,0.6196697552998861,0.04975001017252604,0
query_9903,209.145107583,116,1.6384169038965513,0.3420258390492408,0.03305180319424334,0
query_9909,47.063650087,26,1.6595488829615384,0.5227694144615761,0.03355283003586989,0
